run_key	relation_id	bar_time	relation_code	source_kind	source_id	destination_kind	destination_id	structural_snapshot_hash
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	1	1781494500	1	EXPANSION	1	COMPRESSION	1	0
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	2	1781494500	3	EXPANSION	1	NODE	451242863353757981	10352987960442842508
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	3	1781500800	2	EXPANSION	1	COMPRESSION	2	0
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	4	1781500800	3	EXPANSION	1	NODE	451242863353757981	8119361359962352654
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	5	1781510400	1	EXPANSION	2	COMPRESSION	2	0
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	6	1781531100	2	EXPANSION	2	COMPRESSION	3	0
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	7	1781531100	3	EXPANSION	2	NODE	451242863353757981	14739657967897180665
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	8	1781541600	1	EXPANSION	3	COMPRESSION	3	0
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	9	1781554200	2	EXPANSION	3	COMPRESSION	4	0
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	10	1781554200	3	EXPANSION	3	NODE	451242863353757981	10413965627368326898
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	11	1781574000	1	EXPANSION	4	COMPRESSION	4	0
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	12	1781580300	2	EXPANSION	4	COMPRESSION	5	0
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	13	1781580300	3	EXPANSION	4	NODE	451242863353757981	9997901107258093616
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	14	1781609400	1	EXPANSION	5	COMPRESSION	5	0
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	15	1781615700	2	EXPANSION	5	COMPRESSION	6	0
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	16	1781615700	3	EXPANSION	5	NODE	451242863353757981	5134873179025894786
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	17	1781619900	1	EXPANSION	6	COMPRESSION	6	0
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	18	1781663700	2	EXPANSION	6	COMPRESSION	7	0
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	19	1781663700	3	EXPANSION	6	NODE	451242863353757981	5578009995011429773
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	20	1781670600	1	EXPANSION	7	COMPRESSION	7	0
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	21	1781676900	2	EXPANSION	7	COMPRESSION	8	0
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	22	1781676900	3	EXPANSION	7	NODE	451242863353757981	5157899674297084252
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	23	1781684400	1	EXPANSION	8	COMPRESSION	8	0
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	24	1781694300	2	EXPANSION	8	COMPRESSION	9	0
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	25	1781694300	3	EXPANSION	8	NODE	451242863353757981	11360925309229135551
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	26	1781697600	1	EXPANSION	9	COMPRESSION	9	0
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	27	1781705100	2	EXPANSION	9	COMPRESSION	10	0
