run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	1	1781485200	1781490900	1781494500	1	CLOSED_UP	1	1	13	30077.4546644722686324	29975.7753355277491210	30026.6150000000088767	30152.2000000000007276	29975.7753355277491210	30063.9876677638749244
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	2	1781495100	1781500800	1781510400	1	CLOSED_UP	1	3	33	30194.2631414800453058	30096.3068585199616791	30145.2850000000034925	30213.2000000000007276	30096.3068585199616791	30154.7534292599812034
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	3	1781524200	1781531100	1781541600	1	CLOSED_UP	1	3	36	30279.6232173095595500	30192.8267826904520917	30236.2250000000058208	30410.2999999999992724	30192.8267826904520917	30301.5633913452256821
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	4	1781548500	1781554200	1781574000	2	CLOSED_DOWN	-1	2	55	30592.0000919977646845	30508.3399080022463750	30550.1700000000055297	30597.2000000000007276	30435.2000000000007276	30516.2000000000007276
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	5	1781574600	1781580300	1781609400	1	CLOSED_UP	1	5	98	30536.1845734389862628	30457.6354265610061703	30496.9099999999962166	30584.9000000000014552	30434.7999999999992725	30509.8499999999985449
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	6	1781610000	1781615700	1781619900	1	CLOSED_UP	1	2	15	30610.3884334749964183	30540.6415665249951417	30575.5149999999957800	30653.2000000000007276	30540.6415665249951417	30596.9207832624961156
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	7	1781658000	1781663700	1781670600	1	CLOSED_UP	1	1	24	30062.1632817436184269	29991.2267182563809911	30026.6949999999997090	30093.7000000000007276	29977.5999999999985449	30035.6500000000014552
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	8	1781671200	1781676900	1781684400	1	CLOSED_UP	1	2	26	30143.8519338928927028	30076.0180661071026407	30109.9349999999976718	30172.9000000000014552	30076.0180661071026407	30124.4590330535502290
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	9	1781688600	1781694300	1781697600	2	CLOSED_DOWN	-1	1	12	30251.1670418377943861	30187.4629581621957187	30219.3149999999950524	30252.2000000000007276	30133.0999999999985448	30192.6500000000014552
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	10	1781699400	1781705100	1781719500	2	CLOSED_DOWN	-1	7	49	30167.8155536934646080	30105.2144463065415039	30136.5150000000030560	30212.2000000000007276	29963.5999999999985449	30087.9000000000014552
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	11	1781751900	1781757600	1781768400	2	CLOSED_DOWN	-1	1	37	30121.6800791388377548	30048.4699208611491486	30085.0749999999934516	30121.6800791388377548	29976.5999999999985449	30049.1400395694181498
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	12	1781769000	1781774700	1781778300	1	CLOSED_UP	1	1	13	30068.7694780734127563	29998.8505219265971391	30033.8100000000049477	30119.0000000000000000	29998.8505219265971391	30058.9252609632967506
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	13	1781784600	1781790300	1781793300	2	CLOSED_DOWN	-1	1	11	30174.9387602292626980	30107.2812397707311902	30141.1099999999969441	30174.9387602292626980	30050.5999999999985449	30112.7693801146306214
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	14	1781812500	1781818200	1781840100	2	CLOSED_DOWN	-1	6	62	30423.4355992200216861	30352.9544007799777320	30388.1949999999997090	30465.9000000000014552	30310.5000000000000000	30388.2000000000007276
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	15	1781842200	1781847900	1781851500	2	CLOSED_DOWN	-1	1	13	30322.3121596755081555	30256.3378403244787478	30289.3249999999934517	30322.3121596755081555	30194.2999999999992724	30258.3060798377555330
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	16	1781864700	1781870400	1781877000	2	CLOSED_DOWN	-1	1	23	30343.0552774684510950	30280.0547225315494870	30311.5550000000002911	30347.5999999999985449	30221.2000000000007276	30284.4000000000014552
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	17	1781877600	1781883300	1781886000	1	CLOSED_UP	1	1	10	30285.6673001849194407	30224.6326998150834698	30255.1500000000014552	30351.0000000000000000	30210.0999999999985448	30280.5499999999992725
RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637	18	1781886600	1781892300	1782086400	6	TEST_END_CENSORED	0	1	23	30385.3196686695591780	30324.9903313304384938	30355.1549999999988359	30386.5000000000000000	30322.5999999999985449	30354.5499999999992725
