run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	1	1777584300	1777864500	1777874700	1	CLOSED_UP	1	3	35	24333.7644232412494603	24289.2155767587682931	24311.4900000000088767	24360.0000000000000000	24285.0000000000000000	24322.5000000000000000
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	2	1777875300	1777881000	1777886700	1	CLOSED_UP	1	3	20	24363.0841672150854720	24320.5658327849159833	24341.8250000000007276	24389.5000000000000000	24320.5658327849159833	24355.0329163924579916
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	3	1777932300	1777945200	1777972200	1	CLOSED_UP	1	5	91	23941.3051068400382065	23892.3548931599580101	23916.8299999999981083	23982.7000000000007276	23879.0999999999985448	23930.9000000000014552
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	4	1777980600	1777986300	1777990500	1	CLOSED_UP	1	2	15	24263.1430616480829485	24217.6569383519345138	24240.4000000000087312	24331.7000000000007276	24217.6569383519345138	24274.6784691759676207
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	5	1778007300	1778013000	1778030700	1	CLOSED_UP	1	2	36	24417.8100102247517498	24371.9399897752482502	24394.8750000000000000	24473.2000000000007276	24371.9399897752482502	24422.5699948876244890
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	6	1778033700	1778039400	1778047500	2	CLOSED_DOWN	-1	3	28	24564.2675513690737717	24520.6724486309285567	24542.4700000000011642	24581.9000000000014552	24499.9000000000014552	24540.9000000000014552
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	7	1778092200	1778097900	1778106600	1	CLOSED_UP	1	2	30	24938.3079055524140131	24891.1520944476069417	24914.7300000000104774	24958.4000000000014552	24890.5000000000000000	24924.4500000000007276
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	8	1778115600	1778121300	1778128800	1	CLOSED_UP	1	1	26	24947.5395662819682912	24903.3304337180125003	24925.4349999999903958	24988.5999999999985449	24903.3304337180125003	24945.9652168590037036
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	9	1778129400	1778135100	1778143500	2	CLOSED_DOWN	-1	1	29	24986.6178573081451760	24943.6821426918359066	24965.1499999999905413	24986.6178573081451760	24922.0999999999985448	24954.3589286540736794
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	10	1778202000	1778207700	1778210100	1	CLOSED_UP	1	1	9	24422.5847689221664041	24378.7052310778417450	24400.6450000000040746	24500.0000000000000000	24378.7052310778417450	24439.3526155389190535
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	11	1778210700	1778216400	1778240100	2	CLOSED_DOWN	-1	5	80	24491.3917976987249858	24448.1582023012924765	24469.7750000000087312	24522.2999999999992724	24403.7999999999992725	24463.0499999999992724
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	12	1778265900	1778271600	1778457600	6	TEST_END_CENSORED	0	0	20	24375.8352132245781832	24331.6147867754407344	24353.7250000000094588	24391.2000000000007276	24322.7000000000007276	24356.9500000000007276
