run_key	compression_id	bar_time	age_bars	state_code	open	high	low	close	atr	seed_top	seed_bottom	seed_mid	contain_top	contain_bottom	contain_mid	escape_count	frontier_direction	bars_since_frontier_cross
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	1	1777864500	20	2	24354.5000000000000000	24354.5000000000000000	24316.0000000000000000	24319.5000000000000000	22.2744232412418484	24333.7644232412494603	24289.2155767587682931	24311.4900000000088767	24354.5000000000000000	24289.2155767587682931	24321.8577883793841466	0	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	1	1777864800	21	2	24320.5000000000000000	24323.5000000000000000	24292.0000000000000000	24299.5000000000000000	22.2928743947593660	24333.7644232412494603	24289.2155767587682931	24311.4900000000088767	24354.5000000000000000	24289.2155767587682931	24321.8577883793841466	0	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	1	1777865100	22	2	24298.5000000000000000	24301.0000000000000000	24285.0000000000000000	24296.5000000000000000	22.2802886459698471	24333.7644232412494603	24289.2155767587682931	24311.4900000000088767	24354.5000000000000000	24285.0000000000000000	24319.7500000000000000	0	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	1	1777865400	23	2	24298.5000000000000000	24314.0000000000000000	24296.5000000000000000	24301.5000000000000000	22.2707280686779079	24333.7644232412494603	24289.2155767587682931	24311.4900000000088767	24354.5000000000000000	24285.0000000000000000	24319.7500000000000000	0	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	1	1777865700	24	2	24302.5000000000000000	24305.5000000000000000	24289.5000000000000000	24291.5000000000000000	22.2581866125405519	24333.7644232412494603	24289.2155767587682931	24311.4900000000088767	24354.5000000000000000	24285.0000000000000000	24319.7500000000000000	0	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	1	1777866000	25	2	24293.0000000000000000	24302.0000000000000000	24293.0000000000000000	24298.5000000000000000	22.2346702393154701	24333.7644232412494603	24289.2155767587682931	24311.4900000000088767	24354.5000000000000000	24285.0000000000000000	24319.7500000000000000	0	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	1	1777866300	26	2	24298.0000000000000000	24316.0000000000000000	24298.0000000000000000	24314.0000000000000000	22.2262008988368401	24333.7644232412494603	24289.2155767587682931	24311.4900000000088767	24354.5000000000000000	24285.0000000000000000	24319.7500000000000000	0	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	1	1777866600	27	2	24315.0000000000000000	24317.5000000000000000	24307.5000000000000000	24312.5000000000000000	22.2017484970391657	24333.7644232412494603	24289.2155767587682931	24311.4900000000088767	24354.5000000000000000	24285.0000000000000000	24319.7500000000000000	0	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	1	1777866900	28	2	24313.0000000000000000	24331.0000000000000000	24313.0000000000000000	24323.5000000000000000	22.1943450000450859	24333.7644232412494603	24289.2155767587682931	24311.4900000000088767	24354.5000000000000000	24285.0000000000000000	24319.7500000000000000	0	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	1	1777867200	29	2	24325.0000000000000000	24327.5000000000000000	24312.5000000000000000	24313.5000000000000000	22.1799563100449966	24333.7644232412494603	24289.2155767587682931	24311.4900000000088767	24354.5000000000000000	24285.0000000000000000	24319.7500000000000000	0	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	1	1777867500	30	2	24312.5000000000000000	24313.5000000000000000	24291.0000000000000000	24296.5000000000000000	22.1805963974249068	24333.7644232412494603	24289.2155767587682931	24311.4900000000088767	24354.5000000000000000	24285.0000000000000000	24319.7500000000000000	0	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	1	1777867800	31	2	24297.0000000000000000	24313.0000000000000000	24291.5000000000000000	24311.5000000000000000	22.1792352046300572	24333.7644232412494603	24289.2155767587682931	24311.4900000000088767	24354.5000000000000000	24285.0000000000000000	24319.7500000000000000	0	0	0
