contract	record_type	run_key	invocation_id	research_generation	source_auction_generation	raw_schema_version	compression_grammar_version	expansion_grammar_version	canonical_instrument	broker_symbol	timeframe	window_start	window_end	config_hash	data_source_id	data_fingerprint	terminal_reason	balanced	compression_started	compression_completed	compression_censored	compression_active	expansion_started	expansion_completed	expansion_censored	expansion_active	compression_samples	expansion_samples	relations
NORTHSTAR_RG3_RAW_MARKET_OBJECTS_V1	START	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924_I1781308800_12327874765749780081	3	2	1	2	1	US500	US500	5	1781481600	1782086400	11558041990222457072	BROKER_MT5	RG3Q1_US500_1781481600_1782086400	0	1	0	0	0	0	0	0	0	0	0	0	0
NORTHSTAR_RG3_RAW_MARKET_OBJECTS_V1	END	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924_I1781308800_12327874765749780081	3	2	1	2	1	US500	US500	5	1781481600	1782086400	11558041990222457072	BROKER_MT5	RG3Q1_US500_1781481600_1782086400	6	1	16	15	1	0	15	15	0	0	465	874	102
