run_key	relation_id	bar_time	relation_code	source_kind	source_id	destination_kind	destination_id	structural_snapshot_hash
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	1	1774364400	1	EXPANSION	1	COMPRESSION	1	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	2	1774364400	3	EXPANSION	1	NODE	6631062311880265665	2703924361786351406
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	3	1774377300	2	EXPANSION	1	COMPRESSION	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	4	1774377300	3	EXPANSION	1	NODE	6631062311880265665	946422855468640844
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	5	1774380600	1	EXPANSION	2	COMPRESSION	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	6	1774400100	3	EXPANSION	2	NODE	17897868916337219489	17163226007932392738
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	7	1774401300	2	EXPANSION	2	COMPRESSION	3	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	8	1774401300	3	EXPANSION	2	NODE	17897868916337219489	17163226007932392738
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	9	1774405800	1	EXPANSION	3	COMPRESSION	3	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	10	1774405800	3	EXPANSION	3	NODE	12936164711533229058	17146195357473164422
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	11	1774409100	3	EXPANSION	3	NODE	17897868916337219489	15487985635415933627
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	12	1774417200	2	EXPANSION	3	COMPRESSION	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	13	1774417200	3	EXPANSION	3	NODE	17897868916337219489	15613626343082288448
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	14	1774419900	1	EXPANSION	4	COMPRESSION	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	15	1774419900	3	EXPANSION	4	NODE	12936164711533229058	17314673185501784173
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	16	1774421400	3	EXPANSION	4	NODE	17897868916337219489	2012509479277183718
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	17	1774421700	3	EXPANSION	4	NODE	12936164711533229058	10043823296439077912
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	18	1774422900	3	EXPANSION	4	NODE	17897868916337219489	1648120869170649718
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	19	1774423200	3	EXPANSION	4	NODE	12936164711533229058	1648120869170649718
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	20	1774423500	3	EXPANSION	4	NODE	17897868916337219489	1648120869170649718
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	21	1774424100	3	EXPANSION	4	NODE	12936164711533229058	7337818470303106087
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	22	1774425000	3	EXPANSION	4	NODE	17897868916337219489	14902120039104189504
