run_key	sequence	compression_id	bar_time	event_code	event_direction	state_code	terminal_reason_code
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	1	1	1774358100	1	0	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	2	1	1774360200	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	3	1	1774360500	5	-1	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	4	1	1774362600	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	5	1	1774364400	7	-1	5	2
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	7	2	1774377300	1	0	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	9	2	1774378800	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	10	2	1774380600	7	-1	5	2
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	12	3	1774401300	1	0	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	14	3	1774404000	2	1	3	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	15	3	1774405800	6	1	5	1
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	17	4	1774417200	1	0	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	19	4	1774418100	2	1	3	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	20	4	1774419900	6	1	5	1
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	22	5	1774426200	1	0	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	24	5	1774432800	2	1	3	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	25	5	1774434600	6	1	5	1
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	27	6	1774443900	1	0	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	29	6	1774444800	2	1	3	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	30	6	1774445100	4	1	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	31	6	1774445700	2	1	3	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	32	6	1774446300	4	1	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	33	6	1774446900	2	1	3	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	34	6	1774448100	4	1	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	35	6	1774449000	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	36	6	1774449300	5	-1	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	37	6	1774449600	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	38	6	1774449900	5	-1	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	39	6	1774453500	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	40	6	1774454700	5	-1	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	41	6	1774456200	2	1	3	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	42	6	1774456500	4	1	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	43	6	1774457100	2	1	3	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	44	6	1774457400	4	1	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	45	6	1774458300	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	46	6	1774459200	5	-1	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	47	6	1774460100	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	48	6	1774461900	7	-1	5	2
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	50	7	1774468800	1	0	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	52	7	1774483500	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	53	7	1774485300	7	-1	5	2
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	55	8	1774496700	1	0	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	57	8	1774497900	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	58	8	1774499700	7	-1	5	2
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	60	9	1774519200	1	0	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	62	9	1774520700	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	63	9	1774521000	5	-1	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	64	9	1774521600	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	65	9	1774522500	5	-1	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	66	9	1774522800	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	67	9	1774524600	7	-1	5	2
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	69	10	1774560000	1	0	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	71	10	1774560600	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	72	10	1774562400	7	-1	5	2
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	74	11	1774573200	1	0	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	76	11	1774575000	2	1	3	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	77	11	1774575300	4	1	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	78	11	1774575900	2	1	3	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	79	11	1774577700	6	1	5	1
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	81	12	1774620600	1	0	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	83	12	1774625400	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	84	12	1774625700	5	-1	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	85	12	1774626600	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	86	12	1774628400	7	-1	5	2
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	88	13	1774645200	1	0	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	90	13	1774645500	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	91	13	1774645800	5	-1	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	92	13	1774647600	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	93	13	1774648500	5	-1	2	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	94	13	1774648800	3	-1	4	0
RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	95	13	1774650600	7	-1	5	2
