run_key	sequence	compression_id	bar_time	event_code	event_direction	state_code	terminal_reason_code
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	1	1	1774248600	1	0	2	0
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	2	1	1774249200	2	1	3	0
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	3	1	1774250400	4	1	2	0
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	4	1	1774254600	3	-1	4	0
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	5	1	1774256400	7	-1	5	2
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	7	2	1774316700	1	0	2	0
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	9	2	1774317600	3	-1	4	0
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	10	2	1774319400	7	-1	5	2
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	12	3	1774331400	1	0	2	0
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	14	3	1774335600	3	-1	4	0
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	15	3	1774336200	5	-1	2	0
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	16	3	1774337100	3	-1	4	0
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	17	3	1774337700	5	-1	2	0
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	18	3	1774340100	2	1	3	0
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	19	3	1774341900	6	1	5	1
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	21	4	1774402200	1	0	2	0
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	23	4	1774405800	2	1	3	0
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	24	4	1774407600	6	1	5	1
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	26	5	1774417200	1	0	2	0
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	28	5	1774419300	2	1	3	0
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	29	5	1774421100	6	1	5	1
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	31	6	1774431000	1	0	2	0
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	33	6	1774431900	2	1	3	0
