run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	1	1774242900	1774248600	1774256400	2	CLOSED_DOWN	-1	2	27	7558.2057806895636532	7538.2442193104370745	7548.2250000000003638	7568.8000000000001819	7503.3999999999996362	7536.1000000000003638
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	2	1774311000	1774316700	1774319400	2	CLOSED_DOWN	-1	1	10	7800.9591179020681012	7775.4408820979315351	7788.1999999999998181	7800.9591179020681012	7713.6999999999998182	7757.3295589510344144
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	3	1774325700	1774331400	1774341900	1	CLOSED_UP	1	3	36	7684.0921960763171228	7658.8278039236811310	7671.4599999999991269	7713.1999999999998181	7645.1999999999998181	7679.1999999999998181
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	4	1774392900	1774402200	1774407600	1	CLOSED_UP	1	1	19	7823.3071583027176530	7797.2028416972880223	7810.2550000000028376	7841.6000000000003638	7797.2028416972880223	7819.4014208486441931
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	5	1774411500	1774417200	1774421100	1	CLOSED_UP	1	1	14	7811.4477378309256892	7786.5022621690804954	7798.9750000000030924	7815.6000000000003638	7786.5022621690804954	7801.0511310845404296
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	6	1774425300	1774431000	1774433700	1	CLOSED_UP	1	1	10	7804.7891343904611859	7781.1408656095409242	7792.9650000000010550	7848.8000000000001819	7781.1408656095409242	7814.9704328047700984
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	7	1774440000	1774445700	1774449900	2	CLOSED_DOWN	-1	2	15	7862.0674348952315995	7838.4325651047720385	7850.2500000000018190	7869.1000000000003638	7803.3000000000001819	7836.2000000000007276
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	8	1774463400	1774469100	1774479000	2	CLOSED_DOWN	-1	4	34	7846.3011131083194414	7822.5288868916786669	7834.4149999999990542	7846.3011131083194414	7807.5000000000000000	7826.9005565541592660
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	9	1774491000	1774496700	1774500300	2	CLOSED_DOWN	-1	1	13	7836.1148470519283365	7814.2351529480774844	7825.1750000000029104	7836.1148470519283365	7785.1000000000003638	7810.6074235259638954
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	10	1774552800	1774558500	1774560900	2	CLOSED_DOWN	-1	1	9	7757.1745411726687962	7736.5354588273321497	7746.8550000000004730	7757.1745411726687962	7721.1000000000003638	7739.1372705863341253
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	11	1774563000	1774572300	1774577100	1	CLOSED_UP	1	3	17	7769.1287872393813814	7748.4012127606210925	7758.7650000000012370	7783.5000000000000000	7748.4012127606210925	7765.9506063803110010
RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	12	1774581000	1774586700	1774591200	1	CLOSED_UP	1	1	16	7781.3077379719134115	7761.2922620280869524	7771.3000000000001819	7799.0000000000000000	7761.2922620280869524	7780.1461310140439309
