object_kind	object_key	raw_contract_id	canonical_contract_id	retained_neighbors	entered_neighbors	exited_neighbors	union_neighbors	membership_jaccard	shared_rank_correlation	raw_direction	duration_seconds	terminal_reason_code	censored	instrument	run_key
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::12	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9737289911202953	-1	10200	2	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::13	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.944911182523068	-1	8700	2	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::14	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.985104109993904	-1	13500	2	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::2	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.9750168689498874	1	8400	1	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::3	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	1	9	9	19	0.05263157894736842	\N	-1	13500	2	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::4	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.9869808884326353	1	27000	1	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::5	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	8	2	2	12	0.6666666666666666	0.996615895540124	1	28500	1	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::6	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.9922778767136677	-1	8700	2	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::7	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.9825113063742751	1	11700	1	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::8	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	9	1	1	11	0.8181818181818182	0.9966158955401238	1	23700	1	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::9	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9927945535915402	-1	7800	2	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::1	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	8	2	2	12	0.6666666666666666	0.12101910828025478	-1	20100	4	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::10	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.9607689228305226	1	30300	4	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::11	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	2	8	8	18	0.1111111111111111	1	1	9600	4	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::12	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	8	2	2	12	0.6666666666666666	0.2695786947677295	-1	18600	4	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::13	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.9933992677987827	-1	8100	4	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::14	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.9944679271009288	-1	48600	4	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::2	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.9679356690987072	1	18900	4	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::3	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9429080709444059	-1	11400	4	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::4	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.9827415951629682	1	23100	4	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::5	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9899494936611665	1	6300	4	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::6	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.45937902922103335	-1	16200	4	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::7	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	10	0	0	10	1	0.5636363636363636	1	6300	4	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::8	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9875414397573883	1	35400	4	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::9	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.6536797301091041	-1	33600	4	0	FRA40	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::COMPRESSION::1	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.9922778767136677	-1	10200	2	0	FRA40	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::COMPRESSION::2	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	1	-1	16500	2	0	FRA40	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::COMPRESSION::3	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.9912407071619304	-1	12000	2	0	FRA40	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::COMPRESSION::4	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.9773555548504418	1	15900	1	0	FRA40	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::COMPRESSION::5	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	1	1	16500	1	0	FRA40	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::COMPRESSION::6	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9698686309445845	-1	26700	2	0	FRA40	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::COMPRESSION::7	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9135002783911397	1	12900	1	0	FRA40	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::COMPRESSION::8	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.9958932064677039	-1	10200	2	0	FRA40	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::COMPRESSION::9	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.9924324556302695	-1	8100	2	0	FRA40	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789
EXPANSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::EXPANSION::1	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.13585324582189823	-1	77700	4	0	FRA40	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789
EXPANSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::EXPANSION::2	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9299702793621387	-1	59400	4	0	FRA40	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789
EXPANSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::EXPANSION::3	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.9244734516419049	-1	11100	4	0	FRA40	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789
EXPANSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::EXPANSION::4	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.9909344727132077	1	12600	4	0	FRA40	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789
EXPANSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::EXPANSION::5	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	8	2	2	12	0.6666666666666666	0.9539832459815243	1	46200	4	0	FRA40	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789
EXPANSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::EXPANSION::6	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.8427881457869204	-1	12300	4	0	FRA40	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789
EXPANSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::EXPANSION::7	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.9436517970141983	1	40500	4	0	FRA40	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789
EXPANSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::EXPANSION::8	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.989743318610787	-1	17400	4	0	FRA40	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::COMPRESSION::1	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.9938837346736188	1	21600	1	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::COMPRESSION::10	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	2	8	8	18	0.1111111111111111	1	1	21900	1	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::COMPRESSION::11	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9591663046625439	1	18900	1	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::COMPRESSION::12	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.9607689228305228	1	13800	1	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::COMPRESSION::13	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.9951052080056662	-1	16500	2	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::COMPRESSION::2	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.9892536661710625	-1	8700	2	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::COMPRESSION::3	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	2	8	8	18	0.1111111111111111	1	1	8400	1	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::COMPRESSION::4	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.9955161294555205	1	27000	1	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::COMPRESSION::5	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.993883734673619	1	15000	1	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::COMPRESSION::6	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9698686309445845	1	18900	1	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::COMPRESSION::7	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.9814954576223637	-1	8400	2	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::COMPRESSION::8	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.9819805060619656	-1	17700	2	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::COMPRESSION::9	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9768308314557045	-1	9000	2	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::EXPANSION::1	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	8	2	2	12	0.6666666666666666	1	1	6300	4	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::EXPANSION::10	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	9	1	1	11	0.8181818181818182	1	1	6900	4	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::EXPANSION::11	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.9841936402063451	1	19800	4	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::EXPANSION::12	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9844951849708403	1	40800	4	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::EXPANSION::2	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.9606671410703104	-1	40200	4	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::EXPANSION::3	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.9975531975617578	1	6300	4	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::EXPANSION::4	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	8	2	2	12	0.6666666666666666	0.9941348467724344	1	6300	4	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::EXPANSION::5	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.5836164049340186	1	43500	4	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::EXPANSION::6	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.8750958923470692	1	6300	4	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::EXPANSION::7	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	2	8	8	18	0.1111111111111111	1	-1	9600	4	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::EXPANSION::8	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9962679474209223	-1	9000	4	0	FRA40	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421
