contract	record_type	run_key	invocation_id	research_generation	source_auction_generation	raw_schema_version	compression_grammar_version	expansion_grammar_version	canonical_instrument	broker_symbol	timeframe	window_start	window_end	config_hash	data_source_id	data_fingerprint	terminal_reason	balanced	compression_started	compression_completed	compression_censored	compression_active	expansion_started	expansion_completed	expansion_censored	expansion_active	compression_samples	expansion_samples	relations
NORTHSTAR_RG3_RAW_MARKET_OBJECTS_V1	START	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252_I1785542400_5543840494081293706	3	2	1	2	1	DE40	DE40	5	1785715200	1786060800	11558041990222457072	BROKER_MT5	RG3Q1_DE40_1785715200_1786060800	0	1	0	0	0	0	0	0	0	0	0	0	0
NORTHSTAR_RG3_RAW_MARKET_OBJECTS_V1	END	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252_I1785542400_5543840494081293706	3	2	1	2	1	DE40	DE40	5	1785715200	1786060800	11558041990222457072	BROKER_MT5	RG3Q1_DE40_1785715200_1786060800	6	1	12	11	1	0	11	11	0	0	332	724	89
