run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	1	1785719700	1785725400	1785737400	1	CLOSED_UP	1	8	41	25847.3868350550837931	25804.9531649449127144	25826.1699999999982538	25869.2000000000007276	25788.2000000000007276	25828.7000000000007276
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	2	1785739500	1785745200	1785753600	1	CLOSED_UP	1	3	29	25923.4462758079025662	25882.8037241921119858	25903.1250000000072760	25996.2000000000007276	25846.5000000000000000	25921.3499999999985448
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	3	1785763500	1785769200	1785771300	2	CLOSED_DOWN	-1	1	8	26028.9356645424122690	25987.7943354575909325	26008.3650000000016007	26028.9356645424122690	25932.2000000000007276	25980.5678322712046793
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	4	1785780000	1785785700	1785792600	1	CLOSED_UP	1	2	24	26053.4091234989500663	26012.2708765010575007	26032.8400000000037835	26081.7000000000007276	26004.7000000000007276	26043.2000000000007276
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	5	1785805200	1785810900	1785834600	1	CLOSED_UP	1	5	80	26119.7803011119394796	26081.5696988880663412	26100.6750000000029104	26156.2000000000007276	26065.5000000000000000	26110.8499999999985449
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	6	1785874200	1785879900	1785882600	1	CLOSED_UP	1	1	10	26307.4215790650960116	26270.5284209349156300	26288.9750000000058208	26334.2000000000007276	26270.5284209349156300	26302.3642104674581788
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	7	1785891900	1785897600	1785901500	2	CLOSED_DOWN	-1	1	14	26417.7001752740106895	26382.0898247259901837	26399.8950000000004366	26417.7001752740106895	26340.9000000000014552	26379.3000876370060724
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	8	1785906000	1785911700	1785918600	2	CLOSED_DOWN	-1	1	24	26428.7488662117866625	26394.3511337882337102	26411.5500000000101864	26431.4000000000014552	26344.4000000000014552	26387.9000000000014552
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	9	1785957600	1785963300	1785979800	1	CLOSED_UP	1	4	32	26196.4295231886317197	26161.4704768113697356	26178.9500000000007276	26261.7999999999992725	26161.4704768113697356	26211.6352384056845040
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	10	1785994800	1786000500	1786005000	2	CLOSED_DOWN	-1	1	16	26242.4885968351154589	26210.1614031649078243	26226.3250000000116416	26246.4000000000014552	26191.4000000000014552	26218.9000000000014552
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	11	1786018200	1786023900	1786032000	2	CLOSED_DOWN	-1	5	28	26207.5688385462126462	26173.4811614537902643	26190.5250000000014552	26215.0000000000000000	26131.5000000000000000	26173.2500000000000000
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	12	1786043700	1786049400	1786060800	6	TEST_END_CENSORED	0	3	26	26187.5779759627403110	26152.8720240372786066	26170.2250000000094588	26190.4000000000014552	26140.9000000000014552	26165.6500000000014552
