run_key	bar_time	structure_snapshot_hash	regional_basis_hash	structure_generation	reference_price	reference_atr	median_price	mean_price	structural_sigma	cog_price	price_region_code	nearest_node_id	nearest_node_lower	nearest_node_price	nearest_node_upper	nearest_node_region_code	node_contact
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	1785719100	11280192949406754629	1488808128017453717	2	25841.2999999999992724	22.5310000000007911	25532.4666666666671518	25407.1649285590574436	414.6548830834862543	25278.5235998200805625	1	17554460877304148839	25626.8666666666686070	25715.1294642857137660	25832.5333333333364863	0	1
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	1785719400	13754998748564518894	1488808128017453717	3	25849.2999999999992724	22.6270000000008125	25532.4666666666671518	25407.1650382726838871	414.6548338240977501	25278.7184512193016417	1	6039894499354257656	25861.4499999999970896	25862.2750000000014552	25863.1000000000094588	1	0
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	1785719700	8808249764244722267	4799300288952192580	4	25839.2000000000007276	22.5560000000007897	25532.4666666666671518	25407.1651856306525588	414.6547676637712812	25278.9801589728012914	1	17554460877304148839	25626.8666666666686070	25715.1294642857137660	25832.5333333333364863	0	0
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	1785720000	15475384022626059979	4799300288952192580	5	25841.4000000000014552	22.5380000000007961	25532.4666666666671518	25407.1653425368385797	414.6546972173671862	25279.2588243615537067	1	17554460877304148839	25626.8666666666686070	25715.1294642857137660	25832.5333333333364863	0	0
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	1785720300	15636460685271280104	4799300288952192580	6	25832.7999999999992725	22.4830000000007964	25532.4666666666671518	25407.1654736846576270	414.6546383364108693	25279.4917428844673851	1	17554460877304148839	25626.8666666666686070	25715.1294642857137660	25832.5333333333364863	0	1
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	1785720600	7315250873908246441	4799300288952192580	7	25829.9000000000014552	22.1860000000007887	25532.4666666666671518	25407.1655539879029675	414.6546022832585550	25279.6343614507750317	1	17554460877304148839	25626.8666666666686070	25715.1294642857137660	25832.5333333333364863	0	1
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	1785720900	295333264146740664	4799300288952192580	8	25835.0000000000000000	22.1120000000007728	25532.4666666666671518	25407.1656301448747399	414.6545680918421227	25279.7696162289685163	1	17554460877304148839	25626.8666666666686070	25715.1294642857137660	25832.5333333333364863	0	1
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	1785721200	6954363720886385725	4799300288952192580	9	25824.5000000000000000	21.9720000000007722	25532.4666666666671518	25407.1656871730519924	414.6545424886192564	25279.8708982731586730	1	17554460877304148839	25626.8666666666686070	25715.1294642857137660	25832.5333333333364863	0	1
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	1785721500	9045457391747241058	4799300288952192580	10	25826.0999999999985448	21.8050000000007636	25532.4666666666671518	25407.1657302802159393	414.6545231354155590	25279.9474565978707688	1	17554460877304148839	25626.8666666666686070	25715.1294642857137660	25832.5333333333364863	0	1
RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	1785721800	11014441681496755221	4379149574818230575	11	25828.7999999999992725	21.6940000000007416	25532.4666666666671518	25407.1657788000120490	414.6545013522603540	25280.0336277535971021	1	17554460877304148839	25626.8666666666686070	25715.1294642857137660	25832.5333333333364863	0	1
