run_key	expansion_id	origin_compression_id	destination_compression_id	origin_time	terminal_time	terminal_reason_code	terminal_reason	direction	sample_count	origin_seed_frontier	origin_containment_frontier	origin_terminal_price	origin_mid	origin_atr	terminal_price	max_displacement	opposite_displacement	return_depth	close_path_length
RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486	1	1	2	1777880700	1777912500	4	HANDOFF_TO_COMPRESSION	1	107	7246.1845081939309239	7248.1999999999998181	7245.8999999999996363	7241.8249999999989087	4.2382656369695804	7226.0000000000000000	5.0000000000000000	50.5000000000000000	24.8999999999996363	222.1000000000040018
RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486	2	2	3	1777916400	1777937400	4	HANDOFF_TO_COMPRESSION	1	71	7232.4117126958262816	7248.8000000000001819	7246.8000000000001819	7228.0500000000001819	4.4121475059107178	7204.5000000000000000	0.1999999999998181	60.3000000000001819	42.5000000000000000	247.4999999999990906
RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486	3	3	4	1777944900	1777954200	4	HANDOFF_TO_COMPRESSION	1	32	7209.3965139740466839	7212.8000000000001819	7209.8000000000001819	7204.6849999999994907	4.6784868749302131	7210.8000000000001819	2.3000000000001819	5.5000000000000000	1.3000000000001819	43.6000000000021828
RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486	4	4	5	1777957500	1777963800	4	HANDOFF_TO_COMPRESSION	1	22	7212.2580701430815680	7216.8000000000001819	7214.8000000000001819	7207.6750000000029104	4.5426523374578185	7218.8000000000001819	5.0000000000000000	1.1999999999998181	1.0000000000000000	21.9999999999981810
RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486	5	5	6	1777975500	1777984500	4	HANDOFF_TO_COMPRESSION	1	31	7221.8270514701789580	7230.6000000000003638	7228.3999999999996362	7217.3650000000006912	4.3158129082157251	7232.6000000000003638	5.2000000000007276	3.0000000000000000	1.0000000000000000	41.6000000000003638
RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486	6	6	7	1777995300	1778009100	4	HANDOFF_TO_COMPRESSION	1	47	7236.4431859132610043	7247.5000000000000000	7240.8999999999996363	7232.2150000000010550	4.1378826563437139	7263.3999999999996362	24.0000000000000000	1.3999999999996362	1.5000000000000000	105.4999999999963621
RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486	7	7	8	1778014500	1778045100	4	HANDOFF_TO_COMPRESSION	1	91	7265.0645989793047193	7269.8999999999996363	7267.8999999999996363	7260.9100000000007640	4.0949809051121120	7283.3999999999996362	30.1000000000003638	2.7999999999992725	14.6000000000003638	149.6999999999970897
RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486	8	8	9	1778069700	1778121000	4	HANDOFF_TO_COMPRESSION	1	160	7289.5881291457244516	7322.1000000000003638	7313.3999999999996362	7285.6250000000000000	3.8223739229810128	7359.3000000000001819	60.2000000000007276	3.0000000000000000	14.3000000000001819	339.9000000000060027
RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486	9	9	10	1778128800	1778136600	4	HANDOFF_TO_COMPRESSION	1	27	7363.7637767065562003	7369.6000000000003638	7368.8000000000001819	7359.8000000000029104	3.8926161309802568	7371.8000000000001819	3.0000000000000000	5.3000000000001819	0.0000000000000000	31.0000000000000000
RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486	10	10	11	1778143200	1778159700	4	HANDOFF_TO_COMPRESSION	1	56	7372.3255145229586560	7375.6000000000003638	7374.8000000000001819	7368.4949999999998909	3.7966309371168441	7371.8999999999996363	14.5999999999994544	3.9000000000005457	17.5000000000000000	107.6999999999998182
RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486	11	11	12	1778169300	1778218200	4	HANDOFF_TO_COMPRESSION	1	152	7379.0475056262466751	7382.6000000000003638	7381.8999999999996363	7375.2749999999996362	3.7102966473507633	7355.3000000000001819	7.5000000000000000	56.0000000000000000	34.0999999999994543	431.8000000000020009
RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486	12	12	13	1778229600	1778236500	4	HANDOFF_TO_COMPRESSION	1	24	7360.0724476670675358	7365.1000000000003638	7363.1000000000003638	7355.9000000000014552	4.0642115229827702	7364.8000000000001819	4.6999999999998182	1.5000000000000000	3.0000000000000000	32.7000000000016371
RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486	13	13	14	1778240100	1778250600	4	HANDOFF_TO_COMPRESSION	1	36	7368.9178859161393120	7373.3999999999996362	7372.8000000000001819	7364.9050000000015644	3.9755408032139696	7379.6000000000003638	7.5000000000000000	1.5000000000000000	0.6999999999998182	36.0000000000009095
RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486	14	14	15	1778260500	1778276100	4	HANDOFF_TO_COMPRESSION	1	53	7380.7972271176977302	7396.6000000000003638	7395.6000000000003638	7376.9250000000010914	3.9335924037610708	7401.3000000000001819	8.6999999999998182	5.3000000000001819	3.0000000000000000	107.8999999999987268
RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486	15	15	\N	1778278500	1778457600	6	TEST_END_CENSORED	-1	9	7397.6206113678599650	7387.3000000000001819	7397.8000000000001819	7401.5799999999999273	3.9697568764015162	7400.6000000000003638	5.1999999999998181	2.8000000000001819	8.0000000000000000	16.1999999999998181
