run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	1	1768189800	1768195500	1768202400	2	CLOSED_DOWN	-1	4	24	53904.9807018705978408	53806.0192981294021592	53855.5000000000000000	53944.0000000000000000	53670.0000000000000000	53807.0000000000000000
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	2	1768219500	1768225200	1768235400	2	CLOSED_DOWN	-1	4	35	54017.1404694835291593	53920.4595305164766615	53968.8000000000029104	54017.1404694835291593	53833.0000000000000000	53925.0702347417682177
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	3	1768247100	1768252800	1768270500	2	CLOSED_DOWN	-1	3	48	54161.3029122782099876	54069.0970877217841917	54115.1999999999970896	54187.0000000000000000	53706.0000000000000000	53946.5000000000000000
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	4	1768300800	1768306500	1768313700	1	CLOSED_UP	1	1	25	53858.6613377640387626	53763.5386622359583271	53811.0999999999985448	53914.0000000000000000	53763.5386622359583271	53838.7693311179755256
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	5	1768327800	1768333500	1768335600	2	CLOSED_DOWN	-1	1	8	54123.6139360967499670	54028.9860639032558538	54076.3000000000029104	54123.6139360967499670	53913.0000000000000000	54018.3069680483749835
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	6	1768344000	1768353300	1768358400	1	CLOSED_UP	1	3	18	53981.3740251307463041	53889.9259748692566064	53935.6500000000014552	54331.0000000000000000	53806.0000000000000000	54068.5000000000000000
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	7	1768423800	1768429500	1768432800	1	CLOSED_UP	1	2	12	53980.9026228049697238	53873.7973771950273659	53927.3499999999985448	54099.0000000000000000	53873.7973771950273659	53986.3986885975173209
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	8	1768479900	1768485600	1768494000	2	CLOSED_DOWN	-1	2	27	54488.6360433051740984	54378.5639566948229913	54433.5999999999985449	54488.6360433051740984	54292.0000000000000000	54390.3180216525870492
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	9	1768499700	1768505400	1768511700	2	CLOSED_DOWN	-1	3	22	54315.8042193629444228	54208.2957806370613980	54262.0500000000029104	54315.8042193629444228	54114.0000000000000000	54214.9021096814685734
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	10	1768514100	1768519800	1768532100	2	CLOSED_DOWN	-1	6	30	54035.5691553428769112	53931.6308446571201785	53983.5999999999985449	54139.0000000000000000	53758.0000000000000000	53948.5000000000000000
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	11	1768544100	1768549800	1768552200	2	CLOSED_DOWN	-1	1	9	54140.3802753734853468	54035.6197246265146533	54088.0000000000000000	54140.3802753734853468	53936.0000000000000000	54038.1901376867463114
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	12	1768552800	1768558500	1768563300	2	CLOSED_DOWN	-1	4	17	54072.2841313574826927	53969.0158686425202177	54020.6500000000014552	54072.2841313574826927	53895.0000000000000000	53983.6420656787377084
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	13	1768568400	1768574100	1768577700	2	CLOSED_DOWN	-1	1	13	53896.7941536419893965	53798.0058463580135140	53847.4000000000014552	53896.7941536419893965	53699.0000000000000000	53797.8970768209983362
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	14	1768587300	1768593000	1768780800	6	TEST_END_CENSORED	0	5	50	53762.5464793825158268	53665.1535206174812629	53713.8499999999985449	53776.0000000000000000	53638.0000000000000000	53707.0000000000000000
