run_key	sequence	compression_id	bar_time	event_code	event_direction	state_code	terminal_reason_code
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	1	1	1768195500	1	0	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	2	1	1768196100	2	1	3	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	3	1	1768196700	4	1	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	4	1	1768199100	3	-1	4	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	5	1	1768199400	5	-1	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	6	1	1768200000	3	-1	4	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	7	1	1768200300	5	-1	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	8	1	1768200600	3	-1	4	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	9	1	1768202400	7	-1	5	2
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	11	2	1768225200	1	0	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	13	2	1768228200	3	-1	4	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	14	2	1768229400	5	-1	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	15	2	1768230000	3	-1	4	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	16	2	1768230900	5	-1	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	17	2	1768231200	3	-1	4	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	18	2	1768232100	5	-1	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	19	2	1768233600	3	-1	4	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	20	2	1768235400	7	-1	5	2
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	22	3	1768252800	1	0	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	24	3	1768262100	3	-1	4	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	25	3	1768266300	5	-1	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	26	3	1768267800	2	1	3	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	27	3	1768268100	4	1	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	28	3	1768268700	3	-1	4	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	29	3	1768270500	7	-1	5	2
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	31	4	1768306500	1	0	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	33	4	1768311900	2	1	3	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	34	4	1768313700	6	1	5	1
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	36	5	1768333500	1	0	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	38	5	1768333800	3	-1	4	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	39	5	1768335600	7	-1	5	2
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	41	6	1768353300	1	0	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	43	6	1768355400	3	-1	4	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	44	6	1768355700	5	-1	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	45	6	1768356000	2	1	3	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	46	6	1768356300	4	1	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	47	6	1768356600	2	1	3	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	48	6	1768358400	6	1	5	1
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	50	7	1768429500	1	0	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	52	7	1768429800	2	1	3	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	53	7	1768430700	4	1	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	54	7	1768431000	2	1	3	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	55	7	1768432800	6	1	5	1
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	57	8	1768485600	1	0	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	59	8	1768487400	3	-1	4	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	60	8	1768488000	5	-1	2	0
RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	61	8	1768492200	3	-1	4	0
