run_key	expansion_id	origin_compression_id	destination_compression_id	origin_time	terminal_time	terminal_reason_code	terminal_reason	direction	sample_count	origin_seed_frontier	origin_containment_frontier	origin_terminal_price	origin_mid	origin_atr	terminal_price	max_displacement	opposite_displacement	return_depth	close_path_length
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1	2	1785732900	1785749100	4	HANDOFF_TO_COMPRESSION	1	55	52721.3194911396203679	52755.0000000000000000	52736.0000000000000000	52685.5000000000000000	34.9740462870003982	52756.5000000000000000	66.0000000000000000	3.0000000000000000	45.5000000000000000	321.5000000000000000
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	2	2	3	1785758700	1785785400	4	HANDOFF_TO_COMPRESSION	1	90	52817.7868669443196268	52864.5000000000000000	52851.0000000000000000	52785.2500000000000000	32.1629026602764938	53008.8000000000029104	364.8000000000029104	22.5000000000000000	207.0000000000000000	1832.8000000000029104
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	3	3	4	1785787800	1785807300	4	HANDOFF_TO_COMPRESSION	-1	54	52999.1802122333465377	52930.8000000000029104	52970.8000000000029104	53032.5449999999837019	33.3093461562968685	53275.8000000000029104	0.0000000000000000	305.0000000000000000	305.0000000000000000	675.0000000000000000
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	4	4	5	1785816000	1785822300	4	HANDOFF_TO_COMPRESSION	1	22	53287.1267844494432211	53320.8000000000029104	53301.3000000000029104	53254.7500000000218279	31.3686636590717392	53337.3000000000029104	36.5000000000000000	0.0000000000000000	0.5000000000000000	148.0000000000000000
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	5	5	6	1785837600	1785895500	4	HANDOFF_TO_COMPRESSION	-1	182	53293.6623252643767046	53274.8000000000029104	53300.8000000000029104	53324.3250000000261935	28.7574897639262020	54245.5999999999985449	101.0000000000000000	956.1999999999970896	1045.7999999999956345	4089.4000000000160071
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	6	6	7	1785908100	1785914400	4	HANDOFF_TO_COMPRESSION	1	22	54261.1441044266321114	54315.0999999999985448	54307.0999999999985448	54228.1699999999982538	31.5146115697582588	54327.0999999999985448	49.0000000000000000	2.0000000000000000	29.0000000000000000	139.0000000000000000
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	7	7	8	1785923400	1785929700	4	HANDOFF_TO_COMPRESSION	-1	22	54298.3790492908883607	54272.5999999999985449	54281.0999999999985448	54329.0999999999912689	29.7117614315279859	54263.5999999999985449	56.0000000000000000	17.5000000000000000	38.5000000000000000	348.5000000000000000
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	8	8	9	1785938100	1785960000	4	HANDOFF_TO_COMPRESSION	1	74	54284.0903147359713330	54336.0999999999985448	54323.0999999999985448	54254.5499999999883585	29.0281199265016916	54531.4000000000014552	410.8000000000029104	6.5000000000000000	202.5000000000000000	1904.6999999999970897
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	9	9	10	1785963600	1785980100	4	HANDOFF_TO_COMPRESSION	1	44	54554.8790176375259762	54596.4000000000014552	54573.4000000000014552	54523.1750000000101864	31.6416874342217085	54451.0000000000000000	0.0000000000000000	224.5000000000000000	122.4000000000014552	580.5999999999985449
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	10	10	11	1785996600	1786002900	4	HANDOFF_TO_COMPRESSION	1	22	54457.3292462682293263	54492.0000000000000000	54478.5000000000000000	54426.2650000000139699	29.2423106564154552	54482.5000000000000000	7.0000000000000000	16.5000000000000000	3.0000000000000000	91.0000000000000000
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	11	11	12	1786018200	1786025100	4	HANDOFF_TO_COMPRESSION	1	24	54503.4928473185063922	54542.5000000000000000	54519.0000000000000000	54475.0999999999985448	27.6174491414682635	54485.5000000000000000	20.5000000000000000	33.5000000000000000	54.0000000000000000	215.5000000000000000
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	12	12	\N	1786028700	1786060800	6	TEST_END_CENSORED	-1	107	54485.1243549333885312	54410.0000000000000000	54445.0000000000000000	54512.3000000000029104	27.1617287627540485	53835.1999999999970896	618.8000000000029104	46.5000000000000000	9.0000000000000000	1991.8000000000029104
