run_key	bar_time	structure_snapshot_hash	regional_basis_hash	structure_generation	reference_price	reference_atr	median_price	mean_price	structural_sigma	cog_price	price_region_code	nearest_node_id	nearest_node_lower	nearest_node_price	nearest_node_upper	nearest_node_region_code	node_contact
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1785718800	4305911699329374842	10986759975892684153	2	52690.0000000000000000	51.4760000000008873	52152.9333333333343036	52089.4456478289648658	910.8483476016291434	52142.7905476829109830	1	9635555704027301370	52401.4499999999970896	52858.2688702460654895	53572.7333333333372139	1	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1785719100	10811803054600349899	10986759975892684153	3	52705.0000000000000000	51.5110000000008839	52152.9333333333343036	52089.4458167048724136	910.8482932523784257	52142.9146714722301112	1	9635555704027301370	52401.4499999999970896	52858.2688702460654895	53572.7333333333372139	1	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1785719400	12326402152664348201	10986759975892684153	4	52707.0000000000000000	51.3910000000008864	52152.9333333333343036	52089.4459960155727458	910.8482355451033073	52143.0464648399647558	1	9635555704027301370	52401.4499999999970896	52858.2688702460654895	53572.7333333333372139	1	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1785719700	7424912919509862560	10986759975892684153	5	52686.5000000000000000	51.4560000000008842	52152.9333333333343036	52089.4462376434094040	910.8481577827348020	52143.2240613005633350	1	9635555704027301370	52401.4499999999970896	52858.2688702460654895	53572.7333333333372139	1	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1785720000	17215635164221978973	10986759975892684153	6	52712.5000000000000000	51.3710000000008833	52152.9333333333343036	52089.4464945537474705	910.8480751024604843	52143.4128903964592610	1	9635555704027301370	52401.4499999999970896	52858.2688702460654895	53572.7333333333372139	1	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1785720300	5233401043788303564	10986759975892684153	7	52709.0000000000000000	51.4110000000008825	52152.9333333333343036	52089.4467155072561582	910.8480039943458451	52143.5752912306488725	1	9635555704027301370	52401.4499999999970896	52858.2688702460654895	53572.7333333333372139	1	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1785720600	8119594884848372498	10339576333583792812	8	52703.0000000000000000	51.3510000000008802	52152.9333333333343036	52089.4468481416770374	910.8479613095748846	52143.6727775320905494	1	9635555704027301370	52401.4499999999970896	52858.2688702460654895	53572.7333333333372139	1	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1785720900	9345789141845215744	10339576333583792812	9	52710.0000000000000000	51.3260000000008816	52152.9333333333343036	52089.4469751809592708	910.8479204255536388	52143.7661514048668324	1	9635555704027301370	52401.4499999999970896	52858.2688702460654895	53572.7333333333372139	1	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1785721200	1622507912553445243	10339576333583792812	10	52692.0000000000000000	51.1410000000008793	52152.9333333333343036	52089.4470713574773981	910.8478894739155294	52143.8368411449264386	1	9635555704027301370	52401.4499999999970896	52858.2688702460654895	53572.7333333333372139	1	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1785721500	10305424067298642508	10339576333583792812	11	52684.5000000000000000	51.1160000000008807	52152.9333333333343036	52089.4471434740480618	910.8478662653185439	52143.8898468191546272	1	9635555704027301370	52401.4499999999970896	52858.2688702460654895	53572.7333333333372139	1	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1785721800	15230110448110040609	10339576333583792812	12	52677.0000000000000000	50.7560000000008814	52152.9333333333343036	52089.4472155770490645	910.8478430611191925	52143.9428425272635650	1	9635555704027301370	52401.4499999999970896	52858.2688702460654895	53572.7333333333372139	1	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1785722100	17762741599990343813	4436452388184023872	13	52657.0000000000000000	50.5560000000008785	52152.9333333333343036	52088.5735665011306992	910.1122238271191236	52144.2046475613387884	1	9635555704027301370	52401.4499999999970896	52852.1508333333113114	53572.7333333333372139	1	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1785722400	7509919180378519733	4436452388184023872	14	52681.0000000000000000	50.5010000000008788	52152.9333333333343036	52088.5736834394265316	910.1121862762446426	52144.2905972142252722	1	9635555704027301370	52401.4499999999970896	52852.1508333333113114	53572.7333333333372139	1	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1785722700	2242728838271564727	4436452388184023872	15	52659.0000000000000000	50.4260000000008759	52152.9333333333343036	52088.5737594576348784	910.1121618655548673	52144.3464705973383389	1	9635555704027301370	52401.4499999999970896	52852.1508333333113114	53572.7333333333372139	1	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1785723000	4900533986274897986	3935531383142777087	16	52658.0000000000000000	50.0810000000008770	52152.9333333333343036	52088.5719657931840630	910.1105855155600466	52144.3917635836187401	1	9635555704027301370	52401.4499999999970896	52852.1378463203218416	53572.7333333333372139	1	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1785723300	2952398573836281003	3935531383142777087	17	52663.5000000000000000	49.7460000000008762	52152.9333333333343036	52088.5719989609206096	910.1105748649307543	52144.4161418724761461	1	9635555704027301370	52401.4499999999970896	52852.1378463203218416	53572.7333333333372139	1	1
