object_key	representation_id	distance_contract	comparison_mode	rank	neighbor_key	distance	comparable_support_points	comparable_support_bars	comparable_support_seconds	object_censored	neighbor_censored
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::6	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	8	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::5	0	3	10	3000	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::6	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	9	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::10	0	3	10	3000	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::6	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	10	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::10	0	3	10	3000	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::7	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	1	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::5	0.0019055977282565098	5	20	6000	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::7	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	2	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::5	0.007130642891907328	5	17	5100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::7	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	3	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::COMPRESSION::11	0.007130642891907328	5	17	5100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::7	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	4	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::12	0.009397573261811482	5	20	6000	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::7	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	5	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::COMPRESSION::9	0.010207631480502483	5	20	6000	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::7	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	6	RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::9	0.01021207000528822	5	16	4800	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::7	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	7	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::7	0.011752771103050499	5	20	6000	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::7	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	8	RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::COMPRESSION::7	0.011752771103050499	5	20	6000	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::7	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	9	RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300::COMPRESSION::8	0.012559411445844885	5	17	5100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::7	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	10	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::1	0.017475013759896817	5	20	6000	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	1	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::1	0.07414595276508883	9	26	7800	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	2	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::8	0.07484431036570399	9	19	9000	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	3	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::COMPRESSION::10	0.09021600267604521	9	60	18000	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	4	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::13	0.10171085760683264	9	24	7200	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	5	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::14	0.11070886478623554	9	28	8400	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	6	RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::11	0.11840587338780521	9	42	12600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	7	RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::COMPRESSION::1	0.21206201324486995	9	58	17400	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	8	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::6	0.2173213789891924	9	43	12900	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	9	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::5	0.25561556988268586	7	33	9900	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	10	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184::COMPRESSION::14	0.25702568158746364	7	11	3300	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::9	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	1	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::COMPRESSION::3	0	3	7	2100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::9	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	2	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::8	0	3	7	2100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::9	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	3	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::COMPRESSION::3	0	3	7	2100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::9	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	4	RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::7	0	3	7	2100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::9	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	5	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::11	0	3	7	2100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::9	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	6	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::COMPRESSION::5	0	3	7	2100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::9	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	7	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::5	0	3	7	2100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::9	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	8	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::13	0	3	7	2100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::9	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	9	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::8	0	3	7	2100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::9	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	10	RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::COMPRESSION::4	0	3	7	2100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::1	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	1	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::3	0	2	67	20100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::1	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	2	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::EXPANSION::8	0.0007407177092666473	2	56	20100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::1	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	3	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::6	0.0007407177092666473	2	67	20100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::1	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	4	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::EXPANSION::6	0.0007407177092666473	2	67	20100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::1	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	5	RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730::EXPANSION::14	0.0007407177092666473	2	67	20100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::1	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	6	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::EXPANSION::11	0.0007518561797800416	2	66	19800	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::1	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	7	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::EXPANSION::4	0.0007518561797800416	2	66	19800	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::1	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	8	RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::4	0.0007518561797800416	2	54	19800	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::1	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	9	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::EXPANSION::9	0.0014706221605979232	2	67	20100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::1	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	10	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::2	0.0014706221605979232	2	57	20100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::10	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	1	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::12	0	2	77	30300	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::10	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	2	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::8	0.0004925986445934782	2	101	30300	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::10	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	3	RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::EXPANSION::7	0.0004925986445934782	2	90	30300	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::10	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	4	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184::EXPANSION::3	0.0009803915284268606	2	99	30300	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::10	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	5	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::EXPANSION::1	0.0009999999997777566	2	99	29700	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::10	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	6	RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300::EXPANSION::12	0.0014634715156399915	2	92	30300	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::10	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	7	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::11	0.001941928804419124	2	101	30300	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::10	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	8	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::7	0.001941928804419124	2	101	30300	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::10	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	9	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840::EXPANSION::7	0.001941928804419124	2	101	30300	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::10	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	10	RG3_USTEC_PERIOD_M5_1783900800_1784505600_8244317532604104187::EXPANSION::4	0.001941928804419124	2	101	30300	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::11	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	1	RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190::EXPANSION::11	0	2	32	9600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::11	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	2	RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190::EXPANSION::4	0	2	32	9600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::11	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	3	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::EXPANSION::7	0	2	32	9600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::11	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	4	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::5	0	2	32	9600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::11	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	5	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::6	0	2	32	9600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::11	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	6	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::7	0	2	32	9600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::11	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	7	RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::6	0	2	32	9600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::11	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	8	RG3_US500_PERIOD_M5_1774224000_1774828800_1890775757493427196::EXPANSION::4	0	2	32	9600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::11	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	9	RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::EXPANSION::7	0	2	32	9600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::11	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	10	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::4	0.0015384251212445577	2	32	9600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::12	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	1	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::EXPANSION::2	0	2	50	18600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::12	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	2	RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730::EXPANSION::10	0	2	50	18600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::12	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	3	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::6	0.0007999744002002984	2	50	18600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::12	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	4	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::EXPANSION::10	0.0007999744002002984	2	50	18600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::12	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	5	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::2	0.0007999744002002984	2	50	18600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::12	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	6	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::1	0.0007999744002002984	2	50	18600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::12	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	7	RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637::EXPANSION::15	0.0007999744002002984	2	50	18600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::12	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	8	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::EXPANSION::4	0.0008129819775834157	2	37	18300	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::12	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	9	RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190::EXPANSION::7	0.0015873509147983356	2	50	18600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::12	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	10	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184::EXPANSION::4	0.0015873509147983356	2	50	18600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::13	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	1	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::EXPANSION::1	0	2	26	8100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::13	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	2	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::15	0	2	26	8100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::13	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	3	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::9	0	2	26	8100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::13	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	4	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::EXPANSION::9	0	2	26	8100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::13	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	5	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::2	0	2	26	8100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::13	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	6	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::2	0	2	26	8100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::13	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	7	RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::EXPANSION::1	0	2	26	8100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::13	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	8	RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::8	0.0018181617767177194	2	26	8100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::13	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	9	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::12	0.0018181617767177194	2	26	8100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::13	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	10	RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::EXPANSION::11	0.0018181617767177194	2	26	8100	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::14	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	1	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::9	0	2	150	48600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::14	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	2	RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::EXPANSION::9	0	2	150	48600	0	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::14	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	3	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::EXPANSION::1	0.0003076869671515326	2	162	48600	0	0
