run_key	expansion_id	origin_compression_id	destination_compression_id	origin_time	terminal_time	terminal_reason_code	terminal_reason	direction	sample_count	origin_seed_frontier	origin_containment_frontier	origin_terminal_price	origin_mid	origin_atr	terminal_price	max_displacement	opposite_displacement	return_depth	close_path_length
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755	1	1	2	1785756600	1785774300	4	HANDOFF_TO_COMPRESSION	-1	60	63537.3795299934499781	63228.0000000000000000	63262.0000000000000000	63679.0000000000000000	139.8755118303115808	62477.0000000000000000	785.0000000000000000	196.0000000000000000	0.0000000000000000	2703.0000000000000000
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755	2	2	3	1785779400	1785787500	4	HANDOFF_TO_COMPRESSION	1	28	62706.4901994893662050	63208.0000000000000000	63157.0000000000000000	62572.4499999999970896	135.7734996590702111	63091.0000000000000000	50.0000000000000000	175.0000000000000000	116.0000000000000000	926.0000000000000000
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755	3	3	4	1785792300	1785806400	4	HANDOFF_TO_COMPRESSION	1	35	63254.7275654257900897	63397.0000000000000000	63278.0000000000000000	63121.9499999999970896	130.2295820582477291	63473.0000000000000000	297.0000000000000000	47.0000000000000000	102.0000000000000000	917.0000000000000000
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755	4	4	5	1785813000	1785825300	4	HANDOFF_TO_COMPRESSION	1	42	63580.6901561547711026	64267.0000000000000000	63828.0000000000000000	63456.1500000000014552	124.3716320765912826	63533.0000000000000000	0.0000000000000000	917.0000000000000000	295.0000000000000000	4167.0000000000000000
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755	5	5	6	1785833400	1785842700	4	HANDOFF_TO_COMPRESSION	1	32	63537.0371893201154307	63972.0000000000000000	63972.0000000000000000	63408.5500000000029104	128.6324100067407131	63966.0000000000000000	139.0000000000000000	152.0000000000000000	145.0000000000000000	1270.0000000000000000
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755	6	6	7	1785845100	1785879900	4	HANDOFF_TO_COMPRESSION	-1	117	63872.7873366649873788	63683.0000000000000000	63715.0000000000000000	63998.7500000000000000	125.0036223310671772	65419.0000000000000000	49.0000000000000000	1771.0000000000000000	1753.0000000000000000	4884.0000000000000000
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755	7	7	8	1785895200	1785920700	4	HANDOFF_TO_COMPRESSION	1	86	65489.2405053131951718	65699.0000000000000000	65601.0000000000000000	65374.0000000000000000	112.3709002023647372	66273.0000000000000000	672.0000000000000000	102.0000000000000000	0.0000000000000000	4182.0000000000000000
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755	8	8	9	1785927300	1785957900	4	HANDOFF_TO_COMPRESSION	-1	103	66071.1906703877903056	65993.0000000000000000	66043.0000000000000000	66181.9499999999970896	108.9633371876683158	66000.0000000000000000	190.0000000000000000	712.0000000000000000	147.0000000000000000	4669.0000000000000000
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755	9	9	10	1785972300	1786020900	4	HANDOFF_TO_COMPRESSION	-1	151	65832.7279410641931464	65603.0000000000000000	65732.0000000000000000	65939.6000000000058208	102.4603758414663588	65658.0000000000000000	772.0000000000000000	219.0000000000000000	698.0000000000000000	7654.0000000000000000
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755	10	10	11	1786026600	1786047900	4	HANDOFF_TO_COMPRESSION	-1	72	65463.6984886364807608	65300.0000000000000000	65437.0000000000000000	65565.0500000000029104	100.0355455601119559	65850.0000000000000000	340.0000000000000000	888.0000000000000000	753.0000000000000000	4321.0000000000000000
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755	11	11	\N	1786056000	1786060800	6	TEST_END_CENSORED	-1	16	65770.8877446239202982	65557.0000000000000000	65588.0000000000000000	65871.9499999999970896	99.3314320430344395	65531.0000000000000000	78.0000000000000000	100.0000000000000000	21.0000000000000000	397.0000000000000000
