run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	1	1771211400	1771217100	1771224000	1	CLOSED_UP	1	2	24	56959.8777810296305689	56797.3222189703665208	56878.5999999999985449	57084.0000000000000000	56796.0000000000000000	56940.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	2	1771232700	1771238400	1771259400	2	CLOSED_DOWN	-1	4	71	57068.5409102817939129	56914.3590897182002664	56991.4499999999970896	57094.0000000000000000	56750.0000000000000000	56922.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	3	1771261800	1771267500	1771297200	2	CLOSED_DOWN	-1	4	40	56832.0527962053311057	56690.8472037946630735	56761.4499999999970896	56951.0000000000000000	56435.0000000000000000	56693.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	4	1771360200	1771365900	1771377600	2	CLOSED_DOWN	-1	3	28	57197.8125909948503250	57055.3874090051467647	57126.5999999999985449	57197.8125909948503250	56952.0000000000000000	57074.9062954974215246
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	5	1771386900	1771392600	1771397700	1	CLOSED_UP	1	2	18	57318.9389498744567392	57180.8610501255461714	57249.9000000000014552	57416.0000000000000000	57180.8610501255461714	57298.4305250627730857
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	6	1771401000	1771406700	1771411500	1	CLOSED_UP	1	2	17	57274.7951822086470202	57141.1048177913471591	57207.9499999999970896	57371.0000000000000000	57141.1048177913471591	57256.0524088956735795
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	7	1771415100	1771420800	1771423200	2	CLOSED_DOWN	-1	1	9	57416.3370164808657137	57287.1629835191342863	57351.7500000000000000	57416.3370164808657137	57195.0000000000000000	57305.6685082404292189
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	8	1771434000	1771439700	1771450500	2	CLOSED_DOWN	-1	5	37	57703.3113352868749644	57575.8886647131221253	57639.5999999999985449	57755.0000000000000000	57341.0000000000000000	57548.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	9	1771454100	1771463400	1771477200	1	CLOSED_UP	1	6	47	57605.1986612089967821	57482.1013387910061283	57543.6500000000014552	57688.0000000000000000	57371.0000000000000000	57529.5000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	10	1771482000	1771487700	1771497000	2	CLOSED_DOWN	-1	3	32	57666.9380967403703836	57544.3619032596325269	57605.6500000000014552	57666.9380967403703836	57433.0000000000000000	57549.9690483701851918
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	11	1771502400	1771508100	1771514400	2	CLOSED_DOWN	-1	3	22	57176.8798446038126713	57056.8201553961844184	57116.8499999999985449	57176.8798446038126713	56968.0000000000000000	57072.4399223019063357
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	12	1771533900	1771539600	1771543500	1	CLOSED_UP	1	1	14	57012.9504747116152430	56891.6495252883905778	56952.3000000000029104	57140.0000000000000000	56891.6495252883905778	57015.8247626441952889
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	13	1771574100	1771579800	1771585800	1	CLOSED_UP	1	1	21	56902.4546571349274018	56785.7453428650696879	56844.0999999999985448	57061.0000000000000000	56769.0000000000000000	56915.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	14	1771595400	1771601100	1771609500	1	CLOSED_UP	1	4	29	56852.9203517213027226	56739.4796482786914567	56796.1999999999970896	57294.0000000000000000	56664.0000000000000000	56979.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	15	1771620900	1771626600	1771804800	6	TEST_END_CENSORED	0	1	18	57180.8700510308917729	57059.8299489691053168	57120.3499999999985448	57225.0000000000000000	57059.8299489691053168	57142.4149744845490204
