run_key	expansion_id	origin_compression_id	destination_compression_id	origin_time	terminal_time	terminal_reason_code	terminal_reason	direction	sample_count	origin_seed_frontier	origin_containment_frontier	origin_terminal_price	origin_mid	origin_atr	terminal_price	max_displacement	opposite_displacement	return_depth	close_path_length
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	1	1	2	1771224000	1771238400	4	HANDOFF_TO_COMPRESSION	1	49	56959.8777810296305689	57084.0000000000000000	57048.0000000000000000	56878.5999999999985449	79.9610869159697302	56984.0000000000000000	20.0000000000000000	222.0000000000000000	84.0000000000000000	1200.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	2	2	3	1771259400	1771267500	4	HANDOFF_TO_COMPRESSION	-1	28	56914.3590897182002664	56750.0000000000000000	56783.0000000000000000	56991.4499999999970896	71.8691789135539239	56771.0000000000000000	67.0000000000000000	66.0000000000000000	55.0000000000000000	666.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	3	3	4	1771297200	1771365900	4	HANDOFF_TO_COMPRESSION	-1	230	56690.8472037946630735	56435.0000000000000000	56453.0000000000000000	56761.4499999999970896	70.8728762650669495	57094.0000000000000000	271.0000000000000000	721.0000000000000000	912.0000000000000000	8163.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	4	4	5	1771377600	1771392600	4	HANDOFF_TO_COMPRESSION	-1	51	57055.3874090051467647	56952.0000000000000000	56962.0000000000000000	57126.5999999999985449	69.6661946785662849	57273.0000000000000000	114.0000000000000000	349.0000000000000000	425.0000000000000000	1323.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	5	5	6	1771397700	1771406700	4	HANDOFF_TO_COMPRESSION	1	31	57318.9389498744567392	57416.0000000000000000	57373.0000000000000000	57249.9000000000014552	68.2718602616172206	57200.0000000000000000	0.0000000000000000	228.0000000000000000	173.0000000000000000	705.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	6	6	7	1771411500	1771420800	4	HANDOFF_TO_COMPRESSION	1	32	57274.7951822086470202	57371.0000000000000000	57310.0000000000000000	57207.9499999999970896	66.4003961652792754	57346.0000000000000000	86.0000000000000000	21.0000000000000000	50.0000000000000000	556.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	7	7	8	1771423200	1771439700	4	HANDOFF_TO_COMPRESSION	-1	56	57287.1629835191342863	57195.0000000000000000	57241.0000000000000000	57351.7500000000000000	64.1625477854631186	57684.0000000000000000	167.0000000000000000	448.0000000000000000	610.0000000000000000	1683.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	8	8	9	1771450500	1771463400	4	HANDOFF_TO_COMPRESSION	-1	32	57575.8886647131221253	57341.0000000000000000	57380.0000000000000000	57639.5999999999985449	62.8732615658779324	57558.0000000000000000	0.0000000000000000	200.0000000000000000	178.0000000000000000	546.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	9	9	10	1771477200	1771487700	4	HANDOFF_TO_COMPRESSION	1	36	57605.1986612089967821	57688.0000000000000000	57655.0000000000000000	57543.6500000000014552	62.2932327568997408	57564.0000000000000000	47.0000000000000000	101.0000000000000000	138.0000000000000000	727.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	10	10	11	1771497000	1771508100	4	HANDOFF_TO_COMPRESSION	-1	38	57544.3619032596325269	57433.0000000000000000	57444.0000000000000000	57605.6500000000014552	60.1391474641712947	57125.0000000000000000	364.0000000000000000	0.0000000000000000	45.0000000000000000	1125.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	11	11	12	1771514400	1771539600	4	HANDOFF_TO_COMPRESSION	-1	85	57056.8201553961844184	56968.0000000000000000	56979.0000000000000000	57116.8499999999985449	59.3127985292409292	56977.0000000000000000	172.0000000000000000	120.0000000000000000	170.0000000000000000	2806.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	12	12	13	1771543500	1771579800	4	HANDOFF_TO_COMPRESSION	1	110	57012.9504747116152430	57140.0000000000000000	57072.0000000000000000	56952.3000000000029104	60.1408372828411473	56836.0000000000000000	66.0000000000000000	354.0000000000000000	302.0000000000000000	2774.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	13	13	14	1771585800	1771601100	4	HANDOFF_TO_COMPRESSION	1	52	56902.4546571349274018	57061.0000000000000000	57051.0000000000000000	56844.0999999999985448	58.0649324840621191	56812.0000000000000000	44.0000000000000000	311.0000000000000000	283.0000000000000000	1059.0000000000000000
RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	14	14	15	1771609500	1771626600	4	HANDOFF_TO_COMPRESSION	1	58	56852.9203517213027226	57294.0000000000000000	57115.0000000000000000	56796.1999999999970896	59.8274434856670823	57105.0000000000000000	80.0000000000000000	265.0000000000000000	90.0000000000000000	1780.0000000000000000
