target	run_key	episode_id	attempt_id	canonical_instrument	holdout_id	target_censored	target_label	ordinal	direction	node_width_atr	initial_distance_atr	approach_efficiency	corridor_up_atr	corridor_down_atr	family_count	member_count	developing_count	frozen_count	node_revision	node_age_seconds	corridor_up_level_count	corridor_down_level_count	corridor_up_noise_count	corridor_down_noise_count	start_median_sigma	node_from_median_sigma	node_from_cog_sigma	node_width_sigma	feature_cog_distance_atr	feature_cog_velocity_atr	feature_c3_distance_atr	feature_c3_velocity_atr	feature_lattice_width_atr	feature_poc_distance_atr	feature_vah_distance_atr	feature_val_distance_atr	feature_spread_atr	feature_raw_level_count	feature_noise_level_count	feature_active_node_count	feature_population_count	feature_population_count_delta	feature_price_from_median_atr	feature_price_from_median_sigma	feature_price_from_cog_atr	feature_price_from_cog_sigma	feature_cog_median_gap_atr	feature_cog_median_gap_sigma	feature_regional_cog_velocity_atr	feature_regional_cog_velocity_sigma	feature_regional_median_velocity_atr	feature_regional_median_velocity_sigma	feature_regional_sigma_log_change_per_bar	contributor_count	eligibility_latency_seconds	server_hour_sin	server_hour_cos	canonical_instrument	start_region	node_region	contributor_families	contributor_producers
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	9856948878648790950	5207496732797545750	DE40	RECOVERY_A	False	1	11	1	3.31614497	0.23070002	0.00497049	1.92227638	6.04009722	4	8	0	8	826	52580	2	5	2	5	-0.42868807	-0.67664937	-1.06462116	0.37484781	7.22469866	0.0	2.21024856	0.0	\N	3.81460742	6.09743652	0.860358	0.0067142	94	30	11	11	0	-3.79245055	-0.42868807	-7.22469866	-0.81665985	3.43224811	0.38797178	0.0	0.0	0.0	0.0	0.0	8	3251	-0.4999999999999997	-0.8660254037844388	DE40	MEDIAN_CORE	BELOW	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	6991825885337298713	16757818095299492412	DE40	RECOVERY_A	False	0	4	-1	0.03827685	0.49783098	0.59087787	0.39668731	0.43728397	2	2	0	2	256	26215	0	0	0	0	-0.06264323	0.0	-0.32354795	0.00463816	3.1870805	0.0	-0.84968799	0.0	\N	0.53610782	2.50794535	-2.01568191	0.00579952	94	26	13	13	0	-0.5169694	-0.06264323	-3.1870805	-0.38619118	2.67011109	0.32354795	0.0	0.0	0.0	0.0	0.0	2	102	-0.8660254037844385	-0.5000000000000004	DE40	MEDIAN_CORE	MEDIAN_CORE	PIVOT|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	6895133105821828173	7384165436435532416	DE40	RECOVERY_A	False	0	9	1	0.89101374	0.49723757	0.50214692	0.36928531	1.65111478	3	4	1	3	30	8737	0	3	0	3	-0.05072457	-0.18795371	-0.51150166	0.10857504	3.07144209	0.0	-0.94274444	0.0	\N	0.43529914	2.39610607	-2.10221571	0.00576708	94	26	13	13	0	-0.41626778	-0.05072457	-3.07144209	-0.37427253	2.65517431	0.32354795	0.0	0.0	0.0	0.0	0.0	4	112	-0.8660254037844385	-0.5000000000000004	DE40	MEDIAN_CORE	MEDIAN_CORE	ADAPTIVE_VALUE|MID_PIVOT|PIVOT	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	6991825885337298713	16648406666216617393	DE40	RECOVERY_A	False	0	6	-1	0.03732441	0.49845047	0.16591794	0.38681657	0.42640306	2	2	0	2	261	27750	0	0	0	0	-0.06425956	0.0	-0.32354795	0.00463816	3.12078356	0.0	-0.81553826	0.0	\N	0.53577488	2.45854729	-1.95251883	0.00565521	94	26	13	13	0	-0.51711267	-0.06425956	-3.12078356	-0.38780751	2.60367089	0.32354795	0.0	0.0	0.0	0.0	0.0	2	308	-0.8660254037844385	-0.5000000000000004	DE40	MEDIAN_CORE	MEDIAN_CORE	PIVOT|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	10439524006940468758	3740885889191476279	DE40	RECOVERY_A	False	1	3	1	0.08737294	0.33238896	0.50798505	0.4205055	0.35711364	2	2	0	2	38	11100	0	0	0	0	-0.04084388	-0.08793831	-0.38197135	0.01094136	2.67418027	0.0	-1.20769849	0.0	\N	0.12492471	2.02110335	-2.32895353	0.005577	94	24	14	14	0	-0.32616132	-0.04084388	-2.67418027	-0.33487692	2.34801895	0.29403304	0.0	0.0	0.22042746	0.02767668	0.00623231	2	75	-0.8660254037844385	-0.5000000000000004	DE40	MEDIAN_CORE	MEDIAN_CORE	PIVOT|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	6991825885337298713	1206430236849511737	DE40	RECOVERY_A	False	0	8	-1	0.03673851	0.26518525	0.62454116	0.38074457	0.41970965	2	2	0	2	264	28500	0	0	0	0	-0.08732971	-0.05303251	-0.30284143	0.00444369	2.78731733	-0.0590373	\N	\N	\N	0.30192376	2.19451372	-2.1473103	0.00556644	93	27	13	13	0	-0.72200451	-0.08732971	-2.78731733	-0.33713863	2.06531281	0.24980892	-0.05914924	-0.00740702	0.21964069	0.02750473	0.03659996	2	42	-0.9659258262890683	-0.25881904510252063	DE40	MEDIAN_CORE	MEDIAN_CORE	PIVOT|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	6672543102201396922	10546686536822062363	DE40	RECOVERY_A	False	0	3	1	0.07789621	0.2630467	0.09932953	0.8373843	0.37698828	2	2	0	2	46	13500	1	0	1	0	0.0368916	0.0	-0.24980892	0.00951578	1.7429424	0.0	\N	\N	\N	-0.71793119	1.15598717	-3.14300202	0.00551152	93	27	13	13	0	0.3019948	0.0368916	-1.7429424	-0.21291732	2.0449372	0.24980892	0.0	0.0	0.0	0.0	0.0	2	388	-0.9659258262890683	-0.25881904510252063	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|PIVOT	WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	10439524006940468758	2075045515840161156	DE40	RECOVERY_A	False	0	4	1	0.08737294	0.20724117	0.01231003	0.4205055	0.35711364	2	2	0	2	38	11190	0	0	0	0	-0.05651564	-0.08793831	-0.38197135	0.01094136	2.79932806	0.0	-1.08255069	0.0	\N	0.2500725	2.14625114	-2.20380574	0.005577	94	24	14	14	0	-0.45130911	-0.05651564	-2.79932806	-0.35054868	2.34801895	0.29403304	0.0	0.0	0.22042746	0.02767668	0.00623231	2	2074	-0.8660254037844385	-0.5000000000000004	DE40	MEDIAN_CORE	MEDIAN_CORE	PIVOT|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	9856948878648790950	10437668079172602264	DE40	RECOVERY_A	False	1	13	1	2.65737652	0.497256	0.26522012	2.71620216	4.8402023	4	8	0	8	865	64240	6	5	6	5	-0.39424049	-0.65330363	-0.90311254	0.33253605	5.14675553	0.0	\N	\N	\N	2.74443129	4.5737652	0.377058	0.00538039	93	27	13	13	0	-3.15047168	-0.39424049	-5.14675553	-0.64404941	1.99628385	0.24980892	0.0	0.0	0.0	0.0	0.0	8	181	-0.9659258262890683	-0.25881904510252063	DE40	MEDIAN_CORE	BELOW	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	9856948878648790950	9028621809161917209	DE40	RECOVERY_A	False	1	14	1	2.63708687	0.20235998	0.33173816	2.69546336	4.8032463	4	8	0	8	866	64664	6	5	6	5	-0.4309537	-0.65331219	-0.89602069	0.33254041	5.34222512	-0.05633317	\N	\N	\N	3.01457633	4.82994287	0.66527845	0.00533931	93	27	13	13	0	-3.41751651	-0.4309537	-5.34222512	-0.6736622	1.92470861	0.2427085	-0.0567666	-0.0071036	0.0	0.0	-1.31e-05	8	54	-1.0	-1.8369701987210297e-16	DE40	MEDIAN_CORE	BELOW	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	9856948878648790950	10745386036800107237	DE40	RECOVERY_A	False	1	15	1	2.62796637	0.20485261	0.76044129	2.68614097	4.78663403	4	8	0	8	867	65021	6	5	6	5	-0.43054972	-0.65331219	-0.89602069	0.33254041	5.32055626	0.0	\N	\N	\N	3.00095775	4.81004576	0.65978504	0.00532085	93	27	13	13	0	-3.40250435	-0.43054972	-5.32055626	-0.67325822	1.91805191	0.2427085	0.0	0.0	0.0	0.0	0.0	8	59	-1.0	-1.8369701987210297e-16	DE40	MEDIAN_CORE	BELOW	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	9856948878648790950	17949910665658059284	DE40	RECOVERY_A	False	1	16	1	2.62057622	0.21074972	0.18161334	2.67858722	4.77317345	4	8	0	8	868	65249	6	5	6	5	-0.4297283	-0.65331219	-0.89602069	0.33254041	5.29912104	0.0	\N	\N	\N	2.98604552	4.79004616	0.65145647	0.00530588	93	27	13	13	0	-3.38646292	-0.4297283	-5.29912104	-0.6724368	1.91265812	0.2427085	0.0	0.0	0.0	0.0	0.0	8	105	-1.0	-1.8369701987210297e-16	DE40	MEDIAN_CORE	BELOW	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	9856948878648790950	13095891174586548289	DE40	RECOVERY_A	False	1	17	1	2.62057622	0.20671725	0.28577693	2.67858722	4.77317345	4	8	0	8	868	65379	6	5	6	5	-0.43024001	-0.65331219	-0.89602069	0.33254041	5.30315352	0.0	\N	\N	\N	2.990078	4.79407863	0.65548894	0.00530588	93	27	13	13	0	-3.39049539	-0.43024001	-5.30315352	-0.67294851	1.91265812	0.2427085	0.0	0.0	0.0	0.0	0.0	8	84	-1.0	-1.8369701987210297e-16	DE40	MEDIAN_CORE	BELOW	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	9856948878648790950	5064422563539836211	DE40	RECOVERY_A	False	1	18	1	2.62628948	0.20578539	0.20745077	2.68442696	4.78357971	4	8	0	8	875	67482	6	5	6	5	-0.43041506	-0.65331219	-0.89602069	0.33254041	5.31609775	0.0	\N	\N	\N	2.99797937	4.80591301	0.65830054	0.00850792	93	27	13	13	0	-3.39926974	-0.43041506	-5.31609775	-0.67312356	1.91682801	0.2427085	0.0	0.0	0.0	0.0	0.0	8	92	-1.0	-1.8369701987210297e-16	DE40	MEDIAN_CORE	BELOW	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	9856948878648790950	15175844801196243826	DE40	RECOVERY_A	False	1	19	1	2.6431553	0.20560848	0.34389857	2.70166613	4.81429948	4	8	0	8	878	68128	6	5	6	5	-0.43061274	-0.65332608	-0.8845022	0.33254748	5.26003304	-0.09170271	\N	\N	\N	3.0187306	4.83827464	0.66402654	0.00856256	93	27	13	13	0	-3.42259802	-0.43061274	-5.26003304	-0.66178887	1.83743502	0.23117612	-0.09147264	-0.01153729	0.0	0.0	-2.127e-05	8	73	-0.9659258262890684	0.2588190451025203	DE40	MEDIAN_CORE	BELOW	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	9856948878648790950	5046465273950083839	DE40	RECOVERY_A	False	1	20	1	2.6431553	0.19105212	0.91491543	2.70166613	4.81429948	4	8	0	8	878	68220	6	5	6	5	-0.43244415	-0.65332608	-0.8845022	0.33254748	5.27458939	-0.09170271	\N	\N	\N	3.03328695	4.852831	0.6785829	0.00856256	93	27	13	13	0	-3.43715438	-0.43244415	-5.27458939	-0.66362027	1.83743502	0.23117612	-0.09147264	-0.01153729	0.0	0.0	-2.127e-05	8	29	-0.9659258262890684	0.2588190451025203	DE40	MEDIAN_CORE	BELOW	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	9856948878648790950	15505351897188391321	DE40	RECOVERY_A	False	1	21	1	2.6462709	0.20735105	0.07199643	2.70485069	4.81997428	4	8	0	8	879	68623	6	5	6	5	-0.43042422	-0.65332608	-0.8845022	0.33254748	5.26473304	0.0	\N	\N	\N	3.02078868	4.8424775	0.66330904	0.00857265	93	27	13	13	0	-3.42513216	-0.43042422	-5.26473304	-0.66160034	1.83960088	0.23117612	0.0	0.0	0.0	0.0	0.0	8	468	-0.9659258262890684	0.2588190451025203	DE40	MEDIAN_CORE	BELOW	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	3684979364212534982	18033714634092370353	DE40	RECOVERY_A	False	0	2	1	0.06497417	0.245951	0.97090909	10.16449558	11.23419226	2	2	1	1	5	1215	8	10	6	2	-0.20912943	-0.22114494	-0.66279605	0.00280385	15.08067807	0.0	\N	\N	\N	10.02313714	15.41123895	-5.66574752	0.01584736	94	39	10	10	0	-4.84620139	-0.20912943	-15.08067807	-0.65078054	10.23447668	0.44165111	0.0	0.0	0.0	0.0	0.0	2	21	0.7071067811865476	-0.7071067811865475	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	3684979364212534982	13619848171585869514	DE40	RECOVERY_A	False	1	9	1	0.06029412	0.48852941	0.9837963	9.43235294	10.425	2	2	1	1	15	4229	8	10	6	2	-0.19702501	-0.22114494	-0.65251876	0.00280385	13.51312808	0.0	\N	\N	\N	9.04088235	14.04088235	-5.51794118	0.01470588	94	39	10	10	0	-4.23683824	-0.19702501	-13.51312808	-0.62839883	9.27628985	0.43137382	0.0	0.0	0.0	0.0	0.0	2	12	0.49999999999999994	-0.8660254037844387	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	3684979364212534982	13963872163389989122	DE40	RECOVERY_A	False	0	10	1	0.06029412	0.20529412	0.76739356	9.43235294	10.425	2	2	1	1	15	4258	8	10	6	2	-0.21019626	-0.22114494	-0.65251876	0.00280385	13.79636338	0.0	\N	\N	\N	9.32411765	14.32411765	-5.23470588	0.01470588	94	39	10	10	0	-4.52007353	-0.21019626	-13.79636338	-0.64157008	9.27628985	0.43137382	0.0	0.0	0.0	0.0	0.0	2	5	0.49999999999999994	-0.8660254037844387	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	16822380183907188825	2798105915199945971	DE40	RECOVERY_A	False	1	4	-1	6.75644975	0.48744582	0.14958264	8.09865234	3.6067719	4	10	1	9	28	8113	6	2	6	2	-0.55119113	-0.37844261	-0.79184529	0.33897289	19.22640346	0.0	\N	\N	\N	15.43251275	20.06706469	1.93778796	0.01363104	94	39	10	10	0	-10.98640986	-0.55119113	-19.22640346	-0.96459381	8.23999361	0.41340269	0.0	0.0	0.0	0.0	0.0	10	120	0.258819045102521	-0.9659258262890682	DE40	BELOW	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	16822380183907188825	7714523763908071167	DE40	RECOVERY_A	False	1	5	-1	6.66290282	0.20943112	0.04256832	7.98652185	3.55683407	4	10	1	9	29	8424	6	2	6	2	-0.53739058	-0.37844261	-0.79184529	0.33897289	18.68893713	0.0	\N	\N	\N	14.94757501	19.51795892	1.63969244	0.01344231	94	39	10	10	0	-10.56303097	-0.53739058	-18.68893713	-0.95079326	8.12590616	0.41340269	0.0	0.0	0.0	0.0	0.0	10	256	0.258819045102521	-0.9659258262890682	DE40	BELOW	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	16822380183907188825	3947276005486489115	DE40	RECOVERY_A	False	1	6	-1	6.66290282	0.21937843	0.3309467	7.98652185	3.55683407	4	10	1	9	29	8799	6	2	6	2	-0.53789664	-0.37844261	-0.79184529	0.33897289	18.69888444	0.0	\N	\N	\N	14.95752231	19.52790623	1.64963975	0.01344231	94	39	10	10	0	-10.57297828	-0.53789664	-18.69888444	-0.95129933	8.12590616	0.41340269	0.0	0.0	0.0	0.0	0.0	10	41	0.258819045102521	-0.9659258262890682	DE40	BELOW	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1774224000_1774656000_13588138698521504632	16822380183907188825	14882250030045342246	DE40	RECOVERY_A	True	\N	7	-1	6.60079192	0.21839876	0.64094729	7.9120723	3.52367762	4	10	1	9	31	9521	6	2	6	2	-0.53795135	-0.37844261	-0.79184529	0.33897289	18.52564069	0.0	\N	\N	\N	14.81915517	19.34693443	1.63532733	0.013317	94	39	10	10	0	-10.47548341	-0.53795135	-18.52564069	-0.95135404	8.05015729	0.41340269	0.0	0.0	0.0	0.0	0.0	10	49	0.258819045102521	-0.9659258262890682	DE40	BELOW	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
