run_key	compression_id	bar_time	age_bars	state_code	open	high	low	close	atr	seed_top	seed_bottom	seed_mid	contain_top	contain_bottom	contain_mid	escape_count	frontier_direction	bars_since_frontier_cross
RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	1	1771209900	20	2	49537.3000000000029104	49546.8000000000029104	49536.8000000000029104	49542.8000000000029104	37.1053367139792698	49558.3053367139946204	49484.0946632860432146	49521.2000000000189175	49558.3053367139946204	49484.0946632860432146	49521.2000000000189175	0	0	0
RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	1	1771210200	21	2	49542.8000000000029104	49556.8000000000029104	49540.3000000000029104	49553.8000000000029104	37.0641260405513080	49558.3053367139946204	49484.0946632860432146	49521.2000000000189175	49558.3053367139946204	49484.0946632860432146	49521.2000000000189175	0	0	0
RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	1	1771210500	22	2	49553.3000000000029104	49556.8000000000029104	49542.8000000000029104	49550.3000000000029104	37.0179977884702041	49558.3053367139946204	49484.0946632860432146	49521.2000000000189175	49558.3053367139946204	49484.0946632860432146	49521.2000000000189175	0	0	0
RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	1	1771210800	23	3	49550.8000000000029104	49564.3000000000029104	49543.3000000000029104	49561.3000000000029104	36.9859617928932636	49558.3053367139946204	49484.0946632860432146	49521.2000000000189175	49564.3000000000029104	49484.0946632860432146	49524.1973316430230625	1	1	0
RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	1	1771211100	24	3	49561.3000000000029104	49581.3000000000029104	49559.3000000000029104	49572.8000000000029104	36.9559898693074800	49558.3053367139946204	49484.0946632860432146	49521.2000000000189175	49581.3000000000029104	49484.0946632860432146	49532.6973316430230625	1	1	1
RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	1	1771211400	25	3	49572.3000000000029104	49578.3000000000029104	49561.3000000000029104	49561.8000000000029104	36.9160778895688608	49558.3053367139946204	49484.0946632860432146	49521.2000000000189175	49581.3000000000029104	49484.0946632860432146	49532.6973316430230625	1	1	2
RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	1	1771211700	26	3	49561.3000000000029104	49563.3000000000029104	49553.3000000000029104	49558.8000000000029104	36.8622457337897203	49558.3053367139946204	49484.0946632860432146	49521.2000000000189175	49581.3000000000029104	49484.0946632860432146	49532.6973316430230625	1	1	3
RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	1	1771212000	27	3	49558.3000000000029104	49568.3000000000029104	49554.8000000000029104	49567.8000000000029104	36.8155212423221415	49558.3053367139946204	49484.0946632860432146	49521.2000000000189175	49581.3000000000029104	49484.0946632860432146	49532.6973316430230625	1	1	4
RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	1	1771212300	28	3	49568.3000000000029104	49568.8000000000029104	49559.3000000000029104	49561.3000000000029104	36.7608901998374976	49558.3053367139946204	49484.0946632860432146	49521.2000000000189175	49581.3000000000029104	49484.0946632860432146	49532.6973316430230625	1	1	5
RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	1	1771212600	29	5	49562.8000000000029104	49567.3000000000029104	49558.8000000000029104	49562.8000000000029104	36.7043684194378202	49558.3053367139946204	49484.0946632860432146	49521.2000000000189175	49581.3000000000029104	49484.0946632860432146	49532.6973316430230625	1	0	6
RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	2	1771220100	20	2	49555.3000000000029104	49559.3000000000029104	49552.3000000000029104	49556.3000000000029104	35.4918826982176228	49613.0668826982364408	49542.0831173018013942	49577.5750000000189175	49613.0668826982364408	49542.0831173018013942	49577.5750000000189175	0	0	0
RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	2	1771220400	21	2	49556.3000000000029104	49556.3000000000029104	49547.8000000000029104	49553.3000000000029104	35.4378989328211915	49613.0668826982364408	49542.0831173018013942	49577.5750000000189175	49613.0668826982364408	49542.0831173018013942	49577.5750000000189175	0	0	0
RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	2	1771220700	22	2	49554.3000000000029104	49557.3000000000029104	49551.3000000000029104	49555.3000000000029104	35.3790231349555455	49613.0668826982364408	49542.0831173018013942	49577.5750000000189175	49613.0668826982364408	49542.0831173018013942	49577.5750000000189175	0	0	0
RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	2	1771221000	23	2	49555.8000000000029104	49568.8000000000029104	49554.3000000000029104	49564.3000000000029104	35.3372650886856335	49613.0668826982364408	49542.0831173018013942	49577.5750000000189175	49613.0668826982364408	49542.0831173018013942	49577.5750000000189175	0	0	0
RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	2	1771221300	24	2	49563.8000000000029104	49572.3000000000029104	49563.8000000000029104	49571.3000000000029104	35.2835905585082657	49613.0668826982364408	49542.0831173018013942	49577.5750000000189175	49613.0668826982364408	49542.0831173018013942	49577.5750000000189175	0	0	0
