run_key	compression_id	bar_time	age_bars	state_code	open	high	low	close	atr	seed_top	seed_bottom	seed_mid	contain_top	contain_bottom	contain_mid	escape_count	frontier_direction	bars_since_frontier_cross
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785724500	20	2	52687.5000000000000000	52687.5000000000000000	52675.5000000000000000	52675.5000000000000000	35.8194911396169573	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785724800	21	2	52674.5000000000000000	52677.5000000000000000	52666.0000000000000000	52677.0000000000000000	35.7708521573377212	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785725100	22	2	52677.5000000000000000	52688.0000000000000000	52656.5000000000000000	52682.5000000000000000	35.7623104530230478	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785725400	23	2	52681.5000000000000000	52701.5000000000000000	52670.0000000000000000	52673.5000000000000000	35.7537858321169964	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785725700	24	2	52671.5000000000000000	52683.5000000000000000	52664.5000000000000000	52680.5000000000000000	35.7202782604527585	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785726000	25	2	52680.0000000000000000	52681.0000000000000000	52643.0000000000000000	52657.5000000000000000	35.7248377039318541	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52721.3194911396203679	52643.0000000000000000	52682.1597455698065460	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785726300	26	2	52656.5000000000000000	52688.0000000000000000	52648.5000000000000000	52678.5000000000000000	35.7323880285239924	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52721.3194911396203679	52643.0000000000000000	52682.1597455698065460	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785726600	27	2	52678.5000000000000000	52689.0000000000000000	52669.0000000000000000	52684.5000000000000000	35.7009232524669429	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52721.3194911396203679	52643.0000000000000000	52682.1597455698065460	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785726900	28	2	52685.0000000000000000	52705.0000000000000000	52682.0000000000000000	52692.5000000000000000	35.6755214059620088	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52721.3194911396203679	52643.0000000000000000	52682.1597455698065460	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785727200	29	2	52693.5000000000000000	52696.0000000000000000	52681.5000000000000000	52686.5000000000000000	35.6331703631500858	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52721.3194911396203679	52643.0000000000000000	52682.1597455698065460	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785727500	30	2	52686.0000000000000000	52698.0000000000000000	52679.5000000000000000	52684.5000000000000000	35.5989040224237812	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52721.3194911396203679	52643.0000000000000000	52682.1597455698065460	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785727800	31	2	52683.5000000000000000	52704.0000000000000000	52683.0000000000000000	52703.0000000000000000	35.5697062143789396	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52721.3194911396203679	52643.0000000000000000	52682.1597455698065460	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785728100	32	2	52703.5000000000000000	52710.5000000000000000	52699.5000000000000000	52707.0000000000000000	35.5205668019501815	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52721.3194911396203679	52643.0000000000000000	52682.1597455698065460	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785728400	33	2	52706.5000000000000000	52717.0000000000000000	52687.0000000000000000	52698.0000000000000000	35.5095256683462779	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52721.3194911396203679	52643.0000000000000000	52682.1597455698065460	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785728700	34	2	52698.0000000000000000	52706.5000000000000000	52690.5000000000000000	52694.5000000000000000	35.4705066170095904	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52721.3194911396203679	52643.0000000000000000	52682.1597455698065460	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785729000	35	2	52694.5000000000000000	52710.5000000000000000	52685.0000000000000000	52702.0000000000000000	35.4505656037755657	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52721.3194911396203679	52643.0000000000000000	52682.1597455698065460	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785729300	36	2	52702.5000000000000000	52712.5000000000000000	52702.0000000000000000	52708.0000000000000000	35.4006644725680175	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52721.3194911396203679	52643.0000000000000000	52682.1597455698065460	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785729600	37	2	52709.5000000000000000	52725.5000000000000000	52698.5000000000000000	52720.0000000000000000	35.3838631436228823	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52725.5000000000000000	52643.0000000000000000	52684.2500000000000000	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785729900	38	2	52721.5000000000000000	52733.5000000000000000	52711.5000000000000000	52718.5000000000000000	35.3570954173356356	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52733.5000000000000000	52643.0000000000000000	52688.2500000000000000	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785730200	39	2	52718.5000000000000000	52719.5000000000000000	52697.5000000000000000	52700.5000000000000000	35.3303812265009612	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52733.5000000000000000	52643.0000000000000000	52688.2500000000000000	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785730500	40	2	52701.0000000000000000	52705.5000000000000000	52687.5000000000000000	52704.0000000000000000	35.2957204640479603	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52733.5000000000000000	52643.0000000000000000	52688.2500000000000000	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785730800	41	2	52704.0000000000000000	52720.5000000000000000	52699.0000000000000000	52718.5000000000000000	35.2681290231198688	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52733.5000000000000000	52643.0000000000000000	52688.2500000000000000	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785731100	42	3	52718.0000000000000000	52737.5000000000000000	52717.5000000000000000	52733.0000000000000000	35.2375927650736287	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52737.5000000000000000	52643.0000000000000000	52690.2500000000000000	1	1	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785731400	43	3	52732.5000000000000000	52736.5000000000000000	52724.0000000000000000	52726.0000000000000000	35.1921175795434849	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52737.5000000000000000	52643.0000000000000000	52690.2500000000000000	1	1	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785731700	44	3	52725.5000000000000000	52733.0000000000000000	52723.0000000000000000	52732.0000000000000000	35.1417333443843987	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52737.5000000000000000	52643.0000000000000000	52690.2500000000000000	1	1	2
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785732000	45	3	52732.5000000000000000	52745.5000000000000000	52729.5000000000000000	52741.0000000000000000	35.1034498776956312	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52745.5000000000000000	52643.0000000000000000	52694.2500000000000000	1	1	3
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785732300	46	3	52741.5000000000000000	52755.0000000000000000	52736.5000000000000000	52738.0000000000000000	35.0702429779402394	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52755.0000000000000000	52643.0000000000000000	52699.0000000000000000	1	1	4
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785732600	47	3	52738.5000000000000000	52744.0000000000000000	52730.0000000000000000	52738.5000000000000000	35.0281024919843631	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52755.0000000000000000	52643.0000000000000000	52699.0000000000000000	1	1	5
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	1	1785732900	48	5	52738.5000000000000000	52744.0000000000000000	52736.0000000000000000	52736.0000000000000000	34.9740462870003982	52721.3194911396203679	52649.6805088603796321	52685.5000000000000000	52755.0000000000000000	52643.0000000000000000	52699.0000000000000000	1	0	6
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	2	1785749100	20	2	52769.5000000000000000	52770.5000000000000000	52748.5000000000000000	52756.5000000000000000	32.5368669443193781	52817.7868669443196268	52752.7131330556803733	52785.2500000000000000	52817.7868669443196268	52748.5000000000000000	52783.1434334721561754	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	2	1785749400	21	2	52757.5000000000000000	52777.5000000000000000	52756.0000000000000000	52767.5000000000000000	32.5147932104307387	52817.7868669443196268	52752.7131330556803733	52785.2500000000000000	52817.7868669443196268	52748.5000000000000000	52783.1434334721561754	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	2	1785749700	22	2	52766.5000000000000000	52766.5000000000000000	52751.0000000000000000	52762.0000000000000000	32.4827636240098770	52817.7868669443196268	52752.7131330556803733	52785.2500000000000000	52817.7868669443196268	52748.5000000000000000	52783.1434334721561754	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	2	1785750000	23	2	52762.0000000000000000	52766.5000000000000000	52753.0000000000000000	52760.5000000000000000	32.4447980967618577	52817.7868669443196268	52752.7131330556803733	52785.2500000000000000	52817.7868669443196268	52748.5000000000000000	52783.1434334721561754	0	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651	2	1785750300	24	2	52760.0000000000000000	52766.5000000000000000	52753.5000000000000000	52758.5000000000000000	32.4059085005683372	52817.7868669443196268	52752.7131330556803733	52785.2500000000000000	52817.7868669443196268	52748.5000000000000000	52783.1434334721561754	0	0	0
