run_key	expansion_id	origin_compression_id	destination_compression_id	origin_time	terminal_time	terminal_reason_code	terminal_reason	direction	sample_count	origin_seed_frontier	origin_containment_frontier	origin_terminal_price	origin_mid	origin_atr	terminal_price	max_displacement	opposite_displacement	return_depth	close_path_length
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	1	1	2	1781494800	1781501100	4	HANDOFF_TO_COMPRESSION	1	22	24961.5652912937694055	25085.7000000000007276	25054.2000000000007276	24933.6949999999960710	27.8596527084374515	25025.2000000000007276	2.0000000000000000	43.5000000000000000	31.0000000000000000	133.0000000000000000
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	2	2	3	1781519400	1781533800	4	HANDOFF_TO_COMPRESSION	1	45	25064.1176262600056362	25096.4000000000014552	25062.9000000000014552	25036.7250000000094588	26.2607480049082582	24964.9000000000014552	11.0000000000000000	158.0000000000000000	109.0000000000000000	514.0000000000000000
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	3	3	4	1781540100	1781555400	4	HANDOFF_TO_COMPRESSION	1	52	24975.8723733739934688	25000.0000000000000000	24986.5000000000000000	24949.8750000000072760	25.6253350232766267	24888.5999999999985449	10.5000000000000000	106.4000000000014552	108.4000000000014552	507.2999999999956345
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	4	4	5	1781558400	1781571900	4	HANDOFF_TO_COMPRESSION	-1	22	24879.9537840861485166	24857.5999999999985449	24858.5999999999985449	24904.9499999999898138	24.7208328605173940	24844.7000000000007276	22.5000000000000000	2.0000000000000000	8.6000000000021828	101.1000000000021828
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	5	5	6	1781574300	1781585400	4	HANDOFF_TO_COMPRESSION	-1	38	24827.1061113833056879	24794.0999999999985448	24807.0000000000000000	24851.2249999999912689	23.9457523418982810	24853.2000000000007276	0.0000000000000000	62.2000000000007276	46.2000000000007276	225.2000000000007276
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	6	6	7	1781598600	1781617500	4	HANDOFF_TO_COMPRESSION	1	64	24881.0839633708383190	24905.2000000000007276	24869.7000000000007276	24858.0250000000087312	21.9598491111262710	25051.2999999999992724	236.0999999999985448	0.0000000000000000	54.5000000000000000	697.5999999999985449
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	7	7	8	1781620200	1781645400	4	HANDOFF_TO_COMPRESSION	-1	85	25044.4774865863037122	24997.2999999999992724	24999.7999999999992725	25066.1749999999919965	21.6127841654200879	24812.2000000000007276	199.5999999999985449	48.5000000000000000	12.0000000000000000	939.4000000000014552
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	8	8	9	1781649300	1781662800	4	HANDOFF_TO_COMPRESSION	-1	22	24799.9002912003161328	24763.2000000000007276	24774.2000000000007276	24821.2500000000072760	21.1505670235397574	24789.0000000000000000	7.0000000000000000	27.5000000000000000	21.7999999999992725	93.3999999999978172
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	9	9	10	1781670900	1781679000	4	HANDOFF_TO_COMPRESSION	1	28	24807.3582821659947513	24818.5999999999985449	24808.0999999999985448	24786.6599999999962166	20.2074014026744315	24809.0999999999985448	16.0000000000000000	24.0000000000000000	15.0000000000000000	101.0000000000000000
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	10	10	11	1781685900	1781713200	4	HANDOFF_TO_COMPRESSION	1	92	24821.9606613279756858	24848.5999999999985449	24841.5999999999985449	24802.4249999999919965	19.0602086897526384	24858.2999999999992724	111.7000000000007276	64.2999999999992724	95.0000000000000000	904.7000000000007276
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	11	11	12	1781721600	1781727900	4	HANDOFF_TO_COMPRESSION	1	22	24893.0987563069429598	24984.2000000000007276	24974.2000000000007276	24873.9999999999927240	19.6549884872743590	24944.2000000000007276	6.5000000000000000	37.5000000000000000	36.5000000000000000	137.0000000000000000
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	12	12	13	1781731800	1781762100	4	HANDOFF_TO_COMPRESSION	-1	78	24936.5616536884117523	24844.2000000000007276	24895.7000000000007276	24955.9500000000080036	19.6687965544607942	24872.4000000000014552	89.5000000000000000	96.0999999999985448	66.2000000000007276	858.0999999999949068
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	13	13	14	1781769900	1781818200	4	HANDOFF_TO_COMPRESSION	-1	162	24866.9097697339166190	24846.4000000000014552	24865.9000000000014552	24887.0000000000072760	19.7083379317448824	25060.9000000000014552	0.0000000000000000	217.0000000000000000	195.0000000000000000	1895.1999999999970896
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	14	14	15	1781821800	1781837700	4	HANDOFF_TO_COMPRESSION	-1	30	25051.6641378387648729	25022.9000000000014552	25039.4000000000014552	25072.2850000000034925	20.4871679097086848	25054.5999999999985449	0.0000000000000000	51.8999999999978173	15.1999999999970896	143.0000000000072760
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	15	15	16	1781840400	1781848500	4	HANDOFF_TO_COMPRESSION	-1	28	25032.6067154596930778	24933.2000000000007276	24971.7000000000007276	25052.4200000000018918	19.8940665041458118	24946.7000000000007276	39.0000000000000000	17.0000000000000000	14.0000000000000000	146.0000000000000000
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	16	16	17	1781856000	1781904000	4	HANDOFF_TO_COMPRESSION	-1	161	24930.9911471048799286	24891.2000000000007276	24910.2000000000007276	24950.3500000000094588	19.0950773754181569	25004.0999999999985448	0.0000000000000000	259.2999999999992724	93.8999999999978173	1683.5000000000036380
