run_key	expansion_id	bar_time	age_bars	open	high	low	close	state_code	origin_atr	origin_terminal_price	raw_displacement	raw_max_displacement	raw_opposite_displacement	raw_return_depth	raw_close_path_length	raw_velocity_per_bar	raw_acceleration_per_bar2
RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	1	1785740400	0	8575.0000000000000000	8576.0000000000000000	8573.5000000000000000	8574.0000000000000000	1	6.5954120230061842	8574.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000
RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	1	1785740700	1	8574.0000000000000000	8576.5000000000000000	8573.5000000000000000	8576.0000000000000000	1	6.5954120230061842	8574.0000000000000000	2.0000000000000000	2.0000000000000000	0.0000000000000000	0.0000000000000000	2.0000000000000000	2.0000000000000000	2.0000000000000000
RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	1	1785741000	2	8575.5000000000000000	8575.5000000000000000	8574.5000000000000000	8575.5000000000000000	1	6.5954120230061842	8574.0000000000000000	1.5000000000000000	2.0000000000000000	0.0000000000000000	0.5000000000000000	2.5000000000000000	-0.5000000000000000	-2.5000000000000000
RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	1	1785741300	3	8575.0000000000000000	8577.0000000000000000	8575.0000000000000000	8575.5000000000000000	1	6.5954120230061842	8574.0000000000000000	1.5000000000000000	2.0000000000000000	0.0000000000000000	0.5000000000000000	2.5000000000000000	0.0000000000000000	0.5000000000000000
RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	1	1785741600	4	8575.5000000000000000	8578.0000000000000000	8575.5000000000000000	8578.0000000000000000	1	6.5954120230061842	8574.0000000000000000	4.0000000000000000	4.0000000000000000	0.0000000000000000	0.0000000000000000	5.0000000000000000	2.5000000000000000	2.5000000000000000
RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	1	1785741900	5	8578.0000000000000000	8581.0000000000000000	8578.0000000000000000	8579.5000000000000000	1	6.5954120230061842	8574.0000000000000000	5.5000000000000000	5.5000000000000000	0.0000000000000000	0.0000000000000000	6.5000000000000000	1.5000000000000000	-1.0000000000000000
RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	1	1785742200	6	8579.5000000000000000	8580.5000000000000000	8578.5000000000000000	8579.0000000000000000	1	6.5954120230061842	8574.0000000000000000	5.0000000000000000	5.5000000000000000	0.0000000000000000	0.5000000000000000	7.0000000000000000	-0.5000000000000000	-2.0000000000000000
RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	1	1785742500	7	8579.0000000000000000	8579.0000000000000000	8578.5000000000000000	8579.0000000000000000	1	6.5954120230061842	8574.0000000000000000	5.0000000000000000	5.5000000000000000	0.0000000000000000	0.5000000000000000	7.0000000000000000	0.0000000000000000	0.5000000000000000
RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	1	1785742800	8	8579.0000000000000000	8580.0000000000000000	8577.5000000000000000	8580.0000000000000000	1	6.5954120230061842	8574.0000000000000000	6.0000000000000000	6.0000000000000000	0.0000000000000000	0.0000000000000000	8.0000000000000000	1.0000000000000000	1.0000000000000000
RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	1	1785743100	9	8580.0000000000000000	8582.5000000000000000	8580.0000000000000000	8581.5000000000000000	1	6.5954120230061842	8574.0000000000000000	7.5000000000000000	7.5000000000000000	0.0000000000000000	0.0000000000000000	9.5000000000000000	1.5000000000000000	0.5000000000000000
RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	1	1785743400	10	8581.5000000000000000	8582.0000000000000000	8578.5000000000000000	8578.5000000000000000	1	6.5954120230061842	8574.0000000000000000	4.5000000000000000	7.5000000000000000	0.0000000000000000	3.0000000000000000	12.5000000000000000	-3.0000000000000000	-4.5000000000000000
