run_key	sequence	compression_id	bar_time	event_code	event_direction	state_code	terminal_reason_code
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	1	1	1777874400	1	0	2	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	2	1	1777876500	3	-1	4	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	3	1	1777876800	5	-1	2	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	4	1	1777882500	2	1	3	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	5	1	1777882800	4	1	2	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	6	1	1777884000	2	1	3	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	7	1	1777884900	4	1	2	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	8	1	1777885800	2	1	3	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	9	1	1777886100	4	1	2	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	10	1	1777887600	3	-1	4	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	11	1	1777887900	5	-1	2	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	12	1	1777888200	3	-1	4	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	13	1	1777888500	5	-1	2	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	14	1	1777888800	3	-1	4	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	15	1	1777889100	5	-1	2	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	16	1	1777892400	3	-1	4	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	17	1	1777894200	7	-1	5	2
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	19	2	1777948200	1	0	2	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	21	2	1777951800	3	-1	4	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	22	2	1777952100	5	-1	2	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	23	2	1777959000	2	1	3	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	24	2	1777959600	4	1	2	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	25	2	1777963500	2	1	3	0
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	26	2	1777963800	4	1	2	0
