run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	1	1777868700	1777874400	1777894200	2	CLOSED_DOWN	-1	8	67	49506.1986334817556781	49451.2013665182385012	49478.6999999999970897	49522.0000000000000000	49367.0000000000000000	49444.5000000000000000
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	2	1777938900	1777948200	1777970400	1	CLOSED_UP	1	7	75	49008.5758092556061456	48949.4241907443938544	48979.0000000000000000	49032.0000000000000000	48940.0000000000000000	48986.0000000000000000
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	3	1777977600	1777983300	1777993800	1	CLOSED_UP	1	3	36	49107.5689086430284079	49054.3310913569657714	49080.9499999999970896	49186.0000000000000000	49023.0000000000000000	49104.5000000000000000
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	4	1778005800	1778011500	1778014200	1	CLOSED_UP	1	1	10	49221.2397979856323218	49165.8602020143734990	49193.5500000000029104	49275.0000000000000000	49165.8602020143734990	49220.4301010071867495
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	5	1778034000	1778039700	1778043900	1	CLOSED_UP	1	3	15	49417.8374362851027400	49364.0625637148914393	49390.9499999999970896	49457.0000000000000000	49364.0625637148914393	49410.5312818574457197
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	6	1778044800	1778050500	1778057100	2	CLOSED_DOWN	-1	2	23	49432.6710018148951349	49380.9289981851106860	49406.8000000000029104	49432.6710018148951349	49358.0000000000000000	49395.3355009074439295
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	7	1778057700	1778063400	1778068200	1	CLOSED_UP	1	3	17	49409.9043059972682386	49359.9956940027259408	49384.9499999999970896	49633.0000000000000000	49359.9956940027259408	49496.4978470013593324
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	8	1778094000	1778099700	1778102700	1	CLOSED_UP	1	1	11	49840.2766250277127256	49782.7233749722872745	49811.5000000000000000	49942.0000000000000000	49782.7233749722872745	49862.3616874861472752
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	9	1778108100	1778117400	1778127000	1	CLOSED_UP	1	1	33	49932.3574817797634751	49875.1225182202470023	49903.7400000000052387	49972.0000000000000000	49874.0000000000000000	49923.0000000000000000
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	10	1778127600	1778133300	1778148000	1	CLOSED_UP	1	3	50	50002.6256119018871687	49948.6743880981157418	49975.6500000000014552	50086.0000000000000000	49948.6743880981157418	50017.3371940490615089
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	11	1778208900	1778214600	1778232600	1	CLOSED_UP	1	4	61	49651.0265125020596315	49592.9734874979403686	49622.0000000000000000	49692.0000000000000000	49587.0000000000000000	49639.5000000000000000
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	12	1778233200	1778238900	1778241900	1	CLOSED_UP	1	1	11	49679.2919622808040004	49624.7080377191959997	49652.0000000000000000	49726.0000000000000000	49624.7080377191959997	49675.3540188595943619
RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	13	1778244900	1778250600	1778259900	2	CLOSED_DOWN	-1	5	32	49753.9693533501704224	49700.7306466498266673	49727.3499999999985448	49841.0000000000000000	49622.0000000000000000	49731.5000000000000000
