target	feature	coefficient	absolute_coefficient	full_fit_penalty
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|GLOBAL_VALUE|PIVOT|TPO_PROFILE	0.5117315258021029	0.5117315258021029	0.001
rejection_given_initial_contact	contributor_families==GLOBAL_VALUE|MID_PIVOT	-0.48392744016102507	0.48392744016102507	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|MID_PIVOT	0.44697635806860647	0.44697635806860647	0.001
rejection_given_initial_contact	node_from_median_sigma	0.43552638952544315	0.43552638952544315	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	-0.4303139750077022	0.4303139750077022	0.001
rejection_given_initial_contact	contributor_families==DAILY_EXTREME|GLOBAL_VALUE|MID_PIVOT|PIVOT|PIVOT_ZONE	-0.4022332615056711	0.4022332615056711	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|TPO_PROFILE	0.39626071718436073	0.39626071718436073	0.001
rejection_given_initial_contact	start_region==FAR_ABOVE	-0.39412899709750093	0.39412899709750093	0.001
rejection_given_initial_contact	contributor_families==GLOBAL_VALUE|PIVOT	-0.36569570972245014	0.36569570972245014	0.001
rejection_given_initial_contact	contributor_producers==VOLKITT	-0.3559614730211428	0.3559614730211428	0.001
rejection_given_initial_contact	contributor_families==DAILY_EXTREME|PIVOT|TPO_PROFILE	-0.3399400434216433	0.3399400434216433	0.001
rejection_given_initial_contact	contributor_families==PIVOT|SENTINEL|TPO_PROFILE	-0.33972016793461374	0.33972016793461374	0.001
rejection_given_initial_contact	contributor_families==DAILY_EXTREME|MID_PIVOT	0.3262817006902889	0.3262817006902889	0.001
rejection_given_initial_contact	contributor_families==MID_PIVOT|PIVOT|TPO_PROFILE	-0.3140033702792947	0.3140033702792947	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|PIVOT|SENTINEL|TPO_PROFILE	0.30145651315472183	0.30145651315472183	0.001
rejection_given_initial_contact	node_region==FAR_BELOW	-0.30091258746748417	0.30091258746748417	0.001
rejection_given_initial_contact	contributor_families==MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	0.3004071826989923	0.3004071826989923	0.001
rejection_given_initial_contact	contributor_producers==DAY_SWINGS|WAYNE	0.2960192873452551	0.2960192873452551	0.001
rejection_given_initial_contact	family_count	0.2957791111188841	0.2957791111188841	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|SENTINEL	0.2868542247443686	0.2868542247443686	0.001
rejection_given_initial_contact	node_region==FAR_ABOVE	-0.27700721634322484	0.27700721634322484	0.001
rejection_given_initial_contact	contributor_producers==DAY_SWINGS|VOLKITT	0.27542288442590074	0.27542288442590074	0.001
rejection_given_initial_contact	start_region==FAR_BELOW	-0.2601000400222678	0.2601000400222678	0.001
rejection_given_initial_contact	start_region==BELOW	-0.25025177469810445	0.25025177469810445	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|SENTINEL|TPO_PROFILE	0.2474085188074247	0.2474085188074247	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|MID_PIVOT|PIVOT|SENTINEL|TPO_PROFILE	0.23894883299872652	0.23894883299872652	0.001
rejection_given_initial_contact	contributor_families==MID_PIVOT	-0.23566557518568707	0.23566557518568707	0.001
rejection_given_initial_contact	feature_price_from_median_sigma	-0.231138888481923	0.231138888481923	0.001
rejection_given_initial_contact	start_median_sigma	-0.231138888481923	0.231138888481923	0.001
rejection_given_initial_contact	canonical_instrument==US500	-0.23096058603584224	0.23096058603584224	0.001
rejection_given_initial_contact	contributor_families==DAILY_EXTREME|MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	-0.22834106534026105	0.22834106534026105	0.001
rejection_given_initial_contact	contributor_families==GLOBAL_VALUE|MID_PIVOT|PIVOT|PIVOT_ZONE	0.22796317414173634	0.22796317414173634	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|PIVOT|SENTINEL	0.2178005501622056	0.2178005501622056	0.001
rejection_given_initial_contact	node_from_cog_sigma	0.2147689908013874	0.2147689908013874	0.001
rejection_given_initial_contact	feature_price_from_cog_sigma	-0.2112616768456654	0.2112616768456654	0.001
rejection_given_initial_contact	corridor_up_level_count	-0.20163651782175765	0.20163651782175765	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|MID_PIVOT|PIVOT|PIVOT_ZONE|SENTINEL|TPO_PROFILE	-0.1935472134320574	0.1935472134320574	0.001
rejection_given_initial_contact	contributor_families==MID_PIVOT|PIVOT|PIVOT_ZONE|SENTINEL|TPO_PROFILE	0.19086134720380632	0.19086134720380632	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|DAILY_EXTREME|MID_PIVOT	0.18494335897999403	0.18494335897999403	0.001
rejection_given_initial_contact	developing_count	0.18194637180863055	0.18194637180863055	0.001
rejection_given_initial_contact	contributor_families==DAILY_EXTREME|TPO_PROFILE	-0.1769584390952459	0.1769584390952459	0.001
rejection_given_initial_contact	canonical_instrument==USTEC	0.16764652852887915	0.16764652852887915	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|PIVOT|TPO_PROFILE	0.15323452386258057	0.15323452386258057	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|MID_PIVOT|PIVOT|PIVOT_ZONE	0.14659024036688184	0.14659024036688184	0.001
rejection_given_initial_contact	feature_val_distance_atr	0.14368804350577435	0.14368804350577435	0.001
rejection_given_initial_contact	feature_cog_median_gap_atr	-0.14313646115482576	0.14313646115482576	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|MID_PIVOT|PIVOT	0.1408185065091577	0.1408185065091577	0.001
rejection_given_initial_contact	feature_c3_distance_atr	0.1367764588747341	0.1367764588747341	0.001
rejection_given_initial_contact	corridor_up_noise_count	0.1351730605374559	0.1351730605374559	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|DAILY_EXTREME|PIVOT|TPO_PROFILE	0.13475246266106658	0.13475246266106658	0.001
rejection_given_initial_contact	feature_raw_level_count	0.132673911791163	0.132673911791163	0.001
rejection_given_initial_contact	eligibility_latency_seconds	0.1137030029567889	0.1137030029567889	0.001
rejection_given_initial_contact	corridor_down_atr	0.112666770754492	0.112666770754492	0.001
rejection_given_initial_contact	feature_poc_distance_atr	-0.10411047442334159	0.10411047442334159	0.001
rejection_given_initial_contact	feature_cog_median_gap_sigma	0.10255879240715812	0.10255879240715812	0.001
rejection_given_initial_contact	direction	0.10241728284044242	0.10241728284044242	0.001
rejection_given_initial_contact	contributor_producers==DAY_SWINGS|VOLKITT|WAYNE	-0.10097679357086546	0.10097679357086546	0.001
rejection_given_initial_contact	contributor_families==DAILY_EXTREME|MID_PIVOT|PIVOT|TPO_PROFILE	0.10004450196687795	0.10004450196687795	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|DAILY_EXTREME|PIVOT|SENTINEL	-0.09822616208987446	0.09822616208987446	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|DAILY_EXTREME|GLOBAL_VALUE|MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	0.09078323760788626	0.09078323760788626	0.001
rejection_given_initial_contact	contributor_families==DAILY_EXTREME|PIVOT	-0.08747202522325029	0.08747202522325029	0.001
rejection_given_initial_contact	ordinal	0.08666342563921349	0.08666342563921349	0.001
rejection_given_initial_contact	corridor_down_noise_count	0.08432765344609966	0.08432765344609966	0.001
rejection_given_initial_contact	feature_regional_cog_velocity_sigma	-0.08339507385902103	0.08339507385902103	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|DAILY_EXTREME|MID_PIVOT|PIVOT|PIVOT_ZONE	0.08307117884921696	0.08307117884921696	0.001
rejection_given_initial_contact	contributor_families==DAILY_EXTREME|MID_PIVOT|PIVOT	0.08254277024549134	0.08254277024549134	0.001
rejection_given_initial_contact	canonical_instrument==FRA40	-0.080583709079907	0.080583709079907	0.001
rejection_given_initial_contact	node_region==MEDIAN_CORE	-0.07928593393920833	0.07928593393920833	0.001
rejection_given_initial_contact	feature_cog_distance_atr	-0.0787853801018453	0.0787853801018453	0.001
rejection_given_initial_contact	feature_price_from_cog_atr	0.0787853801018453	0.0787853801018453	0.001
rejection_given_initial_contact	feature_lattice_width_atr	0.07659092854530762	0.07659092854530762	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|DAILY_EXTREME|MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	-0.07500375122749592	0.07500375122749592	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|DAILY_EXTREME|SENTINEL	-0.07346721599792816	0.07346721599792816	0.001
rejection_given_initial_contact	corridor_down_level_count	-0.06890706799250622	0.06890706799250622	0.001
rejection_given_initial_contact	contributor_families==DAILY_EXTREME|MID_PIVOT|TPO_PROFILE	0.05818617389514124	0.05818617389514124	0.001
rejection_given_initial_contact	approach_efficiency	-0.055482825212991235	0.055482825212991235	0.001
rejection_given_initial_contact	node_region==BELOW	-0.05426237078438981	0.05426237078438981	0.001
rejection_given_initial_contact	contributor_families==DAILY_EXTREME|GLOBAL_VALUE|MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	0.051453929445144174	0.051453929445144174	0.001
rejection_given_initial_contact	node_age_seconds	-0.0452718884796312	0.0452718884796312	0.001
rejection_given_initial_contact	feature_regional_median_velocity_atr	0.04499206864702	0.04499206864702	0.001
rejection_given_initial_contact	feature_population_count_delta	-0.04380249515586556	0.04380249515586556	0.001
rejection_given_initial_contact	feature_noise_level_count	-0.03986880459164622	0.03986880459164622	0.001
rejection_given_initial_contact	feature_c3_velocity_atr	-0.03620528302011502	0.03620528302011502	0.001
rejection_given_initial_contact	feature_regional_median_velocity_sigma	-0.036164050882640485	0.036164050882640485	0.001
rejection_given_initial_contact	feature_spread_atr	0.03550785677389234	0.03550785677389234	0.001
rejection_given_initial_contact	corridor_up_atr	0.03500963283718982	0.03500963283718982	0.001
rejection_given_initial_contact	frozen_count	-0.034779420888761264	0.034779420888761264	0.001
rejection_given_initial_contact	node_revision	0.033046868265522424	0.033046868265522424	0.001
rejection_given_initial_contact	canonical_instrument==JPN225	0.028846917667067474	0.028846917667067474	0.001
rejection_given_initial_contact	feature_regional_sigma_log_change_per_bar	0.027248827057150947	0.027248827057150947	0.001
rejection_given_initial_contact	corridor_down_atr__MISSING	-0.02695046081940992	0.02695046081940992	0.001
rejection_given_initial_contact	contributor_families==DAILY_EXTREME|MID_PIVOT|PIVOT|PIVOT_ZONE	-0.025333158367276332	0.025333158367276332	0.001
rejection_given_initial_contact	initial_distance_atr	0.023412994086726778	0.023412994086726778	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|DAILY_EXTREME|MID_PIVOT|PIVOT|PIVOT_ZONE|SENTINEL|TPO_PROFILE	0.01654398746671748	0.01654398746671748	0.001
rejection_given_initial_contact	feature_c3_velocity_atr__MISSING	0.015271238614492992	0.015271238614492992	0.001
rejection_given_initial_contact	feature_c3_distance_atr__MISSING	0.015271238614492992	0.015271238614492992	0.001
rejection_given_initial_contact	feature_regional_cog_velocity_atr	0.015258933347986867	0.015258933347986867	0.001
rejection_given_initial_contact	server_hour_sin	0.014420863307319657	0.014420863307319657	0.001
rejection_given_initial_contact	feature_price_from_median_atr	-0.01325808972236635	0.01325808972236635	0.001
rejection_given_initial_contact	start_region==MEDIAN_CORE	-0.012762200870981316	0.012762200870981316	0.001
rejection_given_initial_contact	corridor_up_atr__MISSING	-0.010585447141858412	0.010585447141858412	0.001
rejection_given_initial_contact	canonical_instrument==US30	0.008936123389315747	0.008936123389315747	0.001
rejection_given_initial_contact	feature_lattice_width_atr__MISSING	-0.008458274917329745	0.008458274917329745	0.001
rejection_given_initial_contact	server_hour_cos	0.007249159634183576	0.007249159634183576	0.001
rejection_given_initial_contact	feature_cog_velocity_atr	0.006886055542162226	0.006886055542162226	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|MID_PIVOT|PIVOT|PIVOT_ZONE|SENTINEL	0.005905670929668951	0.005905670929668951	0.001
rejection_given_initial_contact	contributor_families==DAILY_EXTREME|MID_PIVOT|PIVOT|PIVOT_ZONE|SENTINEL|TPO_PROFILE	0.005101265485335317	0.005101265485335317	0.001
rejection_given_initial_contact	feature_active_node_count	0.0038959769627758137	0.0038959769627758137	0.001
rejection_given_initial_contact	feature_population_count	0.0038959769627758133	0.0038959769627758133	0.001
rejection_given_initial_contact	contributor_families==ADAPTIVE_VALUE|MID_PIVOT|PIVOT|TPO_PROFILE	0.002890143466431479	0.002890143466431479	0.001
rejection_given_initial_contact	member_count	-0.002559099781979828	0.002559099781979828	0.001
rejection_given_initial_contact	contributor_count	-0.002559099781979828	0.002559099781979828	0.001
rejection_given_initial_contact	feature_vah_distance_atr	-0.0016836265169897092	0.0016836265169897092	0.001
retest_hold_given_retest_contact	INTERCEPT	0.9779146416177269	0.9779146416177269	0.01
retest_hold_given_retest_contact	node_width_atr	0.8598060560765192	0.8598060560765192	0.01
retest_hold_given_retest_contact	family_count	0.6674133023979683	0.6674133023979683	0.01
retest_hold_given_retest_contact	contributor_families==MID_PIVOT|PIVOT|PIVOT_ZONE	0.6635945066060284	0.6635945066060284	0.01
retest_hold_given_retest_contact	node_width_sigma	0.6460146122132533	0.6460146122132533	0.01
retest_hold_given_retest_contact	contributor_families==PIVOT|TPO_PROFILE	-0.455757235664892	0.455757235664892	0.01
retest_hold_given_retest_contact	contributor_families==MID_PIVOT|PIVOT	-0.342529556163655	0.342529556163655	0.01
retest_hold_given_retest_contact	contributor_families==ADAPTIVE_VALUE|PIVOT|TPO_PROFILE	0.2963340684442848	0.2963340684442848	0.01
retest_hold_given_retest_contact	feature_vah_distance_atr	-0.28829835712631185	0.28829835712631185	0.01
retest_hold_given_retest_contact	contributor_families==ADAPTIVE_VALUE|TPO_PROFILE	0.2337661594172827	0.2337661594172827	0.01
retest_hold_given_retest_contact	corridor_down_atr	-0.23304362022549396	0.23304362022549396	0.01
retest_hold_given_retest_contact	contributor_families==MID_PIVOT|PIVOT|TPO_PROFILE	-0.22975349942917925	0.22975349942917925	0.01
retest_hold_given_retest_contact	canonical_instrument==US30	-0.2192475147478826	0.2192475147478826	0.01
retest_hold_given_retest_contact	canonical_instrument==USTEC	-0.21785466502836195	0.21785466502836195	0.01
retest_hold_given_retest_contact	canonical_instrument==JPN225	-0.217703732652967	0.217703732652967	0.01
retest_hold_given_retest_contact	contributor_families==TPO_PROFILE	-0.2041121264524157	0.2041121264524157	0.01
retest_hold_given_retest_contact	canonical_instrument==FRA40	-0.2025516224851688	0.2025516224851688	0.01
retest_hold_given_retest_contact	node_region==MEDIAN_CORE	0.1963962440199059	0.1963962440199059	0.01
retest_hold_given_retest_contact	initial_distance_atr	-0.1890175870095477	0.1890175870095477	0.01
retest_hold_given_retest_contact	contributor_families==<OTHER>	-0.18588614144140173	0.18588614144140173	0.01
retest_hold_given_retest_contact	feature_lattice_width_atr	0.18509969623621314	0.18509969623621314	0.01
retest_hold_given_retest_contact	contributor_producers==WAYNE	0.18016313559935312	0.18016313559935312	0.01
retest_hold_given_retest_contact	developing_count	0.179692523725282	0.179692523725282	0.01
retest_hold_given_retest_contact	feature_c3_distance_atr	0.17354072173123275	0.17354072173123275	0.01
retest_hold_given_retest_contact	feature_price_from_median_atr	0.16199743914332707	0.16199743914332707	0.01
retest_hold_given_retest_contact	node_region==BELOW	-0.14400955328961643	0.14400955328961643	0.01
retest_hold_given_retest_contact	contributor_families==ADAPTIVE_VALUE|PIVOT|SENTINEL|TPO_PROFILE	0.1403877081118322	0.1403877081118322	0.01
retest_hold_given_retest_contact	feature_price_from_cog_sigma	-0.13957178389777494	0.13957178389777494	0.01
retest_hold_given_retest_contact	node_from_cog_sigma	-0.1390050430666478	0.1390050430666478	0.01
retest_hold_given_retest_contact	corridor_down_noise_count	0.13539899133637776	0.13539899133637776	0.01
retest_hold_given_retest_contact	approach_efficiency	-0.13395532028883567	0.13395532028883567	0.01
retest_hold_given_retest_contact	feature_cog_median_gap_sigma	0.13110755859001397	0.13110755859001397	0.01
retest_hold_given_retest_contact	node_revision	-0.13020548018225264	0.13020548018225264	0.01
retest_hold_given_retest_contact	contributor_families==GLOBAL_VALUE|MID_PIVOT|PIVOT|PIVOT_ZONE	0.12732756775510645	0.12732756775510645	0.01
retest_hold_given_retest_contact	feature_cog_distance_atr	-0.12626417832847978	0.12626417832847978	0.01
retest_hold_given_retest_contact	feature_price_from_cog_atr	0.12626417832847978	0.12626417832847978	0.01
retest_hold_given_retest_contact	feature_spread_atr	0.12336832232589913	0.12336832232589913	0.01
retest_hold_given_retest_contact	contributor_families==MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	0.11932235472851688	0.11932235472851688	0.01
retest_hold_given_retest_contact	contributor_families==ADAPTIVE_VALUE|PIVOT	0.11892209392164348	0.11892209392164348	0.01
retest_hold_given_retest_contact	direction	-0.11192608761464727	0.11192608761464727	0.01
retest_hold_given_retest_contact	ordinal	-0.11083185707613957	0.11083185707613957	0.01
retest_hold_given_retest_contact	contributor_families==MID_PIVOT	-0.10650476751420421	0.10650476751420421	0.01
retest_hold_given_retest_contact	start_region==BELOW	-0.10456132623822406	0.10456132623822406	0.01
retest_hold_given_retest_contact	feature_c3_velocity_atr	-0.10285604745638678	0.10285604745638678	0.01
retest_hold_given_retest_contact	contributor_families==GLOBAL_VALUE|TPO_PROFILE	-0.10280186880541006	0.10280186880541006	0.01
retest_hold_given_retest_contact	start_region==MEDIAN_CORE	-0.1018435297987643	0.1018435297987643	0.01
retest_hold_given_retest_contact	corridor_up_atr__MISSING	0.08999140364740044	0.08999140364740044	0.01
retest_hold_given_retest_contact	start_median_sigma	-0.08583625435011072	0.08583625435011072	0.01
retest_hold_given_retest_contact	feature_price_from_median_sigma	-0.08583625435011072	0.08583625435011072	0.01
retest_hold_given_retest_contact	contributor_producers==DAY_SWINGS|WAYNE	0.08490770093488952	0.08490770093488952	0.01
retest_hold_given_retest_contact	node_from_median_sigma	-0.08337156893591922	0.08337156893591922	0.01
retest_hold_given_retest_contact	feature_lattice_width_atr__MISSING	-0.08128482449864527	0.08128482449864527	0.01
retest_hold_given_retest_contact	feature_val_distance_atr	0.0800314672940039	0.0800314672940039	0.01
retest_hold_given_retest_contact	contributor_families==DAILY_EXTREME|MID_PIVOT|PIVOT|PIVOT_ZONE	0.07659589099775567	0.07659589099775567	0.01
retest_hold_given_retest_contact	contributor_families==MID_PIVOT|TPO_PROFILE	-0.07645019897942519	0.07645019897942519	0.01
retest_hold_given_retest_contact	contributor_families==ADAPTIVE_VALUE|MID_PIVOT|PIVOT|TPO_PROFILE	-0.07640193837876681	0.07640193837876681	0.01
retest_hold_given_retest_contact	start_region==FAR_ABOVE	-0.07415528152756	0.07415528152756	0.01
retest_hold_given_retest_contact	feature_raw_level_count	-0.07358183372841007	0.07358183372841007	0.01
retest_hold_given_retest_contact	corridor_up_atr	0.06744583685613319	0.06744583685613319	0.01
retest_hold_given_retest_contact	feature_regional_median_velocity_sigma	0.064637883339083	0.064637883339083	0.01
retest_hold_given_retest_contact	feature_population_count_delta	-0.06413236738676704	0.06413236738676704	0.01
retest_hold_given_retest_contact	feature_regional_sigma_log_change_per_bar	0.06318965033847883	0.06318965033847883	0.01
retest_hold_given_retest_contact	server_hour_sin	0.06224611720931942	0.06224611720931942	0.01
retest_hold_given_retest_contact	node_age_seconds	-0.0602856919092052	0.0602856919092052	0.01
retest_hold_given_retest_contact	feature_poc_distance_atr	-0.0558204065343375	0.0558204065343375	0.01
retest_hold_given_retest_contact	feature_cog_velocity_atr	-0.051799048660745035	0.051799048660745035	0.01
retest_hold_given_retest_contact	corridor_up_noise_count	0.05003374586170143	0.05003374586170143	0.01
retest_hold_given_retest_contact	feature_regional_cog_velocity_atr	-0.049867821271497	0.049867821271497	0.01
retest_hold_given_retest_contact	feature_cog_median_gap_atr	-0.04928076291017561	0.04928076291017561	0.01
retest_hold_given_retest_contact	node_region==FAR_BELOW	-0.04798766104768927	0.04798766104768927	0.01
retest_hold_given_retest_contact	feature_regional_median_velocity_atr	-0.04631389860303311	0.04631389860303311	0.01
retest_hold_given_retest_contact	feature_population_count	0.04269718248701124	0.04269718248701124	0.01
retest_hold_given_retest_contact	feature_active_node_count	0.04269718248701124	0.04269718248701124	0.01
retest_hold_given_retest_contact	contributor_families==ADAPTIVE_VALUE|MID_PIVOT|PIVOT|SENTINEL|TPO_PROFILE	0.038095883926492886	0.038095883926492886	0.01
retest_hold_given_retest_contact	corridor_down_atr__MISSING	0.0361372275142591	0.0361372275142591	0.01
retest_hold_given_retest_contact	contributor_families==PIVOT	-0.03439704732881592	0.03439704732881592	0.01
retest_hold_given_retest_contact	corridor_down_level_count	0.03334664147630629	0.03334664147630629	0.01
retest_hold_given_retest_contact	contributor_producers==VOLKITT|WAYNE	-0.031234557645085582	0.031234557645085582	0.01
retest_hold_given_retest_contact	feature_noise_level_count	-0.02729744158530363	0.02729744158530363	0.01
retest_hold_given_retest_contact	contributor_families==ADAPTIVE_VALUE|MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	0.026902738401794853	0.026902738401794853	0.01
retest_hold_given_retest_contact	contributor_families==DAILY_EXTREME|MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	-0.026654592152573108	0.026654592152573108	0.01
retest_hold_given_retest_contact	canonical_instrument==US500	0.02119384344509846	0.02119384344509846	0.01
retest_hold_given_retest_contact	frozen_count	-0.02081234346654658	0.02081234346654658	0.01
retest_hold_given_retest_contact	feature_c3_distance_atr__MISSING	-0.017975930075039958	0.017975930075039958	0.01
retest_hold_given_retest_contact	feature_c3_velocity_atr__MISSING	-0.017975930075039958	0.017975930075039958	0.01
retest_hold_given_retest_contact	feature_regional_cog_velocity_sigma	-0.017377630909294232	0.017377630909294232	0.01
retest_hold_given_retest_contact	eligibility_latency_seconds	0.015961363134974902	0.015961363134974902	0.01
retest_hold_given_retest_contact	server_hour_cos	-0.011810968334372712	0.011810968334372712	0.01
retest_hold_given_retest_contact	member_count	0.011406693298374241	0.011406693298374241	0.01
retest_hold_given_retest_contact	contributor_count	0.011406693298374241	0.011406693298374241	0.01
retest_hold_given_retest_contact	start_region==FAR_BELOW	0.006287904119580627	0.006287904119580627	0.01
retest_hold_given_retest_contact	start_region==EXTREME_BELOW	0.005600717004410809	0.005600717004410809	0.01
retest_hold_given_retest_contact	contributor_producers==VOLKITT	0.0021198439132838996	0.0021198439132838996	0.01
retest_hold_given_retest_contact	node_region==FAR_ABOVE	-0.0005295133652941358	0.0005295133652941358	0.01
retest_hold_given_retest_contact	corridor_up_level_count	0.0004037163463653043	0.0004037163463653043	0.01
transit_given_episode_acceptance	INTERCEPT	2.059314573400803	2.059314573400803	0.1
transit_given_episode_acceptance	corridor_down_atr	-0.22630666653641482	0.22630666653641482	0.1
transit_given_episode_acceptance	feature_population_count	0.20357433225833424	0.20357433225833424	0.1
transit_given_episode_acceptance	feature_active_node_count	0.20357433225833424	0.20357433225833424	0.1
transit_given_episode_acceptance	eligibility_latency_seconds	-0.18966079650618667	0.18966079650618667	0.1
transit_given_episode_acceptance	feature_noise_level_count	-0.18889623858181046	0.18889623858181046	0.1
transit_given_episode_acceptance	corridor_up_atr	-0.1716027870254202	0.1716027870254202	0.1
transit_given_episode_acceptance	feature_val_distance_atr	0.15308205222321808	0.15308205222321808	0.1
transit_given_episode_acceptance	frozen_count	0.1523736942859819	0.1523736942859819	0.1
transit_given_episode_acceptance	corridor_up_level_count	-0.12389656694456266	0.12389656694456266	0.1
transit_given_episode_acceptance	node_width_sigma	-0.11748456610465943	0.11748456610465943	0.1
transit_given_episode_acceptance	contributor_count	0.11409059986206653	0.11409059986206653	0.1
transit_given_episode_acceptance	member_count	0.11409059986206653	0.11409059986206653	0.1
transit_given_episode_acceptance	contributor_producers==VOLKITT	-0.11211146759446193	0.11211146759446193	0.1
transit_given_episode_acceptance	node_revision	0.10785296862858694	0.10785296862858694	0.1
transit_given_episode_acceptance	approach_efficiency	0.10784647947235373	0.10784647947235373	0.1
transit_given_episode_acceptance	feature_raw_level_count	0.10346138400608143	0.10346138400608143	0.1
transit_given_episode_acceptance	server_hour_cos	-0.09905196572351975	0.09905196572351975	0.1
transit_given_episode_acceptance	family_count	0.09748283512747341	0.09748283512747341	0.1
transit_given_episode_acceptance	initial_distance_atr	0.09475435750213868	0.09475435750213868	0.1
transit_given_episode_acceptance	contributor_producers==VOLKITT|WAYNE	0.08931211853293645	0.08931211853293645	0.1
transit_given_episode_acceptance	corridor_up_noise_count	-0.08785330485156231	0.08785330485156231	0.1
transit_given_episode_acceptance	feature_poc_distance_atr	0.08546996398505623	0.08546996398505623	0.1
transit_given_episode_acceptance	node_region==MEDIAN_CORE	0.08483365638681857	0.08483365638681857	0.1
transit_given_episode_acceptance	feature_population_count_delta	0.08479273742870276	0.08479273742870276	0.1
transit_given_episode_acceptance	canonical_instrument==JPN225	-0.08145012530077862	0.08145012530077862	0.1
transit_given_episode_acceptance	developing_count	-0.08062605940627038	0.08062605940627038	0.1
transit_given_episode_acceptance	feature_cog_velocity_atr	0.08035710301636151	0.08035710301636151	0.1
transit_given_episode_acceptance	feature_regional_cog_velocity_atr	0.07949039036073698	0.07949039036073698	0.1
transit_given_episode_acceptance	feature_price_from_cog_sigma	0.07772703796666625	0.07772703796666625	0.1
transit_given_episode_acceptance	node_from_cog_sigma	0.07767121785815706	0.07767121785815706	0.1
transit_given_episode_acceptance	feature_regional_sigma_log_change_per_bar	0.0725235221436872	0.0725235221436872	0.1
transit_given_episode_acceptance	feature_regional_cog_velocity_sigma	0.071256292147552	0.071256292147552	0.1
transit_given_episode_acceptance	feature_cog_median_gap_sigma	-0.07045324668024933	0.07045324668024933	0.1
transit_given_episode_acceptance	feature_price_from_median_atr	-0.06978066526508592	0.06978066526508592	0.1
transit_given_episode_acceptance	feature_regional_median_velocity_sigma	-0.0686565418411313	0.0686565418411313	0.1
transit_given_episode_acceptance	ordinal	0.05992372314213079	0.05992372314213079	0.1
transit_given_episode_acceptance	contributor_families==PIVOT	0.058604986526049306	0.058604986526049306	0.1
transit_given_episode_acceptance	feature_cog_median_gap_atr	-0.05833128972298645	0.05833128972298645	0.1
transit_given_episode_acceptance	corridor_down_noise_count	0.05572292963323558	0.05572292963323558	0.1
transit_given_episode_acceptance	start_region==MEDIAN_CORE	0.05222128862121002	0.05222128862121002	0.1
transit_given_episode_acceptance	start_median_sigma	0.051625609362099305	0.051625609362099305	0.1
transit_given_episode_acceptance	feature_price_from_median_sigma	0.051625609362099305	0.051625609362099305	0.1
transit_given_episode_acceptance	node_from_median_sigma	0.05132116474039376	0.05132116474039376	0.1
transit_given_episode_acceptance	node_region==BELOW	-0.05062612401997412	0.05062612401997412	0.1
transit_given_episode_acceptance	feature_c3_distance_atr	0.05039445853501167	0.05039445853501167	0.1
transit_given_episode_acceptance	canonical_instrument==US500	0.04990158563116509	0.04990158563116509	0.1
transit_given_episode_acceptance	canonical_instrument==FRA40	0.04975652916742838	0.04975652916742838	0.1
transit_given_episode_acceptance	feature_c3_velocity_atr__MISSING	-0.04650441184868213	0.04650441184868213	0.1
transit_given_episode_acceptance	feature_c3_distance_atr__MISSING	-0.04650441184868212	0.04650441184868212	0.1
transit_given_episode_acceptance	corridor_down_atr__MISSING	-0.044573207917451334	0.044573207917451334	0.1
transit_given_episode_acceptance	contributor_producers==<OTHER>	0.044261812235433184	0.044261812235433184	0.1
