run_key	relation_id	bar_time	relation_code	source_kind	source_id	destination_kind	destination_id	structural_snapshot_hash
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	1	1768199400	1	EXPANSION	1	COMPRESSION	1	0
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	2	1768199400	3	EXPANSION	1	NODE	6289959983264838559	14117384659048143274
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	3	1768210800	2	EXPANSION	1	COMPRESSION	2	0
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	4	1768210800	3	EXPANSION	1	NODE	6289959983264838559	15695864016732584918
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	5	1768214700	1	EXPANSION	2	COMPRESSION	2	0
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	6	1768225800	2	EXPANSION	2	COMPRESSION	3	0
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	7	1768225800	3	EXPANSION	2	NODE	6289959983264838559	11069610953204895694
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	8	1768230000	1	EXPANSION	3	COMPRESSION	3	0
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	9	1768252800	2	EXPANSION	3	COMPRESSION	4	0
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	10	1768252800	3	EXPANSION	3	NODE	6289959983264838559	17953730076070191414
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	11	1768255200	1	EXPANSION	4	COMPRESSION	4	0
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	12	1768262100	3	EXPANSION	4	NODE	9193381177851992160	13683886034590459380
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	13	1768275000	2	EXPANSION	4	COMPRESSION	5	0
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	14	1768275000	3	EXPANSION	4	NODE	9193381177851992160	4989678242280855571
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	15	1768291800	1	EXPANSION	5	COMPRESSION	5	0
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	16	1768298100	2	EXPANSION	5	COMPRESSION	6	0
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	17	1768298100	3	EXPANSION	5	NODE	9193381177851992160	2522577635651900021
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	18	1768307400	1	EXPANSION	6	COMPRESSION	6	0
