run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	1	1768190400	1768196100	1768199400	2	CLOSED_DOWN	-1	2	12	25595.2763414474320598	25561.8936585525661940	25578.5849999999991269	25595.2763414474320598	25541.0999999999985448	25568.1881707237153023
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	2	1768205100	1768210800	1768214700	2	CLOSED_DOWN	-1	2	14	25567.2583427380996000	25534.8916572618873034	25551.0749999999934516	25580.7000000000007276	25464.0999999999985448	25522.4000000000014552
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	3	1768220100	1768225800	1768230000	1	CLOSED_UP	1	3	15	25560.4539560426710523	25528.2560439573207987	25544.3549999999959255	25591.7000000000007276	25528.2560439573207987	25559.9780219786625822
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	4	1768247100	1768252800	1768255200	1	CLOSED_UP	1	1	9	25829.4736045541612839	25796.2863954458553053	25812.8800000000082946	25851.4000000000014552	25796.2863954458553053	25823.8431977229265613
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	5	1768269300	1768275000	1768291800	1	CLOSED_UP	1	3	57	25730.5992757208405238	25698.8407242791690806	25714.7200000000048022	25747.2000000000007276	25680.4000000000014552	25713.8000000000029104
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	6	1768292400	1768298100	1768307400	2	CLOSED_DOWN	-1	4	32	25766.8566711726089125	25736.9133288273951622	25751.8850000000020373	25770.5999999999985449	25705.9000000000014552	25738.2500000000000000
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	7	1768344600	1768353900	1768375200	2	CLOSED_DOWN	-1	6	72	25757.5986976995518490	25723.5013023004612478	25740.5500000000065484	25762.5000000000000000	25702.9000000000014552	25732.7000000000007276
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	8	1768375800	1768381500	1768394400	2	CLOSED_DOWN	-1	3	44	25706.9485254663668456	25675.3114745336424676	25691.1300000000046566	25715.4000000000014552	25574.5999999999985449	25645.0000000000000000
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	9	1768448100	1768453800	1768458000	2	CLOSED_DOWN	-1	1	15	25472.7538220838105190	25434.5461779161923915	25453.6500000000014552	25472.7538220838105190	25416.9000000000014552	25444.8269110419059871
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	10	1768480800	1768486500	1768491900	1	CLOSED_UP	1	1	16	25692.8000065982778324	25656.1399934017099440	25674.4699999999938882	25753.0000000000000000	25650.7999999999992725	25701.9000000000014552
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	11	1768515300	1768521000	1768527600	1	CLOSED_UP	1	1	11	25562.1462032956296753	25522.4837967043822574	25542.3150000000059663	25579.0999999999985448	25522.4837967043822574	25550.7918983521885821
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	12	1768528200	1768533900	1768537800	1	CLOSED_UP	1	3	14	25615.5247530735796318	25577.0652469264241518	25596.2950000000018918	25639.7999999999992725	25577.0652469264241518	25608.4326234632098931
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	13	1768538400	1768544100	1768552500	1	CLOSED_UP	1	4	29	25653.4673945822505630	25616.5426054177441984	25635.0049999999973807	25664.7999999999992725	25616.5426054177441984	25640.6713027088699164
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	14	1768560000	1768565700	1768568400	1	CLOSED_UP	1	1	10	25687.3899157492269296	25652.8200842507649214	25670.1049999999959255	25708.5000000000000000	25652.8200842507649214	25680.6600421253824607
