run_key	expansion_id	origin_compression_id	destination_compression_id	origin_time	terminal_time	terminal_reason_code	terminal_reason	direction	sample_count	origin_seed_frontier	origin_containment_frontier	origin_terminal_price	origin_mid	origin_atr	terminal_price	max_displacement	opposite_displacement	return_depth	close_path_length
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	1	1	2	1768199400	1768210800	4	HANDOFF_TO_COMPRESSION	-1	39	25561.8936585525661940	25541.0999999999985448	25567.5999999999985449	25578.5849999999991269	16.6008530262332173	25558.0999999999985448	57.5000000000000000	0.0000000000000000	48.0000000000000000	205.0999999999985448
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	2	2	3	1768214700	1768225800	4	HANDOFF_TO_COMPRESSION	-1	38	25534.8916572618873034	25464.0999999999985448	25475.2000000000007276	25551.0749999999934516	16.3091884157094747	25546.2000000000007276	0.0000000000000000	82.5999999999985449	71.0000000000000000	220.0000000000000000
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	3	3	4	1768230000	1768252800	4	HANDOFF_TO_COMPRESSION	1	77	25560.4539560426710523	25591.7000000000007276	25583.7999999999992725	25544.3549999999959255	16.0027745283792449	25826.5000000000000000	242.7000000000007276	27.5999999999985449	0.0000000000000000	798.5000000000109140
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	4	4	5	1768255200	1768275000	4	HANDOFF_TO_COMPRESSION	1	55	25829.4736045541612839	25851.4000000000014552	25837.0000000000000000	25812.8800000000082946	16.4965946034841729	25701.2000000000007276	0.0000000000000000	135.7999999999992725	135.7999999999992725	294.6000000000021828
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	5	5	6	1768291800	1768298100	4	HANDOFF_TO_COMPRESSION	1	22	25730.5992757208405238	25747.2000000000007276	25746.0999999999985448	25714.7200000000048022	15.2292695846468984	25751.0999999999985448	13.8000000000029104	0.0000000000000000	8.8000000000029104	77.0000000000145519
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	6	6	7	1768307400	1768353900	4	HANDOFF_TO_COMPRESSION	-1	144	25736.9133288273951622	25705.9000000000014552	25721.0999999999985448	25751.8850000000020373	14.7970107720248266	25728.5999999999985449	72.7999999999992725	130.0000000000000000	80.2999999999992724	1742.3000000000029104
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	7	7	8	1768375200	1768381500	4	HANDOFF_TO_COMPRESSION	-1	22	25723.5013023004612478	25702.9000000000014552	25705.4000000000014552	25740.5500000000065484	16.0268436876189817	25693.2000000000007276	23.8000000000029104	0.1999999999970896	11.6000000000021828	124.0000000000036380
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	8	8	9	1768394400	1768453800	4	HANDOFF_TO_COMPRESSION	-1	187	25675.3114745336424676	25574.5999999999985449	25589.0000000000000000	25691.1300000000046566	15.6603503398729221	25455.2999999999992724	313.7999999999992725	44.0000000000000000	180.0999999999985448	2829.0999999999876309
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	9	9	10	1768458000	1768486500	4	HANDOFF_TO_COMPRESSION	-1	96	25434.5461779161923915	25416.9000000000014552	25436.0000000000000000	25453.6500000000014552	18.9446352451613934	25672.2999999999992724	24.4000000000014552	250.0999999999985448	260.7000000000007276	774.3000000000283763
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	10	10	11	1768491900	1768521000	4	HANDOFF_TO_COMPRESSION	1	98	25692.8000065982778324	25753.0000000000000000	25747.5999999999985449	25674.4699999999938882	18.2894862955391169	25540.2999999999992724	29.3000000000029104	217.0999999999985448	236.6000000000021828	1223.2999999999919965
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	11	11	12	1768527600	1768533900	4	HANDOFF_TO_COMPRESSION	1	22	25562.1462032956296753	25579.0999999999985448	25576.5999999999985449	25542.3150000000059663	19.6290402740252362	25604.7999999999992725	37.8000000000029104	0.0000000000000000	9.6000000000021828	98.2000000000080036
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	12	12	13	1768537800	1768544100	4	HANDOFF_TO_COMPRESSION	1	22	25615.5247530735796318	25639.7999999999992725	25638.7999999999992725	25596.2950000000018918	18.9694253725724026	25649.7999999999992725	11.0000000000000000	7.7999999999992725	0.0000000000000000	58.0000000000000000
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	13	13	14	1768552500	1768565700	4	HANDOFF_TO_COMPRESSION	1	45	25653.4673945822505630	25664.7999999999992725	25657.7999999999992725	25635.0049999999973807	17.8080941527711510	25678.0000000000000000	25.7000000000007276	11.3999999999978172	5.5000000000000000	277.2000000000007276
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	14	14	\N	1768568400	1768780800	6	TEST_END_CENSORED	1	120	25687.3899157492269296	25708.5000000000000000	25693.5000000000000000	25670.1049999999959255	17.1654084738157522	25528.4000000000014552	19.7999999999992725	227.2000000000007276	184.8999999999978173	1330.8999999999941793
