run_key	compression_id	bar_time	age_bars	state_code	open	high	low	close	atr	seed_top	seed_bottom	seed_mid	contain_top	contain_bottom	contain_mid	escape_count	frontier_direction	bars_since_frontier_cross
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	1	1768196100	20	2	25580.5999999999985449	25582.5999999999985449	25570.7000000000007276	25580.0999999999985448	16.6913414474344713	25595.2763414474320598	25561.8936585525661940	25578.5849999999991269	25595.2763414474320598	25561.8936585525661940	25578.5849999999991269	0	0	0
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	1	1768196400	21	2	25579.9000000000014552	25580.7999999999992725	25572.4000000000014552	25576.4000000000014552	16.6747587645395968	25595.2763414474320598	25561.8936585525661940	25578.5849999999991269	25595.2763414474320598	25561.8936585525661940	25578.5849999999991269	0	0	0
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	1	1768196700	22	4	25576.2999999999992724	25577.2999999999992724	25541.0999999999985448	25557.9000000000014552	16.7138092470105200	25595.2763414474320598	25561.8936585525661940	25578.5849999999991269	25595.2763414474320598	25541.0999999999985448	25568.1881707237153023	1	-1	0
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	1	1768197000	23	2	25558.2999999999992724	25565.2999999999992724	25552.4000000000014552	25563.7999999999992725	16.7061816285164931	25595.2763414474320598	25561.8936585525661940	25578.5849999999991269	25595.2763414474320598	25541.0999999999985448	25568.1881707237153023	1	0	1
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	1	1768197300	24	2	25563.9000000000014552	25569.5999999999985449	25563.7999999999992725	25568.2000000000007276	16.6843692652594591	25595.2763414474320598	25561.8936585525661940	25578.5849999999991269	25595.2763414474320598	25541.0999999999985448	25568.1881707237153023	1	0	0
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	1	1768197600	25	4	25568.0999999999985448	25569.9000000000014552	25555.9000000000014552	25559.5999999999985449	16.6790005267289417	25595.2763414474320598	25561.8936585525661940	25578.5849999999991269	25595.2763414474320598	25541.0999999999985448	25568.1881707237153023	2	-1	0
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	1	1768197900	26	4	25559.7999999999992725	25562.0999999999985448	25553.7000000000007276	25560.7999999999992725	16.6624425256754805	25595.2763414474320598	25561.8936585525661940	25578.5849999999991269	25595.2763414474320598	25541.0999999999985448	25568.1881707237153023	2	-1	1
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	1	1768198200	27	4	25560.7000000000007276	25561.0999999999985448	25548.2000000000007276	25554.7999999999992725	16.6549176406241238	25595.2763414474320598	25561.8936585525661940	25578.5849999999991269	25595.2763414474320598	25541.0999999999985448	25568.1881707237153023	2	-1	2
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	1	1768198500	28	4	25554.7000000000007276	25558.0999999999985448	25545.7000000000007276	25555.0999999999985448	16.6464078053428715	25595.2763414474320598	25561.8936585525661940	25578.5849999999991269	25595.2763414474320598	25541.0999999999985448	25568.1881707237153023	2	-1	3
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	1	1768198800	29	4	25554.7999999999992725	25558.5999999999985449	25553.0999999999985448	25555.2999999999992724	16.6241149897321848	25595.2763414474320598	25561.8936585525661940	25578.5849999999991269	25595.2763414474320598	25541.0999999999985448	25568.1881707237153023	2	-1	4
