run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	1	1783905900	1783911600	1783917000	2	CLOSED_DOWN	-1	2	19	52568.7791239945436246	52513.4208760054098093	52541.0999999999767169	52580.1999999999970896	52462.6999999999970897	52521.4499999999970896
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	2	1783917600	1783923300	1783929900	2	CLOSED_DOWN	-1	3	23	52489.4581750729485066	52435.5418249270078377	52462.4999999999781722	52489.4581750729485066	52407.1999999999970896	52448.3290875364764361
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	3	1783984200	1783993500	1783996200	2	CLOSED_DOWN	-1	1	10	52494.2801624184212415	52437.5198375815525651	52465.8999999999869033	52494.2801624184212415	52407.3000000000029104	52450.7900812092120760
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	4	1784015700	1784021400	1784023500	2	CLOSED_DOWN	-1	1	8	52485.1935110698032077	52430.1064889302433585	52457.6500000000232831	52485.1935110698032077	52359.3000000000029104	52422.2467555348994211
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	5	1784059500	1784065200	1784067900	1	CLOSED_UP	1	1	10	52488.6562191070479458	52420.9937808929316816	52454.8249999999898137	52552.0999999999985448	52420.9937808929316816	52486.5468904464651133
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	6	1784068500	1784077800	1784083200	1	CLOSED_UP	1	1	19	52573.9455619985019440	52507.6444380014654599	52540.7949999999837019	52617.9000000000014552	52507.6444380014654599	52562.7722190007334576
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	7	1784087100	1784092800	1784101200	1	CLOSED_UP	1	2	29	52601.6543816410485306	52538.9956183589747526	52570.3250000000116416	52618.9000000000014552	52538.9956183589747526	52578.9478091794881038
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	8	1784121600	1784127300	1784131200	1	CLOSED_UP	1	1	14	52577.2887057042171364	52519.7612942958003260	52548.5250000000087312	52695.9000000000014552	52519.7612942958003260	52607.8306471479008906
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	9	1784154900	1784164200	1784172600	1	CLOSED_UP	1	2	29	52694.4478511789347977	52631.7421488210820826	52663.0950000000084401	52722.6999999999970897	52631.7421488210820826	52677.2210744105395861
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	10	1784181300	1784187000	1784198400	2	CLOSED_DOWN	-1	3	39	52732.1800792297290173	52674.5699207702273271	52703.3749999999781722	52753.1999999999970896	52638.1999999999970896	52695.6999999999970897
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	11	1784242800	1784252100	1784256600	2	CLOSED_DOWN	-1	2	16	52531.5540491382562323	52469.2359508617082611	52500.3949999999822467	52531.5540491382562323	52440.9000000000014552	52486.2270245691324817
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	12	1784263200	1784268900	1784272500	2	CLOSED_DOWN	-1	1	13	52291.4977376470415039	52231.8522623529934208	52261.6750000000174623	52291.9000000000014552	52169.4000000000014552	52230.6500000000014552
