run_key	expansion_id	bar_time	age_bars	open	high	low	close	state_code	origin_atr	origin_terminal_price	raw_displacement	raw_max_displacement	raw_opposite_displacement	raw_return_depth	raw_close_path_length	raw_velocity_per_bar	raw_acceleration_per_bar2
RG3_US500_PERIOD_M5_1774224000_1774828800_1890775757493427196	1	1774314900	0	6598.8999999999996363	6601.1000000000003638	6598.8000000000001819	6600.1999999999998181	1	8.1402270642594950	6600.1999999999998181	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000
RG3_US500_PERIOD_M5_1774224000_1774828800_1890775757493427196	1	1774315200	1	6600.1999999999998181	6600.8000000000001819	6598.1000000000003638	6600.8000000000001819	1	8.1402270642594950	6600.1999999999998181	0.6000000000003638	0.6000000000003638	0.0000000000000000	0.0000000000000000	0.6000000000003638	0.6000000000003638	0.6000000000003638
RG3_US500_PERIOD_M5_1774224000_1774828800_1890775757493427196	1	1774315500	2	6600.8000000000001819	6601.1000000000003638	6597.3000000000001819	6598.1999999999998181	1	8.1402270642594950	6600.1999999999998181	-2.0000000000000000	0.6000000000003638	2.0000000000000000	2.6000000000003638	3.2000000000007276	-2.6000000000003638	-3.2000000000007276
RG3_US500_PERIOD_M5_1774224000_1774828800_1890775757493427196	1	1774315800	3	6598.1000000000003638	6598.1000000000003638	6594.6000000000003638	6596.1999999999998181	1	8.1402270642594950	6600.1999999999998181	-4.0000000000000000	0.6000000000003638	4.0000000000000000	4.6000000000003638	5.2000000000007276	-2.0000000000000000	0.6000000000003638
RG3_US500_PERIOD_M5_1774224000_1774828800_1890775757493427196	1	1774316100	4	6596.1000000000003638	6596.8999999999996363	6594.6999999999998182	6596.8999999999996363	1	8.1402270642594950	6600.1999999999998181	-3.3000000000001819	0.6000000000003638	4.0000000000000000	3.9000000000005457	5.9000000000005457	0.6999999999998182	2.6999999999998182
RG3_US500_PERIOD_M5_1774224000_1774828800_1890775757493427196	1	1774316400	5	6596.8999999999996363	6599.6999999999998182	6596.6000000000003638	6599.1999999999998181	1	8.1402270642594950	6600.1999999999998181	-1.0000000000000000	0.6000000000003638	4.0000000000000000	1.6000000000003638	8.2000000000007276	2.3000000000001819	1.6000000000003638
RG3_US500_PERIOD_M5_1774224000_1774828800_1890775757493427196	1	1774316700	6	6599.1999999999998181	6599.8000000000001819	6589.6999999999998182	6592.1999999999998181	1	8.1402270642594950	6600.1999999999998181	-8.0000000000000000	0.6000000000003638	8.0000000000000000	8.6000000000003638	15.2000000000007276	-7.0000000000000000	-9.3000000000001819
RG3_US500_PERIOD_M5_1774224000_1774828800_1890775757493427196	1	1774317000	7	6592.1999999999998181	6594.3999999999996362	6590.3000000000001819	6590.6999999999998182	1	8.1402270642594950	6600.1999999999998181	-9.5000000000000000	0.6000000000003638	9.5000000000000000	10.1000000000003638	16.7000000000007276	-1.5000000000000000	5.5000000000000000
RG3_US500_PERIOD_M5_1774224000_1774828800_1890775757493427196	1	1774317300	8	6591.1999999999998181	6597.6000000000003638	6591.1000000000003638	6597.0000000000000000	1	8.1402270642594950	6600.1999999999998181	-3.1999999999998181	0.6000000000003638	9.5000000000000000	3.8000000000001819	23.0000000000009095	6.3000000000001819	7.8000000000001819
RG3_US500_PERIOD_M5_1774224000_1774828800_1890775757493427196	1	1774317600	9	6597.0000000000000000	6597.0000000000000000	6582.3000000000001819	6582.3000000000001819	1	8.1402270642594950	6600.1999999999998181	-17.8999999999996363	0.6000000000003638	17.8999999999996363	18.5000000000000000	37.7000000000007276	-14.6999999999998182	-21.0000000000000000
