run_key	sequence	compression_id	bar_time	event_code	event_direction	state_code	terminal_reason_code
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	1	1	1781499300	1	0	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	2	1	1781510400	3	-1	4	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	3	1	1781511600	5	-1	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	4	1	1781512200	3	-1	4	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	5	1	1781514000	7	-1	5	2
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	7	2	1781534100	1	0	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	9	2	1781535000	2	1	3	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	10	2	1781536800	6	1	5	1
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	12	3	1781555700	1	0	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	14	3	1781560500	3	-1	4	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	15	3	1781561400	5	-1	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	16	3	1781561700	3	-1	4	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	17	3	1781563500	7	-1	5	2
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	19	4	1781574900	1	0	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	21	4	1781575800	3	-1	4	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	22	4	1781576400	5	-1	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	23	4	1781580600	2	1	3	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	24	4	1781581800	4	1	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	25	4	1781582100	2	1	3	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	26	4	1781582700	4	1	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	27	4	1781583900	2	1	3	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	28	4	1781584200	4	1	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	29	4	1781590800	2	1	3	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	30	4	1781592600	6	1	5	1
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	32	5	1781615700	1	0	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	34	5	1781616000	3	-1	4	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	35	5	1781616900	5	-1	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	36	5	1781618400	3	-1	4	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	37	5	1781619600	5	-1	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	38	5	1781620200	3	-1	4	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	39	5	1781620800	5	-1	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	40	5	1781621400	3	-1	4	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	41	5	1781621700	5	-1	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	42	5	1781624400	3	-1	4	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	43	5	1781625300	5	-1	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	44	5	1781625900	3	-1	4	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	45	5	1781626200	5	-1	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	46	5	1781626500	3	-1	4	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	47	5	1781626800	5	-1	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	48	5	1781628000	3	-1	4	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	49	5	1781628600	5	-1	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	50	5	1781630400	2	1	3	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	51	5	1781631600	4	1	2	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	52	5	1781636700	2	1	3	0
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	53	5	1781638500	6	1	5	1
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	55	6	1781644800	1	0	2	0
