run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	1	1781493600	1781499300	1781514000	2	CLOSED_DOWN	-1	2	50	8485.5361217736517574	8469.1138782263460598	8477.3249999999989086	8485.5361217736517574	8460.2999999999992724	8472.9180608868264244
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	2	1781528400	1781534100	1781536800	1	CLOSED_UP	1	1	10	8457.8355406465507258	8442.0244593534534943	8449.9300000000021100	8465.7000000000007276	8442.0244593534534943	8453.8622296767280205
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	3	1781550000	1781555700	1781563500	2	CLOSED_DOWN	-1	2	27	8398.6237604209800339	8383.1962395790196752	8390.9099999999998546	8398.6237604209800339	8372.8999999999996363	8385.7618802104898351
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	4	1781565600	1781574900	1781592600	1	CLOSED_UP	1	5	60	8381.0769255089253420	8366.3730744910717476	8373.7249999999985449	8392.7999999999992725	8365.2999999999992724	8379.0499999999992724
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	5	1781610000	1781615700	1781638500	1	CLOSED_UP	1	10	77	8460.4081005916032155	8446.8818994083976577	8453.6450000000004366	8467.2000000000007276	8434.3999999999996362	8450.7999999999992725
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	6	1781639100	1781644800	1781647800	2	CLOSED_DOWN	-1	1	11	8459.9104063251652406	8446.9395936748369422	8453.4250000000010914	8459.9104063251652406	8432.2000000000007276	8446.0552031625829841
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	7	1781658300	1781664000	1781670000	1	CLOSED_UP	1	2	21	8444.7327161256507680	8432.3172838743448665	8438.5249999999978173	8452.7999999999992725	8432.3172838743448665	8442.5586419371720695
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	8	1781670600	1781676300	1781694300	1	CLOSED_UP	1	4	61	8457.4845858656244673	8445.6154141343740776	8451.5499999999992725	8472.7000000000007276	8429.2000000000007276	8450.9500000000007276
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	9	1781724000	1781729700	1781731800	2	CLOSED_DOWN	-1	1	8	8438.8172880892252579	8427.0927119107782346	8432.9550000000017462	8441.7000000000007276	8399.7999999999992725	8420.7500000000000000
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	10	1781759700	1781765400	1781772300	1	CLOSED_UP	1	3	24	8403.2742660671301565	8391.1257339328676608	8397.1999999999989086	8415.2999999999992724	8388.7999999999992725	8402.0499999999992724
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	11	1781796900	1781802600	1781804700	1	CLOSED_UP	1	1	8	8456.6939980713214027	8443.9860019286788884	8450.3400000000001455	8470.7000000000007276	8443.9860019286788884	8457.3430009643398080
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	12	1781808600	1781814300	1781818800	2	CLOSED_DOWN	-1	1	16	8501.8708573603125843	8489.1991426396907627	8495.5350000000016735	8501.8708573603125843	8482.6000000000003638	8492.2354286801564740
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	13	1781831700	1781837400	1781840400	2	CLOSED_DOWN	-1	1	11	8481.9812946457277576	8469.9687053542693320	8475.9749999999985448	8481.9812946457277576	8444.7999999999992725	8463.3906473228635150
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	14	1781842500	1781848500	1781856000	2	CLOSED_DOWN	-1	3	26	8452.3078068325539789	8440.6421931674431108	8446.4749999999985449	8452.3078068325539789	8426.7999999999992725	8439.5539034162757162
RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	15	1781898900	1781904600	1782086400	6	TEST_END_CENSORED	0	1	18	8437.8433149190004770	8426.1166850810022879	8431.9800000000013824	8437.8433149190004770	8423.7999999999992725	8430.8216574594989652
