dataset_schema,contract_version,contract_id,research_generation,run_key,invocation_id,record_type_code,record_type,run_status_code,run_status,run_key_hash,build_id,controller_version,topology_version,auction_grammar_version,feature_schema_version,dataset_schema_version,producer_bundle_version,preset_id,canonical_instrument,data_source_id,data_fingerprint,source_fingerprint_hash,window_start,window_end,symbol,timeframe,digits,point,tick_size,account_server,account_company,tester,visual_mode,start,end,terminal_reason,config_hash,config_text,terminal_hash,event_sequence,attempts_started,attempts_resolved,attempts_censored,episodes_started,episodes_resolved,episodes_censored,transits_started,transits_resolved,transits_censored,events_emitted,active_attempts,active_episodes,active_transits,balanced,receipt_hash,event_rows,attempt_rows,episode_rows,context_rows,feature_rows,transit_rows,contract_violations,duplicate_primary_keys,orphan_foreign_keys,invalid_required_values,invalid_completion_rows,invalid_transit_nodes,missing_feature_rows,missing_context_attempts,enum_codes_valid,row_balances_valid,relational_valid,run_complete,contract_valid,contract_receipt_hash,timestamp_encoding,timestamp_timezone,null_token,price_precision_rule,migration_rule,window_id,instrument,data_source,selection_class,environment_stratum,expected_profile_bars,observed_profile_bars,source_frame_valid,unexpected_data_gaps,canonical_dataset_hash,sealed_payload_sha256,scheduled_span_hours,observed_bar_hours,bar_gap
7,1,MST_AUCTION_RELATIONAL_V1,2,RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957_I1765756800_4780056707661219133,1,END,1,COMPLETE,4139092989265090667,MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1,2,2,1,1,7,1,RG2_M5_SIX_INDEX_V1,DE40,METAQUOTES_DEMO,DE40_20251215_M5_RG2_CAMPAIGN_V3,933459568871903906,1765756800,1766181300,DE40,PERIOD_M5,2,0.01,0.01,MetaQuotes-Demo,MetaQuotes Ltd.,1,0,1765576799,1766181300,10001,4284550518493202411,master_tf=5;volkitt_tf=16385;profile_tf=16385;days_tf=5;wayne_tf=16408;atr=100;use_v=1;use_d=1;use_w=1;v_inst=1;d_inst=1;w_inst=1;v_lookback=200;v_clusters=5;v_iterations=50;v_rows=20;v_atr=100;v_cog_bins=180;v_velocity=5;v_profile=1;v_profiles=3;v_va=70;v_bins=12000;d_keep=5;d_close=1;w_keep=5;w_std=1;w_m=1;w_zones=1;epsilon=0.12000000;min_samples=2;max_levels=1024;max_nodes=256;interval=1;center_tol=0.15000000;match=0.20000000;retire=3;auction=1;approach=0.50000000;reject=0.20000000;break=0.00000000;accept_bars=2;accept_dist=0.00000000;reclaim=0.05000000;departure=0.25000000;attempt_bars=24;episode_gap=12;compat_role=1;compat_broken=0;compat_developing=1;family_mask_0=2046;family_mask_1=2046;family_mask_2=2046;family_mask_3=2046;family_mask_4=2046;family_mask_5=2046;family_mask_6=2046;family_mask_7=2046;family_mask_8=2046;family_mask_9=2046;family_mask_10=2046;family_mask_11=2046;family_mask_12=2046;family_mask_13=2046;family_mask_14=2046;family_mask_15=2046;v_identity=2.50000000;v_volume=0;v_motion=0.15000000;v_mass=0.05000000;v_width=0.05000000;v_heavy_bar=0;v_refresh_ms=750;v_sentinels=1;v_sent_trigger=2;v_sent_reset=0;v_sent_arm=0.20000000;v_sent_gap=0.25000000;v_sent_stretch=1.00000000;v_sent_reentry=0.25000000;v_sent_bars=3;v_profile_session=0;v_point_mult=0;v_intraday_start=0;v_intraday_end=1440;v_single_prints=0;v_prominent_poc=101.00000000;regional=ACTIVE_NODE_MEDIAN_POPSIGMA_ROUND3_V1;rg=2;controller=2;topology=2;grammar=1;feature=1;dataset=7;producers=1;preset=RG2_M5_SIX_INDEX_V1,10985934687549265434,2596,508,507,1,77,76,1,43,43,0,2596,0,0,0,1,10832046717410118440,2596,508,77,3381,508,43,0,0,0,0,0,0,0,0,1,1,1,1,1,10453936263566426472,unix_seconds,MT5_SERVER,\N,symbol_digits_from_runs,new_schema_or_semantics_new_stem_no_in_place_mix,DE40_20251215_PROLONGED_BALANCE,DE40,METAQUOTES_DEMO,PROLONGED_BALANCE,COMMON,\N,\N,True,0,4cdfffe50b84c2ea719c270348ca37d5430d1f2929c3b3512420ed914c2af6c8,f910a68f06c88d207f32f461b7ecb89bc4e53d7d63e51ab4cc44b514d7a1532f,117.91666666666667,\N,\N
7,1,MST_AUCTION_RELATIONAL_V1,2,RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715_I1769990400_8396962631843174347,1,END,1,COMPLETE,8409190695491751935,MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1,2,2,1,1,7,1,RG2_M5_SIX_INDEX_V1,DE40,METAQUOTES_DEMO,DE40_20260202_M5_RG2_CAMPAIGN_V3,7605949138537585338,1769990400,1770414900,DE40,PERIOD_M5,2,0.01,0.01,MetaQuotes-Demo,MetaQuotes Ltd.,1,0,1769810399,1770414900,10001,4284550518493202411,master_tf=5;volkitt_tf=16385;profile_tf=16385;days_tf=5;wayne_tf=16408;atr=100;use_v=1;use_d=1;use_w=1;v_inst=1;d_inst=1;w_inst=1;v_lookback=200;v_clusters=5;v_iterations=50;v_rows=20;v_atr=100;v_cog_bins=180;v_velocity=5;v_profile=1;v_profiles=3;v_va=70;v_bins=12000;d_keep=5;d_close=1;w_keep=5;w_std=1;w_m=1;w_zones=1;epsilon=0.12000000;min_samples=2;max_levels=1024;max_nodes=256;interval=1;center_tol=0.15000000;match=0.20000000;retire=3;auction=1;approach=0.50000000;reject=0.20000000;break=0.00000000;accept_bars=2;accept_dist=0.00000000;reclaim=0.05000000;departure=0.25000000;attempt_bars=24;episode_gap=12;compat_role=1;compat_broken=0;compat_developing=1;family_mask_0=2046;family_mask_1=2046;family_mask_2=2046;family_mask_3=2046;family_mask_4=2046;family_mask_5=2046;family_mask_6=2046;family_mask_7=2046;family_mask_8=2046;family_mask_9=2046;family_mask_10=2046;family_mask_11=2046;family_mask_12=2046;family_mask_13=2046;family_mask_14=2046;family_mask_15=2046;v_identity=2.50000000;v_volume=0;v_motion=0.15000000;v_mass=0.05000000;v_width=0.05000000;v_heavy_bar=0;v_refresh_ms=750;v_sentinels=1;v_sent_trigger=2;v_sent_reset=0;v_sent_arm=0.20000000;v_sent_gap=0.25000000;v_sent_stretch=1.00000000;v_sent_reentry=0.25000000;v_sent_bars=3;v_profile_session=0;v_point_mult=0;v_intraday_start=0;v_intraday_end=1440;v_single_prints=0;v_prominent_poc=101.00000000;regional=ACTIVE_NODE_MEDIAN_POPSIGMA_ROUND3_V1;rg=2;controller=2;topology=2;grammar=1;feature=1;dataset=7;producers=1;preset=RG2_M5_SIX_INDEX_V1,2748757288538983500,2221,448,447,1,100,98,2,33,33,0,2221,0,0,0,1,7814514682652401578,2221,448,100,2024,448,33,0,0,0,0,0,0,0,0,1,1,1,1,1,18444814576681789716,unix_seconds,MT5_SERVER,\N,symbol_digits_from_runs,new_schema_or_semantics_new_stem_no_in_place_mix,DE40_20260202_ORDINARY,DE40,METAQUOTES_DEMO,ORDINARY,COMMON,1306.0,1306.0,True,0,33a914e813ee47fc6a64e74b20ec93070e27273d6682449626c5d694601ea399,773e457ab4825327ab4d1995fc862e0fabca1434ad0e9fce6a12b4a8ea8d0bef,117.91666666666667,108.83333333333333,0.0
7,1,MST_AUCTION_RELATIONAL_V1,2,RG2_DE40_PERIOD_M5_1776038400_1776462900_3312069574877448041,RG2_DE40_PERIOD_M5_1776038400_1776462900_3312069574877448041_I1776038400_358673876995224712,1,END,1,COMPLETE,4045957211277678835,MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1,2,2,1,1,7,1,RG2_M5_SIX_INDEX_V1,DE40,METAQUOTES_DEMO,DE40_20260413_M5_RG2_CAMPAIGN_V3,11437282298118351094,1776038400,1776462900,DE40,PERIOD_M5,2,0.01,0.01,MetaQuotes-Demo,MetaQuotes Ltd.,1,0,1775858399,1776462900,10001,4284550518493202411,master_tf=5;volkitt_tf=16385;profile_tf=16385;days_tf=5;wayne_tf=16408;atr=100;use_v=1;use_d=1;use_w=1;v_inst=1;d_inst=1;w_inst=1;v_lookback=200;v_clusters=5;v_iterations=50;v_rows=20;v_atr=100;v_cog_bins=180;v_velocity=5;v_profile=1;v_profiles=3;v_va=70;v_bins=12000;d_keep=5;d_close=1;w_keep=5;w_std=1;w_m=1;w_zones=1;epsilon=0.12000000;min_samples=2;max_levels=1024;max_nodes=256;interval=1;center_tol=0.15000000;match=0.20000000;retire=3;auction=1;approach=0.50000000;reject=0.20000000;break=0.00000000;accept_bars=2;accept_dist=0.00000000;reclaim=0.05000000;departure=0.25000000;attempt_bars=24;episode_gap=12;compat_role=1;compat_broken=0;compat_developing=1;family_mask_0=2046;family_mask_1=2046;family_mask_2=2046;family_mask_3=2046;family_mask_4=2046;family_mask_5=2046;family_mask_6=2046;family_mask_7=2046;family_mask_8=2046;family_mask_9=2046;family_mask_10=2046;family_mask_11=2046;family_mask_12=2046;family_mask_13=2046;family_mask_14=2046;family_mask_15=2046;v_identity=2.50000000;v_volume=0;v_motion=0.15000000;v_mass=0.05000000;v_width=0.05000000;v_heavy_bar=0;v_refresh_ms=750;v_sentinels=1;v_sent_trigger=2;v_sent_reset=0;v_sent_arm=0.20000000;v_sent_gap=0.25000000;v_sent_stretch=1.00000000;v_sent_reentry=0.25000000;v_sent_bars=3;v_profile_session=0;v_point_mult=0;v_intraday_start=0;v_intraday_end=1440;v_single_prints=0;v_prominent_poc=101.00000000;regional=ACTIVE_NODE_MEDIAN_POPSIGMA_ROUND3_V1;rg=2;controller=2;topology=2;grammar=1;feature=1;dataset=7;producers=1;preset=RG2_M5_SIX_INDEX_V1,10660379991036766004,1368,274,273,1,38,37,1,17,17,0,1368,0,0,0,1,11273725355881219262,1368,274,38,2680,274,17,0,0,0,0,0,0,0,0,1,1,1,1,1,16546153163038258771,unix_seconds,MT5_SERVER,\N,symbol_digits_from_runs,new_schema_or_semantics_new_stem_no_in_place_mix,DE40_20260413_DIRECTIONAL_EXPANSION_UP,DE40,METAQUOTES_DEMO,DIRECTIONAL_EXPANSION_UP,DIRECTIONAL,1307.0,1307.0,True,0,8ed1c118efcd49f98e9b5a9a05f9f4ac8fad015553f5814dabea89d61deea1be,3c634c0092da9bc886e9058feafcf8cf4d837657ea5b1c982a47386fef59a9c6,117.91666666666667,108.91666666666667,0.0
7,1,MST_AUCTION_RELATIONAL_V1,2,RG2_FRA40_PERIOD_M5_1764547200_1764978900_5546118285371728057,RG2_FRA40_PERIOD_M5_1764547200_1764978900_5546118285371728057_I1764547200_10351984854296394331,1,END,1,COMPLETE,11893407116025637178,MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1,2,2,1,1,7,1,RG2_M5_SIX_INDEX_V1,FRA40,METAQUOTES_DEMO,FRA40_20251201_M5_RG2_CAMPAIGN_V3,1391188665370891121,1764547200,1764978900,FRA40,PERIOD_M5,1,0.1,0.1,MetaQuotes-Demo,MetaQuotes Ltd.,1,0,1764370799,1764978900,10001,4284550518493202411,master_tf=5;volkitt_tf=16385;profile_tf=16385;days_tf=5;wayne_tf=16408;atr=100;use_v=1;use_d=1;use_w=1;v_inst=1;d_inst=1;w_inst=1;v_lookback=200;v_clusters=5;v_iterations=50;v_rows=20;v_atr=100;v_cog_bins=180;v_velocity=5;v_profile=1;v_profiles=3;v_va=70;v_bins=12000;d_keep=5;d_close=1;w_keep=5;w_std=1;w_m=1;w_zones=1;epsilon=0.12000000;min_samples=2;max_levels=1024;max_nodes=256;interval=1;center_tol=0.15000000;match=0.20000000;retire=3;auction=1;approach=0.50000000;reject=0.20000000;break=0.00000000;accept_bars=2;accept_dist=0.00000000;reclaim=0.05000000;departure=0.25000000;attempt_bars=24;episode_gap=12;compat_role=1;compat_broken=0;compat_developing=1;family_mask_0=2046;family_mask_1=2046;family_mask_2=2046;family_mask_3=2046;family_mask_4=2046;family_mask_5=2046;family_mask_6=2046;family_mask_7=2046;family_mask_8=2046;family_mask_9=2046;family_mask_10=2046;family_mask_11=2046;family_mask_12=2046;family_mask_13=2046;family_mask_14=2046;family_mask_15=2046;v_identity=2.50000000;v_volume=0;v_motion=0.15000000;v_mass=0.05000000;v_width=0.05000000;v_heavy_bar=0;v_refresh_ms=750;v_sentinels=1;v_sent_trigger=2;v_sent_reset=0;v_sent_arm=0.20000000;v_sent_gap=0.25000000;v_sent_stretch=1.00000000;v_sent_reentry=0.25000000;v_sent_bars=3;v_profile_session=0;v_point_mult=0;v_intraday_start=0;v_intraday_end=1440;v_single_prints=0;v_prominent_poc=101.00000000;regional=ACTIVE_NODE_MEDIAN_POPSIGMA_ROUND3_V1;rg=2;controller=2;topology=2;grammar=1;feature=1;dataset=7;producers=1;preset=RG2_M5_SIX_INDEX_V1,14108620080362592345,3334,636,633,3,86,82,4,77,77,0,3334,0,0,0,1,1880645484700008217,3334,636,86,3640,636,77,0,0,0,0,0,0,0,0,1,1,1,1,1,14899110773568086375,unix_seconds,MT5_SERVER,\N,symbol_digits_from_runs,new_schema_or_semantics_new_stem_no_in_place_mix,FRA40_20251201_PROLONGED_BALANCE,FRA40,METAQUOTES_DEMO,PROLONGED_BALANCE,COMMON,1380.0,1380.0,True,0,7dce75dd5e1b4c81951efb2b6c3fe9308814a6c98577757eb4bcc3a145503cca,f2c5d9a2284b98407494c684bffb9ee085ae7e549f6a38770ec9f55690f2cb11,119.91666666666667,115.0,0.0
7,1,MST_AUCTION_RELATIONAL_V1,2,RG2_FRA40_PERIOD_M5_1772409600_1772841300_6520811157212810975,RG2_FRA40_PERIOD_M5_1772409600_1772841300_6520811157212810975_I1772409600_2445632796393747639,1,END,1,COMPLETE,13920663798033916464,MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1,2,2,1,1,7,1,RG2_M5_SIX_INDEX_V1,FRA40,METAQUOTES_DEMO,FRA40_20260302_M5_RG2_CAMPAIGN_V3,7585031952621182739,1772409600,1772841300,FRA40,PERIOD_M5,1,0.1,0.1,MetaQuotes-Demo,MetaQuotes Ltd.,1,0,1772236799,1772841300,10001,4284550518493202411,master_tf=5;volkitt_tf=16385;profile_tf=16385;days_tf=5;wayne_tf=16408;atr=100;use_v=1;use_d=1;use_w=1;v_inst=1;d_inst=1;w_inst=1;v_lookback=200;v_clusters=5;v_iterations=50;v_rows=20;v_atr=100;v_cog_bins=180;v_velocity=5;v_profile=1;v_profiles=3;v_va=70;v_bins=12000;d_keep=5;d_close=1;w_keep=5;w_std=1;w_m=1;w_zones=1;epsilon=0.12000000;min_samples=2;max_levels=1024;max_nodes=256;interval=1;center_tol=0.15000000;match=0.20000000;retire=3;auction=1;approach=0.50000000;reject=0.20000000;break=0.00000000;accept_bars=2;accept_dist=0.00000000;reclaim=0.05000000;departure=0.25000000;attempt_bars=24;episode_gap=12;compat_role=1;compat_broken=0;compat_developing=1;family_mask_0=2046;family_mask_1=2046;family_mask_2=2046;family_mask_3=2046;family_mask_4=2046;family_mask_5=2046;family_mask_6=2046;family_mask_7=2046;family_mask_8=2046;family_mask_9=2046;family_mask_10=2046;family_mask_11=2046;family_mask_12=2046;family_mask_13=2046;family_mask_14=2046;family_mask_15=2046;v_identity=2.50000000;v_volume=0;v_motion=0.15000000;v_mass=0.05000000;v_width=0.05000000;v_heavy_bar=0;v_refresh_ms=750;v_sentinels=1;v_sent_trigger=2;v_sent_reset=0;v_sent_arm=0.20000000;v_sent_gap=0.25000000;v_sent_stretch=1.00000000;v_sent_reentry=0.25000000;v_sent_bars=3;v_profile_session=0;v_point_mult=0;v_intraday_start=0;v_intraday_end=1440;v_single_prints=0;v_prominent_poc=101.00000000;regional=ACTIVE_NODE_MEDIAN_POPSIGMA_ROUND3_V1;rg=2;controller=2;topology=2;grammar=1;feature=1;dataset=7;producers=1;preset=RG2_M5_SIX_INDEX_V1,12864245267536261887,1777,355,354,1,78,77,1,30,30,0,1777,0,0,0,1,12976433315401674457,1777,355,78,1669,355,30,0,0,0,0,0,0,0,0,1,1,1,1,1,2911961104150780980,unix_seconds,MT5_SERVER,\N,symbol_digits_from_runs,new_schema_or_semantics_new_stem_no_in_place_mix,FRA40_20260302_DIRECTIONAL_EXPANSION_DOWN,FRA40,METAQUOTES_DEMO,DIRECTIONAL_EXPANSION_DOWN,DIRECTIONAL,1378.0,1378.0,True,0,6654528932cb22a28018f6b9e6546cc1c4dcbff8d42ff7a6c4f804a41ad92669,6855936c89173db85ecde026ce3e4fa0686a3aa6ff6bacfe164db4caa296e53f,119.91666666666667,114.83333333333333,0.0
7,1,MST_AUCTION_RELATIONAL_V1,2,RG2_FRA40_PERIOD_M5_1777248000_1777589700_9554760657515700142,RG2_FRA40_PERIOD_M5_1777248000_1777589700_9554760657515700142_I1777248000_5770006631441892493,1,END,1,COMPLETE,4859911598346207476,MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1,2,2,1,1,7,1,RG2_M5_SIX_INDEX_V1,FRA40,METAQUOTES_DEMO,FRA40_20260427_M5_RG2_CAMPAIGN_V3,14151134853652838083,1777248000,1777589700,FRA40,PERIOD_M5,1,0.1,0.1,MetaQuotes-Demo,MetaQuotes Ltd.,1,0,1777075199,1777589700,10001,4284550518493202411,master_tf=5;volkitt_tf=16385;profile_tf=16385;days_tf=5;wayne_tf=16408;atr=100;use_v=1;use_d=1;use_w=1;v_inst=1;d_inst=1;w_inst=1;v_lookback=200;v_clusters=5;v_iterations=50;v_rows=20;v_atr=100;v_cog_bins=180;v_velocity=5;v_profile=1;v_profiles=3;v_va=70;v_bins=12000;d_keep=5;d_close=1;w_keep=5;w_std=1;w_m=1;w_zones=1;epsilon=0.12000000;min_samples=2;max_levels=1024;max_nodes=256;interval=1;center_tol=0.15000000;match=0.20000000;retire=3;auction=1;approach=0.50000000;reject=0.20000000;break=0.00000000;accept_bars=2;accept_dist=0.00000000;reclaim=0.05000000;departure=0.25000000;attempt_bars=24;episode_gap=12;compat_role=1;compat_broken=0;compat_developing=1;family_mask_0=2046;family_mask_1=2046;family_mask_2=2046;family_mask_3=2046;family_mask_4=2046;family_mask_5=2046;family_mask_6=2046;family_mask_7=2046;family_mask_8=2046;family_mask_9=2046;family_mask_10=2046;family_mask_11=2046;family_mask_12=2046;family_mask_13=2046;family_mask_14=2046;family_mask_15=2046;v_identity=2.50000000;v_volume=0;v_motion=0.15000000;v_mass=0.05000000;v_width=0.05000000;v_heavy_bar=0;v_refresh_ms=750;v_sentinels=1;v_sent_trigger=2;v_sent_reset=0;v_sent_arm=0.20000000;v_sent_gap=0.25000000;v_sent_stretch=1.00000000;v_sent_reentry=0.25000000;v_sent_bars=3;v_profile_session=0;v_point_mult=0;v_intraday_start=0;v_intraday_end=1440;v_single_prints=0;v_prominent_poc=101.00000000;regional=ACTIVE_NODE_MEDIAN_POPSIGMA_ROUND3_V1;rg=2;controller=2;topology=2;grammar=1;feature=1;dataset=7;producers=1;preset=RG2_M5_SIX_INDEX_V1,7099532537139187191,965,200,200,0,57,56,1,8,8,0,965,0,0,0,1,15427130820316933069,965,200,57,1551,200,8,0,0,0,0,0,0,0,0,1,1,1,1,1,15226341330444066504,unix_seconds,MT5_SERVER,\N,symbol_digits_from_runs,new_schema_or_semantics_new_stem_no_in_place_mix,FRA40_20260427_EVENT_HEAVY,FRA40,METAQUOTES_DEMO,EVENT_HEAVY,SPARSE,\N,\N,True,0,0edfbd5ff1d4353ea148bce07e56f63558d28720637389a250ea683b485e5abc,6e3d85767b710eaa050ff1b61502354e849720d68c4ecb49069ad26c796943eb,94.91666666666667,\N,\N
7,1,MST_AUCTION_RELATIONAL_V1,2,RG2_JPN225_PERIOD_M5_1764547200_1764978900_13582613236484951,RG2_JPN225_PERIOD_M5_1764547200_1764978900_13582613236484951_I1764547200_14446123889015261558,1,END,1,COMPLETE,2501732123603549980,MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1,2,2,1,1,7,1,RG2_M5_SIX_INDEX_V1,JPN225,METAQUOTES_DEMO,JPN225_20251201_M5_RG2_CAMPAIGN_V3,7797118178214524303,1764547200,1764978900,JPN225,PERIOD_M5,0,1,1,MetaQuotes-Demo,MetaQuotes Ltd.,1,0,1764360899,1764978900,10001,4284550518493202411,master_tf=5;volkitt_tf=16385;profile_tf=16385;days_tf=5;wayne_tf=16408;atr=100;use_v=1;use_d=1;use_w=1;v_inst=1;d_inst=1;w_inst=1;v_lookback=200;v_clusters=5;v_iterations=50;v_rows=20;v_atr=100;v_cog_bins=180;v_velocity=5;v_profile=1;v_profiles=3;v_va=70;v_bins=12000;d_keep=5;d_close=1;w_keep=5;w_std=1;w_m=1;w_zones=1;epsilon=0.12000000;min_samples=2;max_levels=1024;max_nodes=256;interval=1;center_tol=0.15000000;match=0.20000000;retire=3;auction=1;approach=0.50000000;reject=0.20000000;break=0.00000000;accept_bars=2;accept_dist=0.00000000;reclaim=0.05000000;departure=0.25000000;attempt_bars=24;episode_gap=12;compat_role=1;compat_broken=0;compat_developing=1;family_mask_0=2046;family_mask_1=2046;family_mask_2=2046;family_mask_3=2046;family_mask_4=2046;family_mask_5=2046;family_mask_6=2046;family_mask_7=2046;family_mask_8=2046;family_mask_9=2046;family_mask_10=2046;family_mask_11=2046;family_mask_12=2046;family_mask_13=2046;family_mask_14=2046;family_mask_15=2046;v_identity=2.50000000;v_volume=0;v_motion=0.15000000;v_mass=0.05000000;v_width=0.05000000;v_heavy_bar=0;v_refresh_ms=750;v_sentinels=1;v_sent_trigger=2;v_sent_reset=0;v_sent_arm=0.20000000;v_sent_gap=0.25000000;v_sent_stretch=1.00000000;v_sent_reentry=0.25000000;v_sent_bars=3;v_profile_session=0;v_point_mult=0;v_intraday_start=0;v_intraday_end=1440;v_single_prints=0;v_prominent_poc=101.00000000;regional=ACTIVE_NODE_MEDIAN_POPSIGMA_ROUND3_V1;rg=2;controller=2;topology=2;grammar=1;feature=1;dataset=7;producers=1;preset=RG2_M5_SIX_INDEX_V1,5667388174146071674,1573,309,309,0,61,61,0,31,31,0,1573,0,0,0,1,4635893323419902552,1573,309,61,1554,309,31,0,0,0,0,0,0,0,0,1,1,1,1,1,1055705917378210108,unix_seconds,MT5_SERVER,\N,symbol_digits_from_runs,new_schema_or_semantics_new_stem_no_in_place_mix,JPN225_20251201_LOW_VOLATILITY,JPN225,METAQUOTES_DEMO,LOW_VOLATILITY,SPARSE,1380.0,1380.0,True,0,1ee6e5af68dc79773dbabdb1708ec782fa2b0aa0e8ef8341c3b566549d6d23d0,b92c9b5ddd96e732e46623fb8a01243fcdc664920b7b51474d4318306b4e3cc7,119.91666666666667,115.0,0.0
7,1,MST_AUCTION_RELATIONAL_V1,2,RG2_JPN225_PERIOD_M5_1766966400_1767398100_17845446579741474672,RG2_JPN225_PERIOD_M5_1766966400_1767398100_17845446579741474672_I1766966400_12435980598999750367,1,END,1,COMPLETE,1573413540300133237,MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1,2,2,1,1,7,1,RG2_M5_SIX_INDEX_V1,JPN225,METAQUOTES_DEMO,JPN225_20251229_M5_RG2_CAMPAIGN_V3,906431162978601189,1766966400,1767398100,JPN225,PERIOD_M5,0,1,1,MetaQuotes-Demo,MetaQuotes Ltd.,1,0,1766793599,1767398100,10001,4284550518493202411,master_tf=5;volkitt_tf=16385;profile_tf=16385;days_tf=5;wayne_tf=16408;atr=100;use_v=1;use_d=1;use_w=1;v_inst=1;d_inst=1;w_inst=1;v_lookback=200;v_clusters=5;v_iterations=50;v_rows=20;v_atr=100;v_cog_bins=180;v_velocity=5;v_profile=1;v_profiles=3;v_va=70;v_bins=12000;d_keep=5;d_close=1;w_keep=5;w_std=1;w_m=1;w_zones=1;epsilon=0.12000000;min_samples=2;max_levels=1024;max_nodes=256;interval=1;center_tol=0.15000000;match=0.20000000;retire=3;auction=1;approach=0.50000000;reject=0.20000000;break=0.00000000;accept_bars=2;accept_dist=0.00000000;reclaim=0.05000000;departure=0.25000000;attempt_bars=24;episode_gap=12;compat_role=1;compat_broken=0;compat_developing=1;family_mask_0=2046;family_mask_1=2046;family_mask_2=2046;family_mask_3=2046;family_mask_4=2046;family_mask_5=2046;family_mask_6=2046;family_mask_7=2046;family_mask_8=2046;family_mask_9=2046;family_mask_10=2046;family_mask_11=2046;family_mask_12=2046;family_mask_13=2046;family_mask_14=2046;family_mask_15=2046;v_identity=2.50000000;v_volume=0;v_motion=0.15000000;v_mass=0.05000000;v_width=0.05000000;v_heavy_bar=0;v_refresh_ms=750;v_sentinels=1;v_sent_trigger=2;v_sent_reset=0;v_sent_arm=0.20000000;v_sent_gap=0.25000000;v_sent_stretch=1.00000000;v_sent_reentry=0.25000000;v_sent_bars=3;v_profile_session=0;v_point_mult=0;v_intraday_start=0;v_intraday_end=1440;v_single_prints=0;v_prominent_poc=101.00000000;regional=ACTIVE_NODE_MEDIAN_POPSIGMA_ROUND3_V1;rg=2;controller=2;topology=2;grammar=1;feature=1;dataset=7;producers=1;preset=RG2_M5_SIX_INDEX_V1,7551563294654501827,2100,412,412,0,86,85,1,40,40,0,2100,0,0,0,1,7025088670775315433,2100,412,86,2937,412,40,0,0,0,0,0,0,0,0,1,1,1,1,1,17087987204925401426,unix_seconds,MT5_SERVER,\N,symbol_digits_from_runs,new_schema_or_semantics_new_stem_no_in_place_mix,JPN225_20251229_QUIET,JPN225,METAQUOTES_DEMO,QUIET,SPARSE,1104.0,1104.0,True,0,6d6b7aaf132657eba7cd20fa46f24e024b2cdf742fb044f90492fa31f2bfc263,f5ed53d81b1a652c6574c22e423946d4f7b8d120d831b9fe2a21e24bf1b33293,119.91666666666667,92.0,0.0
