run_key	compression_id	bar_time	age_bars	state_code	open	high	low	close	atr	seed_top	seed_bottom	seed_mid	contain_top	contain_bottom	contain_mid	escape_count	frontier_direction	bars_since_frontier_cross
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785724500	20	2	28472.0000000000000000	28474.0999999999985448	28462.5999999999985449	28463.9000000000014552	41.0451031047116217	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	0	0	0
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785724800	21	2	28463.7999999999992725	28491.2999999999992724	28457.5000000000000000	28488.0999999999985448	41.0306128985021985	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	0	0	0
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785725100	22	2	28488.0000000000000000	28494.0999999999985448	28454.7999999999992725	28486.0999999999985448	41.0271516727051946	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	0	0	0
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785725400	23	2	28486.5999999999985449	28519.9000000000014552	28464.7999999999992725	28472.5999999999985449	41.0552973693597920	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	28519.9000000000014552	28433.0748968952830182	28476.4874484476422368	0	0	0
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785725700	24	2	28473.4000000000014552	28504.5000000000000000	28460.7999999999992725	28496.7999999999992725	41.0605867746210720	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	28519.9000000000014552	28433.0748968952830182	28476.4874484476422368	0	0	0
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785726000	25	2	28495.7999999999992725	28495.7999999999992725	28445.7999999999992725	28453.9000000000014552	41.0804656010718290	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	28519.9000000000014552	28433.0748968952830182	28476.4874484476422368	0	0	0
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785726300	26	2	28455.2999999999992724	28480.0000000000000000	28440.4000000000014552	28479.4000000000014552	41.0775046698696826	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	28519.9000000000014552	28433.0748968952830182	28476.4874484476422368	0	0	0
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785726600	27	2	28479.5999999999985449	28497.4000000000014552	28457.0000000000000000	28493.4000000000014552	41.0761496605299499	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	28519.9000000000014552	28433.0748968952830182	28476.4874484476422368	0	0	0
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785726900	28	2	28492.4000000000014552	28512.9000000000014552	28478.9000000000014552	28482.4000000000014552	41.0619973612088884	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	28519.9000000000014552	28433.0748968952830182	28476.4874484476422368	0	0	0
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785727200	29	2	28482.5999999999985449	28496.0000000000000000	28462.5999999999985449	28463.2999999999992724	41.0466733664864734	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	28519.9000000000014552	28433.0748968952830182	28476.4874484476422368	0	0	0
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785727500	30	2	28462.0000000000000000	28469.5999999999985449	28421.0000000000000000	28438.2999999999992724	41.0617800197534990	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	28519.9000000000014552	28421.0000000000000000	28470.4500000000007276	0	0	0
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785727800	31	2	28436.7999999999992725	28470.0000000000000000	28425.5000000000000000	28466.0000000000000000	41.0686564597139920	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	28519.9000000000014552	28421.0000000000000000	28470.4500000000007276	0	0	0
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785728100	32	2	28466.0000000000000000	28493.5000000000000000	28460.9000000000014552	28480.9000000000014552	41.0517191467945608	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	28519.9000000000014552	28421.0000000000000000	28470.4500000000007276	0	0	0
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785728400	33	2	28481.0000000000000000	28493.4000000000014552	28457.0000000000000000	28466.5000000000000000	41.0424157085009753	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	28519.9000000000014552	28421.0000000000000000	28470.4500000000007276	0	0	0
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785728700	34	2	28466.0000000000000000	28499.5999999999985449	28455.5000000000000000	28499.0999999999985448	41.0485308770839694	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	28519.9000000000014552	28421.0000000000000000	28470.4500000000007276	0	0	0
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785729000	35	2	28499.4000000000014552	28505.5000000000000000	28465.4000000000014552	28496.5999999999985449	41.0466338153297983	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	28519.9000000000014552	28421.0000000000000000	28470.4500000000007276	0	0	0
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785729300	36	2	28496.5000000000000000	28508.9000000000014552	28487.9000000000014552	28504.7999999999992725	41.0065405476991387	28515.1651031047076685	28433.0748968952830182	28474.1199999999953434	28519.9000000000014552	28421.0000000000000000	28470.4500000000007276	0	0	0
