run_key	expansion_id	bar_time	age_bars	open	high	low	close	state_code	origin_atr	origin_terminal_price	raw_displacement	raw_max_displacement	raw_opposite_displacement	raw_return_depth	raw_close_path_length	raw_velocity_per_bar	raw_acceleration_per_bar2
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785734700	0	28542.5999999999985449	28543.2000000000007276	28515.2999999999992724	28520.0999999999985448	1	40.4787304160165605	28520.0999999999985448	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785735000	1	28520.0999999999985448	28543.2000000000007276	28515.2999999999992724	28543.0999999999985448	1	40.4787304160165605	28520.0999999999985448	23.0000000000000000	23.0000000000000000	0.0000000000000000	0.0000000000000000	23.0000000000000000	23.0000000000000000	23.0000000000000000
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785735300	2	28543.0000000000000000	28550.0000000000000000	28534.5000000000000000	28537.0999999999985448	1	40.4787304160165605	28520.0999999999985448	17.0000000000000000	23.0000000000000000	0.0000000000000000	6.0000000000000000	29.0000000000000000	-6.0000000000000000	-29.0000000000000000
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785735600	3	28537.2000000000007276	28544.5999999999985449	28525.5999999999985449	28525.5999999999985449	1	40.4787304160165605	28520.0999999999985448	5.5000000000000000	23.0000000000000000	0.0000000000000000	17.5000000000000000	40.5000000000000000	-11.5000000000000000	-5.5000000000000000
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785735900	4	28525.5000000000000000	28532.0999999999985448	28520.2999999999992724	28526.2999999999992724	1	40.4787304160165605	28520.0999999999985448	6.2000000000007276	23.0000000000000000	0.0000000000000000	16.7999999999992725	41.2000000000007276	0.7000000000007276	12.2000000000007276
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785736200	5	28526.5999999999985449	28541.0000000000000000	28525.2999999999992724	28537.7999999999992725	1	40.4787304160165605	28520.0999999999985448	17.7000000000007276	23.0000000000000000	0.0000000000000000	5.2999999999992724	52.7000000000007276	11.5000000000000000	10.7999999999992725
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785736500	6	28538.5000000000000000	28546.7000000000007276	28533.7000000000007276	28541.7999999999992725	1	40.4787304160165605	28520.0999999999985448	21.7000000000007276	23.0000000000000000	0.0000000000000000	1.2999999999992724	56.7000000000007276	4.0000000000000000	-7.5000000000000000
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785736800	7	28542.5999999999985449	28556.2000000000007276	28539.5000000000000000	28541.7000000000007276	1	40.4787304160165605	28520.0999999999985448	21.6000000000021828	23.0000000000000000	0.0000000000000000	1.3999999999978172	56.7999999999992725	-0.0999999999985448	-4.0999999999985448
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785737100	8	28541.7999999999992725	28556.2000000000007276	28538.2000000000007276	28547.5000000000000000	1	40.4787304160165605	28520.0999999999985448	27.4000000000014552	27.4000000000014552	0.0000000000000000	0.0000000000000000	62.5999999999985449	5.7999999999992725	5.8999999999978173
RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300	1	1785737400	9	28547.2000000000007276	28551.2000000000007276	28542.5999999999985449	28544.2000000000007276	1	40.4787304160165605	28520.0999999999985448	24.1000000000021828	27.4000000000014552	0.0000000000000000	3.2999999999992724	65.8999999999978173	-3.2999999999992724	-9.0999999999985448
