run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315	1	1771204200	1771209900	1771215300	1	CLOSED_UP	1	1	19	6850.3701566666650251	6838.5498433333368667	6844.4600000000009459	6857.0000000000000000	6838.5498433333368667	6847.7749216666688881
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315	2	1771215900	1771221600	1771235700	1	CLOSED_UP	1	2	48	6853.6155644257787572	6842.3644355742208063	6847.9899999999997818	6858.6999999999998182	6842.0000000000000000	6850.3500000000003638
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315	3	1771238700	1771244400	1771255800	2	CLOSED_DOWN	-1	6	39	6870.2896808399118527	6859.9403191600895298	6865.1150000000006912	6870.2896808399118527	6855.6999999999998182	6862.9948404199558354
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315	4	1771290300	1771296000	1771300200	2	CLOSED_DOWN	-1	2	15	6852.5526304344884921	6842.6873695655112897	6847.6199999999998909	6852.5526304344884921	6815.5000000000000000	6834.0263152172447008
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315	5	1771305600	1771311300	1771323600	1	CLOSED_UP	1	5	42	6809.8315150095231730	6800.0984849904752991	6804.9649999999992360	6831.8999999999996363	6794.1000000000003638	6813.0000000000000000
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315	6	1771367100	1771376400	1771380000	2	CLOSED_DOWN	-1	1	13	6850.6624779914609463	6839.2975220085363617	6844.9799999999986540	6850.6624779914609463	6832.6999999999998182	6841.6812389957303822
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315	7	1771380600	1771386300	1771391100	1	CLOSED_UP	1	2	17	6842.9180957464350286	6831.8419042535633708	6837.3799999999991997	6845.5000000000000000	6831.8419042535633708	6838.6709521267821402
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315	8	1771395900	1771401600	1771410600	1	CLOSED_UP	1	1	31	6863.0835145807322988	6852.6564854192638450	6857.8699999999980719	6877.1999999999998181	6852.6564854192638450	6864.9282427096313768
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315	9	1771412100	1771417800	1771422900	2	CLOSED_DOWN	-1	2	18	6887.7367282065752079	6877.7232717934221001	6882.7299999999986540	6887.7367282065752079	6872.1999999999998181	6879.9683641032879678
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315	10	1771469700	1771475400	1771490400	1	CLOSED_UP	1	2	51	6885.3473843578440210	6875.3926156421575797	6880.3700000000008004	6890.3000000000001819	6874.3000000000001819	6882.3000000000001819
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315	11	1771491000	1771496700	1771499400	2	CLOSED_DOWN	-1	1	10	6896.6895409414682945	6887.4604590585313418	6892.0749999999998181	6896.6895409414682945	6872.5000000000000000	6884.5947704707341473
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315	12	1771504200	1771509900	1771512600	1	CLOSED_UP	1	1	10	6863.7818837735994749	6854.4781162264043815	6859.1300000000019281	6870.5000000000000000	6854.4781162264043815	6862.4890581132021908
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315	13	1771541100	1771550400	1771556100	1	CLOSED_UP	1	4	20	6865.2371594789656229	6854.9628405210351048	6860.1000000000003638	6872.1000000000003638	6854.9628405210351048	6863.5314202605177343
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315	14	1771556700	1771562400	1771573800	1	CLOSED_UP	1	1	39	6878.1911695492572108	6868.2888304507478097	6873.2400000000025102	6882.8000000000001819	6868.2888304507478097	6875.5444152253739958
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315	15	1771574400	1771580100	1771591800	2	CLOSED_DOWN	-1	6	40	6886.5111396055526712	6877.3288603944529314	6881.9200000000028012	6889.6000000000003638	6872.1000000000003638	6880.8500000000003638
