target	run_key	episode_id	attempt_id	canonical_instrument	holdout_id	target_censored	target_label	ordinal	direction	node_width_atr	initial_distance_atr	approach_efficiency	corridor_up_atr	corridor_down_atr	family_count	member_count	developing_count	frozen_count	node_revision	node_age_seconds	corridor_up_level_count	corridor_down_level_count	corridor_up_noise_count	corridor_down_noise_count	start_median_sigma	node_from_median_sigma	node_from_cog_sigma	node_width_sigma	feature_cog_distance_atr	feature_cog_velocity_atr	feature_c3_distance_atr	feature_c3_velocity_atr	feature_lattice_width_atr	feature_poc_distance_atr	feature_vah_distance_atr	feature_val_distance_atr	feature_spread_atr	feature_raw_level_count	feature_noise_level_count	feature_active_node_count	feature_population_count	feature_population_count_delta	feature_price_from_median_atr	feature_price_from_median_sigma	feature_price_from_cog_atr	feature_price_from_cog_sigma	feature_cog_median_gap_atr	feature_cog_median_gap_sigma	feature_regional_cog_velocity_atr	feature_regional_cog_velocity_sigma	feature_regional_median_velocity_atr	feature_regional_median_velocity_sigma	feature_regional_sigma_log_change_per_bar	contributor_count	eligibility_latency_seconds	server_hour_sin	server_hour_cos	canonical_instrument	start_region	node_region	contributor_families	contributor_producers
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	13958994246646700467	13574848906836101816	DE40	VERIFICATION_A	False	0	34	-1	1.34053064	0.21113855	0.25405922	4.54213476	1.39165538	4	6	0	6	2044	149582	11	1	6	0	-0.10092868	-0.03785125	0.42902938	0.09982625	-4.91423651	0.0	-5.65094415	0.0	\N	13.15831408	15.15018724	5.74854593	0.03186997	94	29	10	10	0	-1.35533482	-0.10092868	4.91423651	0.36595195	-6.26957133	-0.46688063	0.0	0.0	0.0	0.0	-9.86e-06	6	29	-1.0	-1.8369701987210297e-16	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7597884643092045128	5902302300424307658	DE40	VERIFICATION_A	False	1	4	1	0.11834995	0.41023228	0.04888248	3.4777773	1.86864582	2	3	0	3	321	11292	6	5	6	5	0.12102426	0.09159786	0.51047168	0.00772013	-8.27666333	0.0	-10.02063995	0.0	\N	-0.41450999	8.35479317	-2.6389186	0.02994396	94	29	8	8	0	1.85530769	0.12102426	8.27666333	0.53989808	-6.42135564	-0.41887382	0.0	0.0	0.0	0.0	0.0	3	2177	0.8660254037844386	0.5000000000000001	DE40	MEDIAN_CORE	MEDIAN_CORE	PIVOT|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7597884643092045128	2864193179813384154	DE40	VERIFICATION_A	False	0	5	1	0.00488234	0.27243433	0.0385785	3.96933893	2.2629626	2	2	0	2	328	13533	6	6	6	6	0.10856635	0.09285707	0.51297521	0.00027903	-9.25073521	0.0	-11.2412118	0.0	\N	-0.27731667	9.73147154	-2.81613124	0.03417635	94	30	8	8	0	1.8996558	0.10856635	9.25073521	0.52868449	-7.35107942	-0.42011814	0.0	0.0	0.0	0.0	0.0	2	2163	0.8660254037844386	0.5000000000000001	DE40	MEDIAN_CORE	MEDIAN_CORE	PIVOT|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7597884643092045128	13733944605191208435	DE40	VERIFICATION_A	False	0	9	-1	0.00596944	0.49546323	0.08835565	4.85315186	0.6864852	2	2	0	2	355	18000	7	1	7	1	0.0102036	0.03489926	0.5383575	0.00029576	-10.36755633	0.03871036	-12.90965258	0.0	\N	0.49546323	12.73280802	-2.36986628	0.04178606	94	28	9	9	0	0.20594556	0.0102036	10.36755633	0.51366183	-10.16161077	-0.50345824	0.03845783	0.00191881	1.08231527	0.0540008	0.0004677	2	780	1.0	6.123233995736766e-17	DE40	MEDIAN_CORE	MEDIAN_CORE	PIVOT|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7150606051313880249	9764604926358397067	DE40	VERIFICATION_A	False	0	56	-1	2.36973298	0.487605	0.07617743	2.34583077	2.4414396	4	9	1	8	2550	200933	2	1	2	1	-0.22606651	-0.15757391	0.34123196	0.10262308	-6.29799311	0.0	-9.31315304	0.0	\N	6.02267295	20.02253637	2.60807212	0.04780441	94	30	9	9	0	-5.22024175	-0.22606651	6.29799311	0.27273935	-11.51823486	-0.49880586	0.0	0.0	0.0	0.0	0.0	9	567	0.8660254037844387	-0.4999999999999998	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7150606051313880249	11661762424167924832	DE40	VERIFICATION_A	False	1	58	-1	2.32262383	0.48527443	0.14433605	2.29919679	2.39290495	4	9	1	8	2563	205022	2	1	2	1	-0.22639084	-0.15987344	0.33687617	0.10262263	-6.11894004	0.0	-9.12064926	0.0	\N	5.9103079	19.63186078	2.09504685	0.0334672	94	30	9	9	0	-5.12382865	-0.22639084	6.11894004	0.27035876	-11.24276869	-0.4967496	0.0	0.0	0.0	0.0	0.0	9	72	0.7071067811865476	-0.7071067811865475	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7150606051313880249	13352770706259151205	DE40	VERIFICATION_A	False	1	59	-1	2.32542555	0.22383059	0.01507332	2.30197025	2.39579145	4	9	1	8	2564	205100	2	1	2	1	-0.21482284	-0.16479904	0.32970337	0.10262049	-6.33766256	0.0506878	-9.39368047	0.0	\N	5.65540812	19.39351293	0.96434794	0.03350757	94	30	9	9	0	-4.86798016	-0.21482284	6.33766256	0.27967958	-11.20564273	-0.49450242	0.05062673	0.00223689	0.0	0.0	2.083e-05	9	310	0.49999999999999994	-0.8660254037844387	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7150606051313880249	13943101486439721358	DE40	VERIFICATION_A	False	1	60	-1	2.2183864	0.23782125	0.15012107	2.19601074	2.16617653	4	9	1	8	2585	205802	2	0	2	0	-0.21596444	-0.16481263	0.32973056	0.10262895	-6.0216469	0.0	-8.93699655	0.0	\N	5.41938371	18.52512466	0.94425265	0.03196522	94	29	9	9	0	-4.668201	-0.21596444	6.0216469	0.27857875	-10.6898479	-0.4945432	0.0	0.0	0.0	0.0	-8.246e-05	9	37	0.49999999999999994	-0.8660254037844387	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7150606051313880249	2831154359293256	DE40	VERIFICATION_A	False	1	61	-1	2.2183864	0.24101777	0.00374138	2.19601074	2.16617653	4	9	1	8	2585	205881	2	0	2	0	-0.21611232	-0.16481263	0.32973056	0.10262895	-6.01845038	0.0	-8.93380003	0.0	\N	5.42258023	18.52832119	0.94744918	0.03196522	94	29	9	9	0	-4.67139752	-0.21611232	6.01845038	0.27843087	-10.6898479	-0.4945432	0.0	0.0	0.0	0.0	-8.246e-05	9	2226	0.49999999999999994	-0.8660254037844387	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7150606051313880249	2374853515358445524	DE40	VERIFICATION_A	False	1	62	-1	1.95152129	0.23058321	0.12446352	1.93183735	1.90559211	4	9	1	8	2708	208230	2	0	2	0	-0.21731278	-0.16498303	0.33007147	0.10273506	-5.27589004	0.0	-7.84053203	0.0	\N	4.78881953	16.31797987	0.85203307	0.0281199	93	29	9	9	0	-4.1280018	-0.21731278	5.27589004	0.27774172	-9.40389184	-0.49505451	0.0	0.0	0.0	0.0	0.0	9	93	0.49999999999999994	-0.8660254037844387	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7150606051313880249	9722116755916583391	DE40	VERIFICATION_A	False	1	63	-1	1.95152129	0.22383443	0.15789474	1.93183735	1.90559211	4	9	1	8	2708	208350	2	0	2	0	-0.2169575	-0.16498303	0.33007147	0.10273506	-5.28263882	0.0	-7.84728081	0.0	\N	4.78207075	16.31123109	0.84528429	0.0281199	93	29	9	9	0	-4.12125302	-0.2169575	5.28263882	0.278097	-9.40389184	-0.49505451	0.0	0.0	0.0	0.0	0.0	9	65	0.49999999999999994	-0.8660254037844387	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7150606051313880249	2645880913156165922	DE40	VERIFICATION_A	False	1	64	-1	1.93843919	0.2094855	0.5952024	1.91888721	1.89281791	4	9	1	8	2709	208442	2	0	2	0	-0.21627655	-0.16498303	0.33007147	0.10273506	-5.2600749	0.0	-7.80752472	0.0	\N	4.73716552	16.18903972	0.82676945	0.0279314	93	29	9	9	0	-4.08077761	-0.21627655	5.2600749	0.27877796	-9.34085251	-0.49505451	0.0	0.0	0.0	0.0	0.0	9	26	0.49999999999999994	-0.8660254037844387	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7150606051313880249	16860714672429884098	DE40	VERIFICATION_A	False	1	65	-1	1.93843919	0.18378862	1.0	1.91888721	1.89281791	4	9	1	8	2709	208575	2	0	2	0	-0.21491464	-0.16498303	0.33007147	0.10273506	-5.28577179	0.0	-7.83322161	0.0	\N	4.71146863	16.16334283	0.80107257	0.0279314	93	29	9	9	0	-4.05508072	-0.21491464	5.28577179	0.28013986	-9.34085251	-0.49505451	0.0	0.0	0.0	0.0	0.0	9	4	0.49999999999999994	-0.8660254037844387	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7150606051313880249	5720762008208693330	DE40	VERIFICATION_A	False	1	66	-1	1.93843919	0.17596782	1.0	1.91888721	1.89281791	4	9	1	8	2709	208660	2	0	2	0	-0.21450015	-0.16498303	0.33007147	0.10273506	-5.29359258	0.0	-7.8410424	0.0	\N	4.70364784	16.15552204	0.79325177	0.0279314	93	29	9	9	0	-4.04725993	-0.21450015	5.29359258	0.28055436	-9.34085251	-0.49505451	0.0	0.0	0.0	0.0	0.0	9	3	0.49999999999999994	-0.8660254037844387	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	15517044587509430000	13273215275394720603	DE40	VERIFICATION_A	False	0	4	1	0.1098942	0.49638653	0.50939101	1.89334674	2.84700492	1	2	0	2	9	2489	1	2	1	2	-0.20392464	-0.23148549	0.17223336	0.00549355	-3.99673038	0.07739796	-6.6222899	0.0	\N	5.92590523	17.38097899	2.01441663	0.0279392	93	31	8	8	0	-4.07935665	-0.20392464	3.99673038	0.19979421	-8.07608704	-0.40371885	0.07737634	0.00410086	-1.1896449	-0.06304982	0.05817975	2	53	0.258819045102521	-0.9659258262890682	DE40	MEDIAN_CORE	MEDIAN_CORE	PIVOT	WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	15517044587509430000	17372497233251268028	DE40	VERIFICATION_A	False	0	7	1	0.10339449	0.48437692	0.64565826	1.78136446	2.67861837	1	2	0	2	14	4171	1	2	1	2	-0.20300285	-0.23148549	0.17223336	0.00549355	-3.77769239	0.0	-6.24796278	0.0	\N	5.5580674	16.33562904	1.8779244	0.02628674	93	31	8	8	0	-3.82073322	-0.20300285	3.77769239	0.200716	-7.59842561	-0.40371885	0.0	0.0	0.0	0.0	0.0	2	44	0.258819045102521	-0.9659258262890682	DE40	MEDIAN_CORE	MEDIAN_CORE	PIVOT	WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7150606051313880249	10505519946274080982	DE40	VERIFICATION_A	False	1	67	-1	1.93898078	0.245865	0.00258855	2.58996424	1.89334674	4	9	1	8	2710	208709	4	1	4	1	-0.14638207	-0.09244755	0.3112713	0.09692851	-5.1478256	0.07739796	-7.77338511	0.0	\N	4.77481001	16.22988377	0.86332141	0.0279392	93	31	8	8	0	-2.92826144	-0.14638207	5.1478256	0.25733678	-8.07608704	-0.40371885	0.07737634	0.00410086	-1.1896449	-0.06304982	0.05817975	9	4855	0.258819045102521	-0.9659258262890682	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7150606051313880249	4711338534674825355	DE40	VERIFICATION_A	False	1	68	-1	1.68152743	0.21031208	0.30916553	2.24607482	1.64195257	4	9	1	8	2726	213665	4	1	4	1	-0.04647998	0.0	0.28663853	0.09290939	-4.34652687	0.0	-6.74416069	0.0	\N	4.13791432	14.07201008	0.74578407	0.0242295	92	27	9	9	0	-0.84122138	-0.04647998	4.34652687	0.24015854	-5.18774825	-0.28663853	0.0	0.0	0.0	0.0	0.0	9	25	1.2246467991473532e-16	-1.0	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7150606051313880249	1157398934075177656	DE40	VERIFICATION_A	False	1	69	-1	1.68152743	0.18075208	0.67105263	2.24607482	1.64195257	4	9	1	8	2726	213761	4	1	4	1	-0.04484671	0.0	0.28663853	0.09290939	-4.37608686	0.0	-6.77372068	0.0	\N	4.10835433	14.04245009	0.71622407	0.0242295	92	27	9	9	0	-0.81166139	-0.04484671	4.37608686	0.24179182	-5.18774825	-0.28663853	0.0	0.0	0.0	0.0	0.0	9	19	1.2246467991473532e-16	-1.0	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7150606051313880249	10089756596024114108	DE40	VERIFICATION_A	False	1	70	-1	1.6730148	0.20876525	0.26322115	2.23470421	1.63364029	4	9	1	8	2728	214230	4	1	4	1	-0.04645321	0.0	0.28663853	0.09290939	-4.32500499	0.0	-6.71050094	0.0	\N	4.11648426	14.00028928	0.74152645	0.02410684	92	27	9	9	0	-0.83648062	-0.04645321	4.32500499	0.24018532	-5.1614856	-0.28663853	0.0	0.0	0.0	0.0	0.0	9	27	1.2246467991473532e-16	-1.0	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
retest_hold_given_retest_contact	RG2_DE40_PERIOD_M5_1770595200_1771027200_11009031893861184278	7150606051313880249	6509286117987519419	DE40	VERIFICATION_A	False	1	71	-1	1.6730148	0.22419363	0.97903564	2.23470421	1.63364029	4	9	1	8	2728	214274	4	1	4	1	-0.04731001	0.0	0.28663853	0.09290939	-4.30957661	0.0	-6.69507256	0.0	\N	4.13191264	14.01571766	0.75695482	0.02410684	92	27	9	9	0	-0.85190899	-0.04731001	4.30957661	0.23932852	-5.1614856	-0.28663853	0.0	0.0	0.0	0.0	0.0	9	15	1.2246467991473532e-16	-1.0	DE40	MEDIAN_CORE	MEDIAN_CORE	MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	VOLKITT|WAYNE
