contract	record_type	run_key	invocation_id	research_generation	source_auction_generation	raw_schema_version	compression_grammar_version	expansion_grammar_version	canonical_instrument	broker_symbol	timeframe	window_start	window_end	config_hash	data_source_id	data_fingerprint	terminal_reason	balanced	compression_started	compression_completed	compression_censored	compression_active	expansion_started	expansion_completed	expansion_censored	expansion_active	compression_samples	expansion_samples	relations
NORTHSTAR_RG3_RAW_MARKET_OBJECTS_V1	START	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907_I1783728000_3777091621527114986	3	2	1	2	1	US500	US500	5	1783900800	1784505600	11558041990222457072	BROKER_MT5	RG3Q1_US500_1783900800_1784505600	0	1	0	0	0	0	0	0	0	0	0	0	0
NORTHSTAR_RG3_RAW_MARKET_OBJECTS_V1	END	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907_I1783728000_3777091621527114986	3	2	1	2	1	US500	US500	5	1783900800	1784505600	11558041990222457072	BROKER_MT5	RG3Q1_US500_1783900800_1784505600	6	1	12	12	0	0	12	11	1	0	363	1005	38
