run_key	bar_time	structure_snapshot_hash	regional_basis_hash	structure_generation	reference_price	reference_atr	median_price	mean_price	structural_sigma	cog_price	price_region_code	nearest_node_id	nearest_node_lower	nearest_node_price	nearest_node_upper	nearest_node_region_code	node_contact
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	1777856400	16544053667633842923	13904476649735343234	2	59572.0000000000000000	55.0499999999990663	58022.5203252032661113	57676.7929921858230955	2494.9344775699005368	59410.4802554083216819	1	13248400519572250568	59524.0000000000000000	59530.6666666666642414	59575.0000000000000000	1	1
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	1777856700	4133221840183196622	699698446966601221	3	59667.0000000000000000	55.9299999999990690	57998.9789126016257796	57623.3785999465326313	2434.9299507097866808	59410.5255293047594023	1	10452604210656267542	59462.3333333333357587	59607.9014492753558444	59806.3333333333357587	1	1
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	1777857000	17061596865680767624	16996898764819961250	4	59700.0000000000000000	56.3799999999990718	57998.9789126016257796	57623.4322563537934912	2434.9736498216188920	59410.5534100796721760	1	10452604210656267542	59462.3333333333357587	59608.8579710144840647	59806.3333333333357587	1	1
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	1777857300	9985547373083023082	16996898764819961250	5	59712.0000000000000000	56.4499999999990721	57998.9789126016257796	57623.4520158995655948	2434.9897273569226854	59410.5769472903994029	1	10452604210656267542	59462.3333333333357587	59609.2057971014437499	59806.3333333333357587	1	1
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	1777857600	17678996941825349181	6760790920908617531	6	59532.0000000000000000	57.6999999999990721	57975.4374999999927241	57510.8378640511291451	2459.5962906369245502	59410.6285466253320920	1	10452604210656267542	59462.3333333333357587	59601.9626666666663368	59806.3333333333357587	1	1
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	1777857900	17678996941825349181	6760790920908617531	6	59525.0000000000000000	57.6499999999990749	57975.4374999999927241	57510.8382613002031576	2459.5965977097635005	59410.6488063284195960	1	10452604210656267542	59462.3333333333357587	59601.9626666666663368	59806.3333333333357587	1	1
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	1777858200	10907530033919438942	6760790920908617531	7	59595.0000000000000000	58.1699999999990780	57975.4374999999927241	57510.8388322060345673	2459.5970390206930461	59410.6779225256177597	1	10452604210656267542	59462.3333333333357587	59601.9626666666663368	59806.3333333333357587	1	1
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	1777858500	10907530033919438942	6760790920908617531	7	59645.0000000000000000	58.8899999999990769	57975.4374999999927241	57510.8394691093562870	2459.5975313501730853	59410.7104045946980478	1	10452604210656267542	59462.3333333333357587	59601.9626666666663368	59806.3333333333357587	1	1
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	1777858800	10907530033919438942	6760790920908617531	7	59650.0000000000000000	58.9699999999990752	57975.4374999999927241	57510.8398246933938936	2459.5978062195399617	59410.7285393809215748	1	10452604210656267542	59462.3333333333357587	59601.9626666666663368	59806.3333333333357587	1	1
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	1777859100	10907530033919438942	6760790920908617531	7	59627.0000000000000000	59.1699999999990780	57975.4374999999927241	57510.8402876837499207	2459.5981641160487925	59410.7521518890498556	1	10452604210656267542	59462.3333333333357587	59601.9626666666663368	59806.3333333333357587	1	1
