run_key	sequence	compression_id	bar_time	event_code	event_direction	state_code	terminal_reason_code
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	1	1	1777873500	1	0	2	0
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	2	1	1777874700	2	1	3	0
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	3	1	1777875300	4	1	2	0
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	4	1	1777877400	3	-1	4	0
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	5	1	1777877700	5	-1	2	0
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	6	1	1777881900	2	1	3	0
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	7	1	1777883700	6	1	5	1
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	9	2	1777898100	1	0	2	0
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	11	2	1777899600	3	-1	4	0
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	12	2	1777901400	7	-1	5	2
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	14	3	1777938000	1	0	2	0
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	16	3	1777942800	2	1	3	0
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	17	3	1777943100	4	1	2	0
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	18	3	1777943400	2	1	3	0
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	19	3	1777945200	6	1	5	1
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	21	4	1777955100	1	0	2	0
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	23	4	1777957200	2	1	3	0
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	24	4	1777959000	6	1	5	1
RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	26	5	1777966800	1	0	2	0
