run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	1	1781498400	1781504100	1781507100	2	CLOSED_DOWN	-1	1	11	69798.0647636362118647	69532.8352363637823146	69665.4499999999970896	69798.0647636362118647	69250.0000000000000000	69524.0323818181059323
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	2	1781507700	1781513400	1781523300	1	CLOSED_UP	1	2	34	69456.7551270879048389	69195.3448729121009819	69326.0500000000029104	69633.0000000000000000	69175.0000000000000000	69404.0000000000000000
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	3	1781525100	1781530800	1781550300	1	CLOSED_UP	1	2	66	69390.8330837840330788	69140.0669162159611005	69265.4499999999970896	69647.0000000000000000	69097.0000000000000000	69372.0000000000000000
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	4	1781550900	1781556600	1781574000	2	CLOSED_DOWN	-1	2	46	69800.7435592765395996	69568.7564407234604005	69684.7500000000000000	69838.0000000000000000	69336.0000000000000000	69587.0000000000000000
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	5	1781581200	1781586900	1781592600	1	CLOSED_UP	1	1	20	69400.1125178969668923	69174.6874821030214662	69287.3999999999941793	70075.0000000000000000	69174.6874821030214662	69624.8437410515034572
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	6	1781604300	1781610000	1781622900	1	CLOSED_UP	1	5	44	69758.8658679309446598	69536.3341320690669818	69647.6000000000058208	69869.0000000000000000	69498.0000000000000000	69683.5000000000000000
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	7	1781638800	1781644500	1781650800	2	CLOSED_DOWN	-1	2	22	69469.5034924216306536	69260.5965075783751673	69365.0500000000029104	69469.5034924216306536	69063.0000000000000000	69266.2517462108226028
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	8	1781651400	1781660700	1781667300	1	CLOSED_UP	1	4	23	69200.1257846477092244	68999.2742153522849549	69099.6999999999970897	69712.0000000000000000	68804.0000000000000000	69258.0000000000000000
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	9	1781670300	1781676000	1781680200	1	CLOSED_UP	1	1	15	70008.2789402381458786	69804.1210597618483007	69906.1999999999970896	70208.0000000000000000	69788.0000000000000000	69998.0000000000000000
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	10	1781683200	1781688900	1781696400	2	CLOSED_DOWN	-1	2	26	70122.9773820459668060	69919.5226179540331942	70021.2500000000000000	70141.0000000000000000	69721.0000000000000000	69931.0000000000000000
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	11	1781701800	1781707500	1781710500	1	CLOSED_UP	1	1	11	70086.1425460462924093	69891.5574539537192323	69988.8500000000058208	70286.0000000000000000	69891.5574539537192323	70088.7787269768596162
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	12	1781721300	1781727000	1781732100	2	CLOSED_DOWN	-1	2	18	70802.9255581604375038	70609.8744418395508547	70706.3999999999941793	70843.0000000000000000	70023.0000000000000000	70433.0000000000000000
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	13	1781766600	1781772300	1781779500	1	CLOSED_UP	1	4	25	71373.9012735639262246	71151.8987264360621339	71262.8999999999941793	71489.0000000000000000	71066.0000000000000000	71277.5000000000000000
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	14	1781801700	1781807400	1781811300	1	CLOSED_UP	1	2	14	71869.2855963914189488	71653.2144036085810512	71761.2500000000000000	72093.0000000000000000	71551.0000000000000000	71822.0000000000000000
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	15	1781811900	1781817600	1781831400	2	CLOSED_DOWN	-1	3	35	72171.6082538107002620	71961.0917461893113796	72066.3500000000058208	72171.6082538107002620	71808.0000000000000000	71989.8041269053501310
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	16	1781866500	1781872200	1781877900	2	CLOSED_DOWN	-1	1	20	71928.7454145265946864	71719.8545854734111345	71824.3000000000029104	71956.0000000000000000	71567.0000000000000000	71761.5000000000000000
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	17	1781884200	1781889900	1782086400	6	TEST_END_CENSORED	0	1	31	72156.5257107960787835	71954.8742892039153958	72055.6999999999970897	72156.5257107960787835	71913.0000000000000000	72034.7628553980321158
