run_key	sequence	compression_id	bar_time	event_code	event_direction	state_code	terminal_reason_code
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	1	1	1777863300	1	0	2	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	2	1	1777863900	2	1	3	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	3	1	1777864200	4	1	2	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	4	1	1777866000	2	1	3	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	5	1	1777867800	6	1	5	1
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	7	2	1777878900	1	0	2	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	9	2	1777882500	2	1	3	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	10	2	1777883100	4	1	2	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	11	2	1777886400	3	-1	4	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	12	2	1777888200	7	-1	5	2
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	14	3	1777899300	1	0	2	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	16	3	1777899600	3	-1	4	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	17	3	1777901400	7	-1	5	2
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	19	4	1777937400	1	0	2	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	21	4	1777949400	3	-1	4	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	22	4	1777949700	5	-1	2	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	23	4	1777953000	2	1	3	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	24	4	1777953300	4	1	2	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	25	4	1777954200	2	1	3	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	26	4	1777956000	6	1	5	1
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	28	5	1777962300	1	0	2	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	30	5	1777964400	2	1	3	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	31	5	1777965000	4	1	2	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	32	5	1777967100	2	1	3	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	33	5	1777967400	4	1	2	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	34	5	1777969800	2	1	3	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	35	5	1777970100	4	1	2	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	36	5	1777970700	2	1	3	0
RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730	37	5	1777971900	4	1	2	0
