contract	record_type	run_key	invocation_id	research_generation	source_auction_generation	raw_schema_version	compression_grammar_version	expansion_grammar_version	canonical_instrument	broker_symbol	timeframe	window_start	window_end	config_hash	data_source_id	data_fingerprint	terminal_reason	balanced	compression_started	compression_completed	compression_censored	compression_active	expansion_started	expansion_completed	expansion_censored	expansion_active	compression_samples	expansion_samples	relations
NORTHSTAR_RG3_RAW_MARKET_OBJECTS_V1	START	RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142_I1768003200_3788601810010124882	3	2	1	2	1	US500	US500	5	1768176000	1768780800	11558041990222457072	BROKER_MT5	RG3Q1_US500_1768176000_1768780800	0	1	0	0	0	0	0	0	0	0	0	0	0
NORTHSTAR_RG3_RAW_MARKET_OBJECTS_V1	END	RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142_I1768003200_3788601810010124882	3	2	1	2	1	US500	US500	5	1768176000	1768780800	11558041990222457072	BROKER_MT5	RG3Q1_US500_1768176000_1768780800	6	1	16	16	0	0	16	15	1	0	338	1002	150
