run_key	sequence	compression_id	bar_time	event_code	event_direction	state_code	terminal_reason_code
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	1	1	1768196400	1	0	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	2	1	1768196700	3	-1	4	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	3	1	1768197000	5	-1	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	4	1	1768197600	3	-1	4	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	5	1	1768199400	7	-1	5	2
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	7	2	1768210200	1	0	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	9	2	1768212000	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	10	2	1768212600	4	1	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	11	2	1768212900	3	-1	4	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	12	2	1768214700	7	-1	5	2
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	14	3	1768225800	1	0	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	16	3	1768226400	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	17	3	1768228200	6	1	5	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	19	4	1768234500	1	0	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	21	4	1768235400	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	22	4	1768237200	6	1	5	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	24	5	1768274700	1	0	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	26	5	1768275300	3	-1	4	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	27	5	1768275900	5	-1	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	28	5	1768276800	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	29	5	1768277700	4	1	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	30	5	1768278900	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	31	5	1768280700	6	1	5	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	33	6	1768287000	1	0	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	35	6	1768289100	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	36	6	1768289400	4	1	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	37	6	1768291200	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	38	6	1768291500	4	1	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	39	6	1768291800	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	40	6	1768293600	6	1	5	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	42	7	1768311300	1	0	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	44	7	1768312200	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	45	7	1768314000	6	1	5	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	47	8	1768353900	1	0	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	49	8	1768362000	3	-1	4	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	50	8	1768363800	7	-1	5	2
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	52	9	1768372200	1	0	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	54	9	1768372500	3	-1	4	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	55	9	1768374300	7	-1	5	2
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	57	10	1768380900	1	0	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	59	10	1768384800	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	60	10	1768385700	4	1	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	61	10	1768386000	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	62	10	1768386600	4	1	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	63	10	1768388100	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	64	10	1768389900	6	1	5	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	66	11	1768453800	1	0	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	68	11	1768456200	3	-1	4	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	69	11	1768457100	5	-1	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	70	11	1768459500	3	-1	4	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	71	11	1768460400	5	-1	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	72	11	1768462800	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	73	11	1768463700	4	1	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	74	11	1768464600	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	75	11	1768466400	6	1	5	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	77	12	1768472700	1	0	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	79	12	1768473600	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	80	12	1768473900	4	1	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	81	12	1768474200	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	82	12	1768476000	6	1	5	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	84	13	1768482300	1	0	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	86	13	1768490400	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	87	13	1768492200	6	1	5	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	89	14	1768531500	1	0	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	91	14	1768532400	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	92	14	1768533000	4	1	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	93	14	1768534200	2	1	3	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	94	14	1768536000	6	1	5	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	96	15	1768543800	1	0	2	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142	98	15	1768544100	2	1	3	0
