run_key	bar_time	structure_snapshot_hash	regional_basis_hash	structure_generation	reference_price	reference_atr	median_price	mean_price	structural_sigma	cog_price	price_region_code	nearest_node_id	nearest_node_lower	nearest_node_price	nearest_node_upper	nearest_node_region_code	node_contact
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774224000	17394546944134872238	6758474956891881070	3	45395.9000000000014552	72.0770000000008366	47857.3930555555562023	47587.5437843493418769	1619.8208640268453565	46819.2277864984571352	-2	3427614812792869350	45205.4000000000014552	45321.8904761904777843	45422.4000000000014552	-2	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774224300	1889951756465820823	6758474956891881070	4	45457.3000000000029104	72.4420000000008315	47857.3930555555562023	47587.5435635916292086	1619.8208664994178890	46818.8966499305170146	-1	10726297760435696319	45450.9666666666598758	45536.0533333333296469	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774224600	15674687973861993617	6758474956891881070	5	45448.0000000000000000	72.6390000000008059	47857.3930555555562023	47587.5433140595341684	1619.8208692947821419	46818.5223517950144015	-1	10726297760435696319	45450.9666666666598758	45536.0533333333296469	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774224900	8872469161350163664	13383790991747929127	6	45432.6999999999970897	72.8500000000007902	47857.3930555555562023	47587.5429910946768360	1619.8208729135703834	46818.0379045006338856	-1	3427614812792869350	45205.4000000000014552	45321.8904761904777843	45422.4000000000014552	-2	0
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774225200	17053479098105907261	2145628731069292066	7	45548.5999999999985449	73.8990000000008820	47722.3717608001898043	47524.6824663157094620	1658.2096329210121439	46817.6050365730989143	-1	10726297760435696319	45450.9666666666598758	45536.0533333333296469	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774225500	11297021304002341376	2145628731069292066	8	45620.6999999999970897	74.7190000000008752	47722.3694760565122124	47524.6821399237524020	1658.2096205862399074	46817.1389488621207420	-1	10726297760435696319	45450.9666666666598758	45536.0533333333296469	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774225800	14956844589582701203	3210312879859489205	9	45579.1999999999970896	75.1450000000008629	47722.3670281350205187	47524.6817902206821600	1658.2096073714369595	46816.6395728769784910	-1	10726297760435696319	45450.9666666666598758	45536.0533333333296469	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774226100	1324042721964643774	3210312879859489205	10	45574.6999999999970897	75.1420000000008344	47722.3650137916556560	47524.6815024573515985	1658.2095964979712335	46816.2286468320671702	-1	10726297760435696319	45450.9666666666598758	45536.0533333333296469	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774226400	6257077199790134981	12127073238192120968	11	45551.6999999999970897	75.1310000000008529	47722.3630504588290933	47524.6812219812272816	1658.2095859004859904	46815.8281269354847610	-1	10726297760435696319	45450.9666666666598758	45536.0533333333296469	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774226700	14064701703669325592	12127073238192120968	12	45571.0000000000000000	74.7200000000007947	47722.3613454143778654	47524.6809784034485347	1658.2095766976647156	46815.4802978679581429	-1	10726297760435696319	45450.9666666666598758	45536.0533333333296469	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774227000	4774516337632287612	12127073238192120968	13	45564.6999999999970897	73.9010000000007778	47722.3595666262408486	47524.6807242908544140	1658.2095670973144479	46815.1174250865078648	-1	10726297760435696319	45450.9666666666598758	45536.0533333333296469	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774227300	9474498229203511184	1348566250114358152	14	45567.0000000000000000	73.4300000000007174	47713.3594418715438224	47468.2922724260424730	1634.8613269951606526	46811.5403187531483127	-1	10726297760435696319	45450.9666666666598758	45541.2111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774227600	11459869213242660549	7151143725765856071	15	45605.6999999999970897	72.3960000000007824	47713.3575335554487538	47468.2920338865296799	1634.8613122538076823	46811.1586555332396529	-1	10726297760435696319	45450.9666666666598758	45541.2111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774227900	5732929065794462319	7151143725765856071	16	45607.0000000000000000	71.4710000000007142	47713.3562218270526501	47468.2918699204819859	1634.8613021212754575	46810.8963098561580410	-1	10726297760435696319	45450.9666666666598758	45541.2111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774228200	10537106208491670287	7151143725765856071	17	45620.0999999999985448	70.5470000000006934	47713.3546524097691872	47468.2916737433188246	1634.8612899985325840	46810.5824263985487051	-1	6129973517976140697	45621.6999999999970897	45668.3000000000029104	45668.5999999999985449	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774228500	15194905207674588357	1225762201359082638	18	45595.9000000000014552	70.1720000000006934	47713.3531143983709626	47468.2914814918913180	1634.8612781187225665	46810.2748241177541786	-1	10726297760435696319	45450.9666666666598758	45541.2111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774228800	14814669025250164200	1225762201359082638	19	45578.4000000000014552	69.5480000000006840	47713.3513208571966971	47468.2912572992499918	1634.8612642655939454	46809.9161158847855404	-1	10726297760435696319	45450.9666666666598758	45541.2111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774229100	13032744149164180170	1225762201359082638	20	45554.1999999999970896	69.0310000000006454	47713.3498477785396972	47468.2910731644151383	1634.8612528880298669	46809.6215001526798006	-1	10726297760435696319	45450.9666666666598758	45541.2111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774229400	17275768952068073036	325574160713045853	21	45538.6999999999970897	67.7780000000006169	47713.3481934133014875	47468.2908663687630906	1634.8612401106399830	46809.2906271048996132	-1	10726297760435696319	45450.9666666666598758	45541.2111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774229700	2456091368888662508	325574160713045853	22	45543.6999999999970897	67.4100000000006645	47713.3466122627432924	47468.2906687249414972	1634.8612278990856340	46808.9743969930495950	-1	10726297760435696319	45450.9666666666598758	45541.2111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774230000	17835543387535537308	1533246315699950381	23	45549.8000000000029104	66.8460000000007284	47716.6249638252193109	47468.7004626702546375	1634.8873171008176542	46808.6545040618511849	-1	10726297760435696319	45450.9666666666598758	45541.2111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774230300	1417013771487928254	11303802194781076556	24	45529.0000000000000000	66.6800000000007458	47716.6216705394035671	47468.7000510095240316	1634.8872901198665204	46808.0024334702538908	-1	10726297760435696319	45450.9666666666598758	45541.2111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774230600	14059073513463648691	8576051259456609451	25	45501.5000000000000000	66.0290000000007638	47716.6189442045651959	47468.6997102176683257	1634.8872677849590219	46807.4626191713250592	-1	10726297760435696319	45450.9666666666598758	45541.2111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774230900	11031753222910973545	1830306783548987199	26	45537.1999999999970896	65.2370000000007195	47716.5904334016158828	47468.2742713672996615	1635.3485412532802457	46801.8174801872883109	-1	10726297760435696319	45450.9666666666598758	45529.7111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774231200	4303372006734608923	8195354771731151744	27	45544.1999999999970896	65.1420000000007207	47716.5871746549382806	47468.2738640239695087	1635.3485144738640429	46801.1722483460252988	-1	10726297760435696319	45450.9666666666598758	45529.7111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774231500	17353826563720103211	8195354771731151744	28	45565.5999999999985449	65.2910000000007358	47716.5841442118980922	47468.2734852185822092	1635.3484895719445831	46800.5722206232749159	-1	10726297760435696319	45450.9666666666598758	45529.7111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774231800	14663941052467373207	11125078878233901393	29	45609.9000000000014552	64.6140000000007718	47712.6639803150828812	47467.7834647314812174	1635.3173783791669394	46799.9646741283067968	-1	10726297760435696319	45450.9666666666598758	45529.7111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774232100	13216619509064985996	11125078878233901393	30	45581.6999999999970897	64.1370000000007252	47712.6607039788796101	47467.7830551894585370	1635.3173532984294525	46799.3094068871068885	-1	10726297760435696319	45450.9666666666598758	45529.7111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774232400	4158445551814996596	12016643536412454866	31	45610.4000000000014552	64.1290000000007012	47712.6577415006031516	47467.7826848796757986	1635.3173306216351648	46798.7169112311894424	-1	10726297760435696319	45450.9666666666598758	45529.7111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774232700	5765610622167223302	12016643536412454866	32	45587.9000000000014552	64.1200000000007577	47712.6548646485898644	47467.7823252731759567	1635.3173086014851379	46798.1415408301982097	-1	10726297760435696319	45450.9666666666598758	45529.7111111111080391	45610.2999999999883585	-1	1
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1774233000	3071768295238687550	3053532608328403211	33	45537.6999999999970897	64.2090000000008416	47712.6517276160593611	47467.7819331441060058	1635.3172845911997229	46797.5141343240611605	-1	10726297760435696319	45450.9666666666598758	45529.7111111111080391	45610.2999999999883585	-1	1
