run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1	1774242600	1774248300	1774255200	2	CLOSED_DOWN	-1	2	24	45507.4218603209810681	45417.4381396789904102	45462.4299999999857391	45515.5000000000000000	45307.0999999999985448	45411.3000000000029104
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	2	1774303500	1774312800	1774315200	1	CLOSED_UP	1	1	9	46274.7104501919893665	46159.5195498080211110	46217.1150000000052387	46328.4000000000014552	46159.5195498080211110	46243.9597749040112832
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	3	1774321200	1774326900	1774342200	1	CLOSED_UP	1	3	52	46035.3343825152696809	45922.2756174847309012	45978.8050000000002911	46190.8000000000029104	45865.5000000000000000	46028.1500000000014552
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	4	1774352400	1774358100	1774364400	2	CLOSED_DOWN	-1	3	22	46205.1116226246740553	46096.2883773753492278	46150.7000000000116416	46205.1116226246740553	45920.5999999999985449	46062.8558113123363001
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	5	1774392000	1774401300	1774407600	1	CLOSED_UP	1	2	22	46491.8930582474713447	46375.2469417525135214	46433.5699999999924331	46598.9000000000014552	46375.2469417525135214	46487.0734708762611263
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	6	1774411500	1774417200	1774421100	1	CLOSED_UP	1	2	14	46481.7543187028495595	46370.7056812971277396	46426.2299999999886495	46534.1999999999970896	46370.7056812971277396	46452.4528406485624146
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	7	1774425000	1774430700	1774433700	1	CLOSED_UP	1	1	11	46497.1135395952078398	46391.6264604047973990	46444.3700000000026194	46661.5000000000000000	46391.6264604047973990	46526.5632302024023375
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	8	1774437600	1774443300	1774445400	1	CLOSED_UP	1	1	8	46551.0323973167178337	46446.7476026832955541	46498.8900000000066939	46607.8000000000029104	46446.7476026832955541	46527.2738013416528702
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	9	1774468200	1774473900	1774479300	2	CLOSED_DOWN	-1	2	19	46519.0629521922528511	46409.3870478077442386	46464.2249999999985448	46519.0629521922528511	46370.9000000000014552	46444.9814760961307912
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	10	1774484400	1774490100	1774493100	1	CLOSED_UP	1	1	11	46393.2729115104302764	46288.5970884895505151	46340.9349999999903958	46450.9000000000014552	46288.5970884895505151	46369.7485442447796232
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	11	1774508700	1774514400	1774521600	2	CLOSED_DOWN	-1	1	25	46308.1678713753935881	46211.4121286245936062	46259.7899999999935972	46310.4000000000014552	46127.0000000000000000	46218.6999999999970897
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	12	1774554300	1774560000	1774565100	1	CLOSED_UP	1	3	18	46047.4768535825060099	45949.7431464174951544	45998.6100000000005821	46471.0000000000000000	45889.3000000000029104	46180.1500000000014552
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	13	1774569900	1774575600	1774577700	1	CLOSED_UP	1	1	8	46163.7653152083075839	46065.4946847917017295	46114.6300000000046567	46218.3000000000029104	46065.4946847917017295	46141.8973423958523199
RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	14	1774578300	1774584000	1774596300	1	CLOSED_UP	1	1	42	46149.9281611304541002	46053.8718388695633621	46101.9000000000087312	46237.5000000000000000	46053.8718388695633621	46145.6859194347780431
