run_key	sequence	compression_id	bar_time	event_code	event_direction	state_code	terminal_reason_code
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	1	1	1781490900	1	0	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	2	1	1781493000	2	1	3	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	3	1	1781494800	6	1	5	1
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	5	2	1781501100	1	0	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	7	2	1781502900	2	1	3	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	8	2	1781503200	4	1	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	9	2	1781508600	2	1	3	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	10	2	1781510400	6	1	5	1
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	12	3	1781516700	1	0	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	14	3	1781521500	3	-1	4	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	15	3	1781523300	7	-1	5	2
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	17	4	1781554200	1	0	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	19	4	1781556600	3	-1	4	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	20	4	1781558400	7	-1	5	2
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	22	5	1781577600	1	0	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	24	5	1781587800	2	1	3	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	25	5	1781588100	4	1	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	26	5	1781588400	2	1	3	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	27	5	1781588700	4	1	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	28	5	1781589600	2	1	3	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	29	5	1781590200	4	1	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	30	5	1781590500	2	1	3	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	31	5	1781592300	6	1	5	1
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	33	6	1781605200	1	0	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	35	6	1781605500	2	1	3	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	36	6	1781606400	4	1	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	37	6	1781607900	2	1	3	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	38	6	1781608200	4	1	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	39	6	1781613900	3	-1	4	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	40	6	1781614200	5	-1	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	41	6	1781622900	2	1	3	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	42	6	1781624700	6	1	5	1
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	44	7	1781664600	1	0	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	46	7	1781668800	2	1	3	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	47	7	1781670600	6	1	5	1
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	49	8	1781708100	1	0	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	51	8	1781709600	3	-1	4	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	52	8	1781710200	5	-1	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	53	8	1781710500	3	-1	4	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	54	8	1781710800	5	-1	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	55	8	1781712300	3	-1	4	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	56	8	1781712600	5	-1	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	57	8	1781713800	2	1	3	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	58	8	1781715600	6	1	5	1
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	60	9	1781758200	1	0	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	62	9	1781769300	3	-1	4	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	63	9	1781769600	5	-1	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	64	9	1781770200	3	-1	4	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	65	9	1781770500	5	-1	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	66	9	1781772300	3	-1	4	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	67	9	1781774100	7	-1	5	2
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	69	10	1781812200	1	0	2	0
