run_key	relation_id	bar_time	relation_code	source_kind	source_id	destination_kind	destination_id	structural_snapshot_hash
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	1	1781494800	1	EXPANSION	1	COMPRESSION	1	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	2	1781494800	3	EXPANSION	1	NODE	10522527359520589256	15985411140523912108
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	3	1781496000	3	EXPANSION	1	NODE	6163827470857791521	7906145111959639939
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	4	1781501100	2	EXPANSION	1	COMPRESSION	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	5	1781501100	3	EXPANSION	1	NODE	6163827470857791521	13566545079257531939
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	6	1781510400	1	EXPANSION	2	COMPRESSION	2	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	7	1781516700	2	EXPANSION	2	COMPRESSION	3	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	8	1781516700	3	EXPANSION	2	NODE	6163827470857791521	11245606670847280624
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	9	1781523300	1	EXPANSION	3	COMPRESSION	3	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	10	1781554200	2	EXPANSION	3	COMPRESSION	4	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	11	1781554200	3	EXPANSION	3	NODE	6163827470857791521	5347284200452844823
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	12	1781558400	1	EXPANSION	4	COMPRESSION	4	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	13	1781567700	3	EXPANSION	4	NODE	15192511260919346829	13430839090880002359
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	14	1781577600	2	EXPANSION	4	COMPRESSION	5	0
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	15	1781577600	3	EXPANSION	4	NODE	15192511260919346829	3118569004271183906
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	16	1781592300	1	EXPANSION	5	COMPRESSION	5	0
