run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	1	1781485200	1781490900	1781494800	1	CLOSED_UP	1	1	14	51534.5995698647457175	51439.9004301352542826	51487.2500000000000000	51578.0000000000000000	51439.9004301352542826	51508.9502150676271414
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	2	1781495400	1781501100	1781510400	1	CLOSED_UP	1	2	32	51641.7962136357600685	51550.5537863642457524	51596.1750000000029104	51684.0000000000000000	51550.5537863642457524	51617.2768931821192382
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	3	1781511000	1781516700	1781523300	2	CLOSED_DOWN	-1	1	23	51745.8795182927497081	51660.3704817072502920	51703.1250000000000000	51745.8795182927497081	51611.5000000000000000	51678.6897591463784921
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	4	1781548500	1781554200	1781558400	2	CLOSED_DOWN	-1	1	15	51944.0971347355953185	51862.2328652643918759	51903.1649999999935972	51946.5999999999985449	51795.5999999999985449	51871.0999999999985448
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	5	1781571900	1781577600	1781592300	1	CLOSED_UP	1	4	50	51718.9984837566589704	51640.5515162433002843	51679.7749999999796274	51745.0999999999985448	51640.5515162433002843	51692.8257581216457766
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	6	1781599500	1781605200	1781624700	1	CLOSED_UP	1	4	66	51777.9670710435239016	51707.9829289564440842	51742.9749999999839930	51826.0999999999985448	51702.5999999999985449	51764.3499999999985448
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	7	1781658900	1781664600	1781670600	1	CLOSED_UP	1	1	21	52090.8589052582901787	52025.3910947416807176	52058.1249999999854481	52113.6999999999970897	52025.3910947416807176	52069.5455473708425416
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	8	1781702400	1781708100	1781715600	1	CLOSED_UP	1	4	26	52028.0050253544613952	51970.9949746455095010	51999.4999999999854481	52233.5000000000000000	51955.6999999999970897	52094.5999999999985449
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	9	1781752500	1781758200	1781774100	2	CLOSED_DOWN	-1	3	54	51826.1523131847570767	51759.4476868152050884	51792.7999999999810826	51826.1523131847570767	51723.1999999999970896	51774.6761565923807212
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	10	1781806500	1781812200	1781814900	1	CLOSED_UP	1	1	10	51666.4666512432595483	51599.2833487567404518	51632.8750000000000000	51783.1999999999970896	51594.5000000000000000	51688.8499999999985449
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	11	1781831700	1781837400	1781843700	2	CLOSED_DOWN	-1	1	22	51609.4911598683684133	51543.8588401316374075	51576.6750000000029104	51609.4911598683684133	51511.5000000000000000	51560.4955799341842067
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	12	1781845500	1781851200	1781856000	2	CLOSED_DOWN	-1	1	17	51493.1716933712959872	51430.3783066287069232	51461.7750000000014552	51493.1716933712959872	51382.5000000000000000	51437.8358466856443557
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	13	1781866500	1781872200	1781876400	2	CLOSED_DOWN	-1	2	15	51588.8718351030402119	51529.2281648969656090	51559.0500000000029104	51588.8718351030402119	51427.5000000000000000	51508.1859175515201059
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	14	1781877300	1781883000	1781886300	1	CLOSED_UP	1	3	12	51469.2719417994449032	51410.4280582005521865	51439.8499999999985449	51569.5000000000000000	51380.0000000000000000	51474.7500000000000000
RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	15	1781892000	1781897700	1782086400	6	TEST_END_CENSORED	0	1	5	51552.5699180489827996	51493.8800819510579459	51523.2250000000203727	51552.5699180489827996	51461.3000000000029104	51506.9349590244964930
