run_key	relation_id	bar_time	relation_code	source_kind	source_id	destination_kind	destination_id	structural_snapshot_hash
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	1	1771224000	1	EXPANSION	1	COMPRESSION	1	0
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	2	1771224000	3	EXPANSION	1	NODE	18028177725737789304	16914342633395144040
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	3	1771235700	3	EXPANSION	1	NODE	8256354646383319240	8759260341843702118
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	4	1771253700	2	EXPANSION	1	COMPRESSION	2	0
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	5	1771253700	3	EXPANSION	1	NODE	8256354646383319240	8024528562790667426
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	6	1771257000	1	EXPANSION	2	COMPRESSION	2	0
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	7	1771272900	2	EXPANSION	2	COMPRESSION	3	0
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	8	1771272900	3	EXPANSION	2	NODE	8256354646383319240	4786206336316252170
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	9	1771301400	1	EXPANSION	3	COMPRESSION	3	0
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	10	1771306200	3	EXPANSION	3	NODE	16185237817461066158	13272568730768092031
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	11	1771306500	3	EXPANSION	3	NODE	9974374898134777717	5871308656022322820
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	12	1771306800	3	EXPANSION	3	NODE	16185237817461066158	3442105124540354317
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	13	1771307100	3	EXPANSION	3	NODE	9974374898134777717	12275778268731513980
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	14	1771307400	3	EXPANSION	3	NODE	16185237817461066158	1806447956364466237
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	15	1771309500	3	EXPANSION	3	NODE	9974374898134777717	3131826718589936537
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	16	1771311300	3	EXPANSION	3	NODE	16185237817461066158	11933783613788642992
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	17	1771311600	3	EXPANSION	3	NODE	9974374898134777717	11933783613788642992
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	18	1771311900	2	EXPANSION	3	COMPRESSION	4	0
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	19	1771311900	3	EXPANSION	3	NODE	16185237817461066158	11933783613788642992
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	20	1771323600	1	EXPANSION	4	COMPRESSION	4	0
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	21	1771323600	3	EXPANSION	4	NODE	16513342514705850254	6110030829817936843
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	22	1771332900	3	EXPANSION	4	NODE	10154437491847168749	9834043358201495510
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	23	1771366800	2	EXPANSION	4	COMPRESSION	5	0
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	24	1771366800	3	EXPANSION	4	NODE	10154437491847168749	11510544980740891390
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	25	1771380900	1	EXPANSION	5	COMPRESSION	5	0
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	26	1771387200	2	EXPANSION	5	COMPRESSION	6	0
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	27	1771387200	3	EXPANSION	5	NODE	10154437491847168749	2573042292482984938
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	28	1771398000	1	EXPANSION	6	COMPRESSION	6	0
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	29	1771404300	2	EXPANSION	6	COMPRESSION	7	0
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	30	1771404300	3	EXPANSION	6	NODE	10154437491847168749	17054471892290491536
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	31	1771406700	1	EXPANSION	7	COMPRESSION	7	0
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	32	1771409700	3	EXPANSION	7	NODE	3000578241959364195	13700785591424758344
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	33	1771410000	3	EXPANSION	7	NODE	18260445801149707307	14752651387057051327
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	34	1771416000	3	EXPANSION	7	NODE	3000578241959364195	4606713256855544552
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	35	1771418400	3	EXPANSION	7	NODE	17350176768362449089	6713867113933079522
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	36	1771418700	3	EXPANSION	7	NODE	15031218991535092718	12058410268668612852
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	37	1771419600	3	EXPANSION	7	NODE	1176674946803525554	492778703467914825
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	38	1771421100	3	EXPANSION	7	NODE	1176674946803525554	17284234289542999224
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	39	1771425000	3	EXPANSION	7	NODE	18260445801149707307	4520701527588788788
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	40	1771427100	3	EXPANSION	7	NODE	18260445801149707307	2831734280029825542
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	41	1771433400	3	EXPANSION	7	NODE	12799777179388024120	12525432552797161627
RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	42	1771435500	3	EXPANSION	7	NODE	12799777179388024120	6380653314110447033
