run_key	expansion_id	origin_compression_id	destination_compression_id	origin_time	terminal_time	terminal_reason_code	terminal_reason	direction	sample_count	origin_seed_frontier	origin_containment_frontier	origin_terminal_price	origin_mid	origin_atr	terminal_price	max_displacement	opposite_displacement	return_depth	close_path_length
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	1	1	2	1771236000	1771244100	4	HANDOFF_TO_COMPRESSION	1	28	24786.0127441459771944	24804.5000000000000000	24789.0999999999985448	24756.2900000000008731	26.6629687861145257	24818.0000000000000000	57.4000000000014552	0.0000000000000000	28.5000000000000000	176.6999999999970897
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	2	2	3	1771248600	1771254900	4	HANDOFF_TO_COMPRESSION	-1	22	24805.9251587569779076	24773.4000000000014552	24786.7000000000007276	24831.9399999999986904	25.6672080404804568	24793.9000000000014552	2.0000000000000000	23.0000000000000000	9.2000000000007276	153.0000000000036380
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	3	3	4	1771259400	1771297500	4	HANDOFF_TO_COMPRESSION	-1	68	24769.7712368503343897	24680.0000000000000000	24688.2999999999992724	24794.9200000000055298	24.9222289804336584	24743.7000000000007276	84.5999999999985449	71.0000000000000000	140.0000000000000000	785.5999999999985449
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	4	4	5	1771300500	1771311600	4	HANDOFF_TO_COMPRESSION	-1	38	24718.2226428504691285	24582.7000000000007276	24599.0999999999985448	24742.9399999999950524	24.7698462178548518	24544.5999999999985449	81.0000000000000000	13.5000000000000000	26.5000000000000000	364.6999999999970897
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	5	5	6	1771323600	1771376400	4	HANDOFF_TO_COMPRESSION	1	165	24566.7214327156943910	24657.7999999999992725	24617.0999999999985448	24542.2549999999973807	24.1940743868575261	24688.7000000000007276	187.5000000000000000	227.6999999999970897	115.8999999999978173	3360.9999999999818102
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	6	6	7	1771380000	1771386300	4	HANDOFF_TO_COMPRESSION	-1	22	24674.2071026306657586	24636.4000000000014552	24660.5999999999985449	24702.3549999999922875	28.0085376977359424	24658.9000000000014552	9.8999999999978173	22.1000000000021828	8.2000000000007276	147.5000000000000000
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	7	7	8	1771390800	1771400400	4	HANDOFF_TO_COMPRESSION	1	33	24690.1370088687617681	24704.2000000000007276	24700.7000000000007276	24662.6200000000026194	27.0476713644898119	24764.2999999999992724	76.7000000000007276	23.6000000000021828	13.1000000000021828	194.0000000000000000
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	8	8	9	1771410600	1771416900	4	HANDOFF_TO_COMPRESSION	1	22	24787.0653067932798876	24848.9000000000014552	24834.7999999999992725	24760.9899999999979628	25.3651306620577302	24862.0999999999985448	37.6000000000021828	8.2000000000007276	10.3000000000029104	136.9000000000123692
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	9	9	10	1771426800	1771475400	4	HANDOFF_TO_COMPRESSION	-1	151	24826.5778786532537197	24778.2999999999992724	24806.9000000000014552	24851.5249999999941793	24.5592712464828474	24915.0999999999985448	104.8000000000029104	237.0000000000000000	213.0000000000000000	1989.7999999999956345
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	10	10	11	1771488900	1771495200	4	HANDOFF_TO_COMPRESSION	1	22	24925.7595662329913467	24937.0999999999985448	24928.9000000000014552	24901.1549999999915599	23.3790277441263506	24955.0999999999985448	44.5999999999985449	2.1000000000021828	18.4000000000014552	114.8000000000029104
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	11	11	12	1771499700	1771508100	4	HANDOFF_TO_COMPRESSION	-1	29	24930.5971989863428462	24874.9000000000014552	24882.5000000000000000	24953.4649999999965076	22.8302976841861672	24798.7999999999992725	112.9000000000014552	14.0999999999985448	29.2000000000007276	423.6999999999861757
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	12	12	13	1771525500	1771550400	4	HANDOFF_TO_COMPRESSION	1	72	24814.4351499136319035	24891.5999999999985449	24809.2000000000007276	24791.4849999999933062	24.5273598130485838	24791.5999999999985449	40.5000000000000000	112.6000000000021828	58.1000000000021828	1048.6000000000094588
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	13	13	14	1771552800	1771560300	4	HANDOFF_TO_COMPRESSION	1	26	24805.0624051715967653	24823.7000000000007276	24818.0000000000000000	24780.0050000000046566	24.8916003629765577	24855.5000000000000000	54.0999999999985448	15.9000000000014552	16.5999999999985449	243.9000000000014552
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	14	14	15	1771574400	1771580700	4	HANDOFF_TO_COMPRESSION	1	22	24873.2186707610708254	24887.2999999999992724	24882.5000000000000000	24848.7500000000000000	23.1670131678059583	24861.5999999999985449	9.5999999999985449	20.9000000000014552	30.5000000000000000	109.5000000000145520
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	15	15	\N	1771593900	1771804800	6	TEST_END_CENSORED	-1	115	24859.0318324647341797	24782.4000000000014552	24817.5999999999985449	24881.6549999999951979	22.1573392387228019	25015.4000000000014552	167.0000000000000000	247.0000000000000000	364.8000000000029104	2417.0000000000218279
