run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	1	1771204200	1771209900	1771236000	1	CLOSED_UP	1	3	88	24786.0127441459771944	24726.5672558540245519	24756.2900000000008731	24804.5000000000000000	24725.5999999999985449	24765.0499999999992724
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	2	1771238400	1771244100	1771248600	2	CLOSED_DOWN	-1	1	16	24857.9548412430194730	24805.9251587569779076	24831.9399999999986904	24857.9548412430194730	24773.4000000000014552	24815.6774206215122832
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	3	1771249200	1771254900	1771259400	2	CLOSED_DOWN	-1	1	16	24820.0687631496766699	24769.7712368503343897	24794.9200000000055298	24820.0687631496766699	24680.0000000000000000	24750.0343815748383349
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	4	1771291800	1771297500	1771300500	2	CLOSED_DOWN	-1	1	11	24767.6573571495209763	24718.2226428504691285	24742.9399999999950524	24767.6573571495209763	24582.7000000000007276	24675.1786785747608519
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	5	1771305900	1771311600	1771323600	1	CLOSED_UP	1	4	41	24566.7214327156943910	24517.7885672843003704	24542.2549999999973807	24657.7999999999992725	24490.5000000000000000	24574.1500000000014552
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	6	1771367100	1771376400	1771380000	2	CLOSED_DOWN	-1	2	13	24730.5028973693188164	24674.2071026306657586	24702.3549999999922875	24730.5028973693188164	24636.4000000000014552	24683.4514486846601358
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	7	1771380600	1771386300	1771390800	1	CLOSED_UP	1	2	16	24690.1370088687617681	24635.1029911312434706	24662.6200000000026194	24704.2000000000007276	24635.1029911312434706	24669.6514955656239181
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	8	1771394700	1771400400	1771410600	1	CLOSED_UP	1	1	35	24787.0653067932798876	24734.9146932067160378	24760.9899999999979628	24848.9000000000014552	24734.9146932067160378	24791.9073466033587466
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	9	1771411200	1771416900	1771426800	2	CLOSED_DOWN	-1	2	34	24876.4721213467346388	24826.5778786532537197	24851.5249999999941793	24895.2999999999992724	24778.2999999999992724	24836.7999999999992725
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	10	1771469700	1771475400	1771488900	1	CLOSED_UP	1	2	46	24925.7595662329913467	24876.5504337669917732	24901.1549999999915599	24937.0999999999985448	24873.2999999999992724	24905.1999999999970896
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	11	1771489500	1771495200	1771499700	2	CLOSED_DOWN	-1	1	16	24976.3328010136501689	24930.5971989863428462	24953.4649999999965076	24986.2999999999992724	24874.9000000000014552	24930.5999999999985449
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	12	1771502400	1771508100	1771525500	1	CLOSED_UP	1	9	59	24814.4351499136319035	24768.5348500863547088	24791.4849999999933062	24891.5999999999985449	24696.2000000000007276	24793.9000000000014552
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	13	1771541100	1771550400	1771552800	1	CLOSED_UP	1	1	9	24805.0624051715967653	24754.9475948284125480	24780.0050000000046566	24823.7000000000007276	24754.9475948284125480	24789.3237974142066378
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	14	1771554600	1771560300	1771574400	1	CLOSED_UP	1	1	48	24873.2186707610708254	24824.2813292389291746	24848.7500000000000000	24887.2999999999992724	24818.0000000000000000	24852.6500000000014552
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363	15	1771575000	1771580700	1771593900	2	CLOSED_DOWN	-1	5	45	24904.2781675352562161	24859.0318324647341797	24881.6549999999951979	24923.7999999999992725	24782.4000000000014552	24853.0999999999985448
