run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	1	1777950900	1777956600	1777971600	1	CLOSED_UP	1	2	51	7932.9526733653046904	7917.6473266347011304	7925.3000000000029104	7951.1999999999998181	7913.1999999999998181	7932.1999999999998181
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	2	1777980000	1777985700	1778005800	1	CLOSED_UP	1	10	68	8005.7356640616708319	7990.8443359383309144	7998.2900000000008731	8036.0000000000000000	7978.1999999999998181	8007.1000000000003638
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	3	1778010600	1778016300	1778023500	1	CLOSED_UP	1	2	25	8058.5300477596047131	8043.8899522403971787	8051.2100000000009459	8104.3999999999996362	8043.8899522403971787	8074.1449761201984075
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	4	1778032800	1778038500	1778053200	1	CLOSED_UP	1	3	50	8120.0907631045729431	8106.0092368954274207	8113.0500000000001819	8129.5000000000000000	8106.0092368954274207	8117.7546184477141651
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	5	1778083200	1778088900	1778095800	1	CLOSED_UP	1	5	24	8281.5469690005647863	8266.3930309994375421	8273.9700000000011642	8301.6000000000003638	8264.1000000000003638	8282.8500000000003638
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	6	1778096700	1778102400	1778105700	1	CLOSED_UP	1	1	12	8296.6153130890234025	8281.6346869109802356	8289.1250000000018190	8308.1000000000003638	8281.6346869109802356	8294.8673434554912092
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	7	1778110200	1778119500	1778128800	1	CLOSED_UP	1	2	32	8328.2554708533480153	8313.7945291466476192	8321.0249999999978172	8337.7999999999992725	8313.7945291466476192	8325.7972645733243553
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	8	1778129400	1778135100	1778146200	2	CLOSED_DOWN	-1	1	38	8340.0461096375092893	8326.2538903624863451	8333.1499999999978172	8340.0461096375092893	8292.1000000000003638	8316.0730548187548266
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	9	1778210100	1778215800	1778232900	2	CLOSED_DOWN	-1	3	58	8156.6660656230924360	8142.1839343769079278	8149.4250000000001819	8161.3000000000001819	8103.6000000000003638	8132.4500000000007276
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	10	1778265900	1778271600	1778274900	1	CLOSED_UP	1	2	12	8098.8963187746649056	8084.0936812253366952	8091.4950000000008004	8115.6000000000003638	8084.0936812253366952	8099.8468406126685296
