run_key	expansion_id	origin_compression_id	destination_compression_id	origin_time	terminal_time	terminal_reason_code	terminal_reason	direction	sample_count	origin_seed_frontier	origin_containment_frontier	origin_terminal_price	origin_mid	origin_atr	terminal_price	max_displacement	opposite_displacement	return_depth	close_path_length
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	1	1	2	1777971600	1777985700	4	HANDOFF_TO_COMPRESSION	1	48	7932.9526733653046904	7951.1999999999998181	7922.6999999999998182	7925.3000000000029104	7.2808624432892426	8002.6999999999998182	82.0000000000000000	22.1999999999998181	2.0000000000000000	233.5999999999985449
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	2	2	3	1778005800	1778016300	4	HANDOFF_TO_COMPRESSION	1	36	8005.7356640616708319	8036.0000000000000000	8033.6999999999998182	7998.2900000000008731	7.5497093808742238	8053.8999999999996363	24.5000000000000000	2.0000000000000000	4.3000000000001819	75.6000000000012733
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	3	3	4	1778023500	1778038500	4	HANDOFF_TO_COMPRESSION	1	39	8058.5300477596047131	8104.3999999999996362	8100.3999999999996362	8051.2100000000009459	7.2206774297576253	8108.3000000000001819	18.9000000000005457	14.7999999999992725	11.0000000000000000	92.4999999999990906
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	4	4	5	1778053200	1778088900	4	HANDOFF_TO_COMPRESSION	1	120	8120.0907631045729431	8129.5000000000000000	8127.5000000000000000	8113.0500000000001819	6.7624433813620302	8279.6000000000003638	190.1000000000003638	21.3999999999996362	38.0000000000000000	668.1000000000040018
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	5	5	6	1778095800	1778102400	4	HANDOFF_TO_COMPRESSION	1	23	8281.5469690005647863	8301.6000000000003638	8293.6000000000003638	8273.9700000000011642	7.6445500229259418	8294.1000000000003638	3.0000000000000000	9.5000000000000000	2.5000000000000000	41.8999999999978173
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	6	6	7	1778105700	1778119500	4	HANDOFF_TO_COMPRESSION	1	35	8296.6153130890234025	8308.1000000000003638	8305.2999999999992724	8289.1250000000018190	7.3919717462558561	8318.2999999999992724	29.0000000000000000	4.0000000000000000	16.0000000000000000	96.6000000000021828
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	7	7	8	1778128800	1778135100	4	HANDOFF_TO_COMPRESSION	1	22	8328.2554708533480153	8337.7999999999992725	8336.7999999999992725	8321.0249999999978172	7.0409706005983592	8333.2999999999992724	1.5000000000000000	6.5000000000000000	5.0000000000000000	36.5000000000000000
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	8	8	9	1778146200	1778215800	4	HANDOFF_TO_COMPRESSION	-1	221	8326.2538903624863451	8292.1000000000003638	8304.2999999999992724	8333.1499999999978172	6.6945532528311942	8146.3000000000001819	207.1999999999989086	27.3000000000010914	49.1999999999998181	994.2000000000143700
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	9	9	10	1778232900	1778271600	4	HANDOFF_TO_COMPRESSION	-1	130	8142.1839343769079278	8103.6000000000003638	8106.3999999999996362	8149.4250000000001819	7.0785425790734413	8096.3999999999996362	35.5000000000000000	23.7000000000007276	25.5000000000000000	552.8000000000065484
RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	10	10	\N	1778274900	1778457600	6	TEST_END_CENSORED	1	33	8098.8963187746649056	8115.6000000000003638	8098.8999999999996363	8091.4950000000008004	7.3391832158566484	8131.3000000000001819	35.9000000000005457	10.2999999999992724	3.5000000000000000	86.6000000000049113
