run_key	expansion_id	bar_time	age_bars	open	high	low	close	state_code	origin_atr	origin_terminal_price	raw_displacement	raw_max_displacement	raw_opposite_displacement	raw_return_depth	raw_close_path_length	raw_velocity_per_bar	raw_acceleration_per_bar2
RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	1	1783915800	0	8283.7999999999992725	8286.7999999999992725	8282.7999999999992725	8285.7999999999992725	1	5.2103588221675956	8285.7999999999992725	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000
RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	1	1783916100	1	8285.7999999999992725	8291.7999999999992725	8285.7999999999992725	8287.7999999999992725	1	5.2103588221675956	8285.7999999999992725	-2.0000000000000000	0.0000000000000000	2.0000000000000000	2.0000000000000000	2.0000000000000000	-2.0000000000000000	-2.0000000000000000
RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	1	1783916400	2	8288.2999999999992724	8289.7999999999992725	8282.7999999999992725	8283.7999999999992725	1	5.2103588221675956	8285.7999999999992725	2.0000000000000000	2.0000000000000000	2.0000000000000000	0.0000000000000000	6.0000000000000000	4.0000000000000000	6.0000000000000000
RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	1	1783916700	3	8283.7999999999992725	8284.7999999999992725	8281.7999999999992725	8284.2999999999992724	1	5.2103588221675956	8285.7999999999992725	1.5000000000000000	2.0000000000000000	2.0000000000000000	0.5000000000000000	6.5000000000000000	-0.5000000000000000	-4.5000000000000000
RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	1	1783917000	4	8283.7999999999992725	8287.7999999999992725	8281.7999999999992725	8283.7999999999992725	1	5.2103588221675956	8285.7999999999992725	2.0000000000000000	2.0000000000000000	2.0000000000000000	0.0000000000000000	7.0000000000000000	0.5000000000000000	1.0000000000000000
RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	1	1783917300	5	8284.2999999999992724	8290.2999999999992724	8283.5000000000000000	8288.2999999999992724	1	5.2103588221675956	8285.7999999999992725	-2.5000000000000000	2.0000000000000000	2.5000000000000000	4.5000000000000000	11.5000000000000000	-4.5000000000000000	-5.0000000000000000
RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	1	1783917600	6	8287.7999999999992725	8287.7999999999992725	8278.2999999999992724	8279.2999999999992724	1	5.2103588221675956	8285.7999999999992725	6.5000000000000000	6.5000000000000000	2.5000000000000000	0.0000000000000000	20.5000000000000000	9.0000000000000000	13.5000000000000000
RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	1	1783917900	7	8279.7999999999992725	8280.7999999999992725	8278.7999999999992725	8280.7999999999992725	1	5.2103588221675956	8285.7999999999992725	5.0000000000000000	6.5000000000000000	2.5000000000000000	1.5000000000000000	22.0000000000000000	-1.5000000000000000	-10.5000000000000000
RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	1	1783918200	8	8280.7999999999992725	8280.7999999999992725	8280.7999999999992725	8280.7999999999992725	1	5.2103588221675956	8285.7999999999992725	5.0000000000000000	6.5000000000000000	2.5000000000000000	1.5000000000000000	22.0000000000000000	0.0000000000000000	1.5000000000000000
RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	1	1783918500	9	8280.7999999999992725	8280.7999999999992725	8272.2999999999992724	8276.2999999999992724	1	5.2103588221675956	8285.7999999999992725	9.5000000000000000	9.5000000000000000	2.5000000000000000	0.0000000000000000	26.5000000000000000	4.5000000000000000	4.5000000000000000
RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	1	1783918800	10	8276.7999999999992725	8277.7999999999992725	8269.7999999999992725	8271.7999999999992725	1	5.2103588221675956	8285.7999999999992725	14.0000000000000000	14.0000000000000000	2.5000000000000000	0.0000000000000000	31.0000000000000000	4.5000000000000000	0.0000000000000000
RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	1	1783919100	11	8272.2999999999992724	8274.7999999999992725	8271.2999999999992724	8273.7999999999992725	1	5.2103588221675956	8285.7999999999992725	12.0000000000000000	14.0000000000000000	2.5000000000000000	2.0000000000000000	33.0000000000000000	-2.0000000000000000	-6.5000000000000000
RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	1	1783919400	12	8274.2999999999992724	8276.2999999999992724	8273.7999999999992725	8274.2999999999992724	1	5.2103588221675956	8285.7999999999992725	11.5000000000000000	14.0000000000000000	2.5000000000000000	2.5000000000000000	33.5000000000000000	-0.5000000000000000	1.5000000000000000
RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	1	1783919700	13	8274.7999999999992725	8276.7999999999992725	8272.2999999999992724	8275.7999999999992725	1	5.2103588221675956	8285.7999999999992725	10.0000000000000000	14.0000000000000000	2.5000000000000000	4.0000000000000000	35.0000000000000000	-1.5000000000000000	-1.0000000000000000
RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	1	1783920000	14	8275.2999999999992724	8280.2999999999992724	8275.2999999999992724	8278.7999999999992725	1	5.2103588221675956	8285.7999999999992725	7.0000000000000000	14.0000000000000000	2.5000000000000000	7.0000000000000000	38.0000000000000000	-3.0000000000000000	-1.5000000000000000
