run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	1	1771204500	1771210200	1771224000	1	CLOSED_UP	1	2	47	24941.5723996238084510	24900.9376003762008622	24921.2550000000046566	24956.2999999999992724	24899.7999999999992725	24928.0499999999992724
RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	2	1771267200	1771272900	1771292100	1	CLOSED_UP	1	1	40	24846.2633152244998201	24809.9866847755147320	24828.1250000000072760	24871.0000000000000000	24809.9866847755147320	24840.4933423877591850
RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	3	1771300200	1771305900	1771308000	2	CLOSED_DOWN	-1	1	8	24791.6989558040368138	24758.3010441959631862	24775.0000000000000000	24791.6989558040368138	24713.0000000000000000	24752.3494779020184069
RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	4	1771308600	1771314300	1771323600	1	CLOSED_UP	1	2	32	24736.2403585252359335	24703.4096414747655217	24719.8250000000007276	24801.0999999999985448	24697.5000000000000000	24749.2999999999992724
RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	5	1771360500	1771366200	1771380000	2	CLOSED_DOWN	-1	2	23	25051.9425313115789322	25015.2074686884225230	25033.5750000000007276	25051.9425313115789322	24996.7999999999992725	25024.3712656557909213
RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	6	1771386000	1771391700	1771396500	1	CLOSED_UP	1	1	17	25036.9616240820469102	25002.5383759179385379	25019.7499999999927241	25064.2999999999992724	25002.2999999999992724	25033.2999999999992724
RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	7	1771397100	1771402800	1771410600	1	CLOSED_UP	1	3	27	25088.7878182065032889	25055.8121817934807041	25072.2999999999919965	25174.4000000000014552	25040.4000000000014552	25107.4000000000014552
RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	8	1771454700	1771467600	1771471800	1	CLOSED_UP	1	1	15	25249.5949605365094613	25215.7850394634951954	25232.6900000000023284	25267.7999999999992725	25213.2999999999992724	25240.5499999999992725
RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	9	1771472400	1771478100	1771485900	2	CLOSED_DOWN	-1	1	26	25264.2374714235920692	25231.6625285763875582	25247.9499999999898138	25264.2374714235920692	25215.7999999999992725	25240.0187357117974898
RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	10	1771487400	1771493100	1771498800	2	CLOSED_DOWN	-1	3	20	25216.8440581860922976	25185.8659418138922775	25201.3549999999922875	25222.4000000000014552	25122.9000000000014552	25172.6500000000014552
RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	11	1771532400	1771538100	1771549200	1	CLOSED_UP	1	2	14	25018.9056932791609142	24985.0443067208216235	25001.9749999999912690	25029.7999999999992725	24985.0443067208216235	25007.4221533604104480
RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	12	1771554300	1771560000	1771575300	1	CLOSED_UP	1	2	52	25080.1184422968544823	25047.7315577031658905	25063.9250000000101864	25106.4000000000014552	25037.4000000000014552	25071.9000000000014552
