run_key	compression_id	start_time	confirm_time	terminal_time	terminal_reason_code	terminal_reason	direction	escape_count	sample_count	seed_top	seed_bottom	seed_mid	terminal_contain_top	terminal_contain_bottom	terminal_contain_mid
RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149	1	1774303500	1774312800	1774315200	1	CLOSED_UP	1	1	9	24237.0865752681893355	24168.6634247318179405	24202.8750000000036380	24275.7000000000007276	24168.6634247318179405	24222.1817123659093341
RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149	2	1774323000	1774328700	1774341900	1	CLOSED_UP	1	5	45	24079.8272806443601440	24012.6527193556503335	24046.2400000000052387	24153.7000000000007276	23980.2000000000007276	24066.9500000000007276
RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149	3	1774352400	1774358100	1774362600	2	CLOSED_DOWN	-1	3	16	24223.8044847367855255	24158.4155152632156387	24191.1100000000005821	24223.8044847367855255	24077.4000000000014552	24150.6022423683934904
RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149	4	1774392000	1774401300	1774413300	2	CLOSED_DOWN	-1	4	41	24241.4386699363749358	24170.7013300636244822	24206.0699999999997090	24283.4000000000014552	24140.0999999999985448	24211.7500000000000000
RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149	5	1774417800	1774423500	1774427400	2	CLOSED_DOWN	-1	1	14	24228.2904580233589513	24162.2295419766451232	24195.2600000000020373	24228.2904580233589513	24114.7999999999992725	24171.5452290116809309
RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149	6	1774435500	1774441200	1774462200	2	CLOSED_DOWN	-1	7	67	24275.7110642747065868	24211.7589357252873015	24243.7349999999969441	24329.2999999999992724	24119.0999999999985448	24224.1999999999970896
RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149	7	1774471500	1774477200	1774488000	2	CLOSED_DOWN	-1	2	25	24184.0615958631351532	24119.4784041368584440	24151.7699999999967986	24184.0615958631351532	24085.0000000000000000	24134.5307979315693956
RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149	8	1774492500	1774498200	1774500900	2	CLOSED_DOWN	-1	1	10	24181.2604836295540736	24120.1695163704389415	24150.7149999999965076	24181.2604836295540736	24042.4000000000014552	24111.8302418147795834
RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149	9	1774509000	1774514700	1774521600	2	CLOSED_DOWN	-1	2	24	24094.8226045322189748	24035.9173954677789880	24065.3699999999989814	24094.8226045322189748	23964.2999999999992724	24029.5613022661091236
RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149	10	1774525800	1774531500	1774533900	2	CLOSED_DOWN	-1	1	9	23992.1994479250461154	23934.1905520749533025	23963.1949999999997090	23992.1994479250461154	23874.0999999999985448	23933.1497239625241491
RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149	11	1774554600	1774560300	1774562400	2	CLOSED_DOWN	-1	1	8	23691.9936232500222104	23632.5663767499827373	23662.2800000000024739	23691.9936232500222104	23560.7000000000007276	23626.3468116250114690
RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149	12	1774569600	1774575300	1774580700	2	CLOSED_DOWN	-1	2	19	23696.4344362635820289	23636.5855637364220457	23666.5100000000020373	23710.7999999999992725	23611.7000000000007276	23661.2500000000000000
RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149	13	1774581300	1774587000	1774594500	1	CLOSED_UP	1	3	26	23697.9768419826796162	23639.9731580173247494	23668.9750000000021828	23725.4000000000014552	23639.9731580173247494	23682.6865790086631023
RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149	14	1774596000	1774601700	1774603800	2	CLOSED_DOWN	-1	1	8	23761.6723102930918686	23706.5076897069229745	23734.0900000000074215	23761.6723102930918686	23659.5000000000000000	23710.5861551465459343
RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149	15	1774641600	1774647300	1774649400	2	CLOSED_DOWN	-1	1	8	23188.4201010646211216	23131.1198989353724755	23159.7699999999967986	23188.4201010646211216	23083.2000000000007276	23135.8100505323091057
