run_key,instrument,episode_id,attempt_id,node_id,ordinal,start,contact,break,accepted,end,start_bar,end_bar,bar_span,duration_seconds,terminal_phase,threshold_exact,event_sequence,node_width_atr,initial_distance_atr,approach_efficiency,penetration_atr,inside_updates,inside_seconds,far_closes,max_above_atr,max_below_atr,episode_attempts,episode_duration_bars,episode_duration_seconds,episode_completion,episode_resolution,is_episode_terminal_attempt
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,5779104735344824829,4403727437110461134,8020715589918569593,9,1765915640,\N,\N,\N,1765923000,493,518,25,7360,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,10.75688627,0.24769883,0.0,0.0,0,0,0,5.34805195,0.0,9,57,16820,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,7144877854609087323,13296908746715751107,5161268510389571878,50,1765921049,\N,\N,\N,1765935600,511,536,25,14551,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.06104376,0.49729172,0.0,0.0,0,0,0,3.40510367,0.0,32,190,71242,RESOLVED,TIMEOUT,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,11657155032707422008,13544047809232148252,6604514947145818902,9,1765940203,\N,\N,\N,1765947600,551,576,25,7397,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,13.78181981,0.17434654,0.0,0.0,0,0,0,3.57217848,0.0,9,36,10532,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,7144877854609087323,3943532623925545826,5161268510389571878,58,1765944546,\N,\N,\N,1765951800,565,590,25,7254,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.17096494,0.37960012,0.0,0.0,0,0,0,1.92831754,0.0,32,190,71242,RESOLVED,TIMEOUT,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,9233043058421520931,17435551702773371963,6604514947145818902,14,1765957333,\N,\N,\N,1765964700,608,633,25,7367,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,21.59490163,0.22194514,0.0,0.0,0,0,0,7.31075868,0.0,5,40,11870,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,7144877854609087323,1640368547830335659,5161268510389571878,62,1765958117,\N,\N,\N,1765965600,611,636,25,7483,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.10496454,0.39659574,0.0,0.0,0,0,0,6.56665238,0.0,32,190,71242,RESOLVED,TIMEOUT,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,1810456421068840325,16541612582571184604,5161268510389571878,71,1765991199,\N,\N,\N,1765998600,721,746,25,7401,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.06202282,0.4898929,0.0,0.0,0,0,0,0.0,7.47483792,3,52,15572,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,17632381634153528684,9142030699643877802,12663810780646553804,18,1766056944,\N,\N,\N,1766064300,916,941,25,7356,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,9.42373039,0.2555509,0.0,0.0,0,0,0,5.42056075,0.0,18,39,11490,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,14390439115799231992,12809415023257980095,15575021721760751650,12,1766056885,1766056956.0,1766063594.0,\N,1766064300,916,941,25,7415,BROKEN_NO_ACCEPTANCE,True,APPROACH>CONTACT>PENETRATION>BREAK>PROVISIONAL_ACCEPTANCE>EXPIRE,4.55825536,0.29022948,0.20989918,4.88288912,5375,7089,1,0.36344756,0.57021831,12,39,11484,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,16761222435608363380,13515178850810671615,17875087843730728065,1,1766063673,\N,\N,\N,1766070900,938,963,25,7227,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,2.54528672,0.46959732,0.0,0.0,0,0,0,0.0,2.73105933,6,43,12627,RESOLVED,NODE_RETIRED,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,7387083795684140603,3313482733116682281,14027090438620034096,4,1766085491,\N,\N,\N,1766092800,1011,1036,25,7309,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,1.86415184,0.22055468,0.0,0.0,0,0,0,5.60538117,0.0,4,51,15151,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,10925441506353859744,14905417705504741868,14426554569891633097,7,1766090382,\N,\N,\N,1766097600,1027,1052,25,7218,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,6.9387145,0.20279023,0.0,0.0,0,0,0,0.0,3.76071785,7,57,17003,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,5398610055528754487,2251804331640343540,14345052701061380962,12,1766113650,\N,\N,\N,1766121000,1081,1106,25,7350,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.17937739,0.31246384,0.0,0.0,0,0,0,2.78736895,0.0,4,26,7727,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,17718824187366663747,7092038220703254988,1863336499443939837,6,1766121901,\N,\N,\N,1766129400,1109,1134,25,7499,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.05680696,0.42037147,0.0,0.0,0,0,0,2.71438451,0.0,11,59,17482,RESOLVED,RECLAIM_AFTER_BREAK,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,6951975060881858791,10283975620902302083,2657471490673662344,7,1766153008,1766155589.0,\N,\N,1766160300,1212,1237,25,7292,PENETRATED_NO_RESOLUTION,True,APPROACH>CONTACT>PENETRATION>EXPIRE,8.42199127,0.26689625,0.00839522,2.37597049,3931,4712,0,0.0,2.26615829,7,37,11095,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,12026973398966492837,7282080486015587749,9153867953976606925,3,1766154143,\N,\N,\N,1766161500,1216,1241,25,7357,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.1174674,0.25784095,0.0,0.0,0,0,0,3.62865481,0.0,3,27,8100,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,4355951472142645814,7279983394225794908,4056898649452444044,2,1769995702,\N,\N,\N,1770003000,5,30,25,7298,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.11429284,0.21861103,0.0,0.0,0,0,0,5.30167507,0.0,4,31,9407,RESOLVED,NODE_RETIRED,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,2435856004644699866,6995947892844561820,729868249524853505,9,1770002908,\N,\N,\N,1770010200,29,54,25,7292,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.52257007,0.23149814,0.0,0.0,0,0,0,0.0,4.64242764,9,48,14245,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,13593358486195041834,11956345573423102832,8782964880967445335,11,1770023906,\N,\N,\N,1770031200,99,124,25,7294,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,2.90072566,0.22833479,0.0,0.0,0,0,0,11.370147,0.0,11,68,20327,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,16653961749619126724,3514614875739731058,729868249524853505,13,1770028200,\N,\N,\N,1770035700,114,139,25,7500,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.04988488,0.20721412,0.0,0.0,0,0,0,7.37167117,0.0,4,30,8840,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,11223402116604689251,3270375754927671080,7139766980203632624,6,1770039802,\N,\N,\N,1770047100,152,177,25,7298,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,4.00676079,0.22151521,0.0,0.0,0,0,0,4.31902712,0.0,6,59,17555,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,13271130588210009067,1215917405061302894,12304204731793099644,14,1770051688,\N,\N,\N,1770059100,192,217,25,7412,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,2.54434913,0.21654035,0.0,0.0,0,0,0,5.13127001,0.0,14,71,21143,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,10273347946520347622,6633656940122036222,18345357321004942330,10,1770051818,\N,\N,\N,1770059100,192,217,25,7282,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,1.33325005,0.21612393,0.0,0.0,0,0,0,3.93383138,0.0,10,61,18018,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,10218084739508794970,3896689523399417105,12801683834723045476,1,1770053136,\N,\N,\N,1770060600,197,222,25,7464,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.54983991,0.48922092,0.0,0.0,0,0,0,0.0,4.29038282,1,25,7464,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,9961342251987747032,3146927744588077224,5704702110894230295,3,1770101940,\N,\N,\N,1770109200,335,360,25,7260,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,1.56281508,0.14115749,0.0,0.0,0,0,0,0.0,6.30441022,5,33,9813,RESOLVED,NODE_RETIRED,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,18002202201404985610,1826241278455109124,16566501405289274100,8,1770105984,\N,\N,\N,1770113400,349,374,25,7416,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,1.0536171,0.31603946,0.0,0.0,0,0,0,11.66844306,0.0,8,62,18600,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,9164491913120113833,13149155777441859145,10486666332735468795,3,1770117603,\N,\N,\N,1770125100,388,413,25,7497,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,17.09948236,0.23815738,0.0,0.0,0,0,0,0.0,11.72444248,3,26,7630,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,12976551857207030982,14846597625957047939,3850883375901714627,6,1770118500,\N,\N,\N,1770126000,391,416,25,7500,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.04213809,0.11040179,0.0,0.0,0,0,0,0.0,8.69213219,3,27,8064,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,14815003496621975341,560370812073266519,5842344406259370724,10,1770132977,\N,\N,\N,1770140400,439,464,25,7423,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.10515247,0.48991492,0.0,0.0,0,0,0,0.0,6.62593581,10,52,15537,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,7667899452346280803,1817856012160334397,12304204731793099644,23,1770140740,1770145925.0,\N,\N,1770148200,465,490,25,7460,PENETRATED_NO_RESOLUTION,True,APPROACH>CONTACT>RETEST>PENETRATION>EXPIRE,2.45223952,0.21110933,0.00304345,2.30036806,4930,2234,0,3.06414325,0.0,24,96,36036,RESOLVED,ACCEPT_AND_HOLD_RETEST,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,5894209757907219374,5804975272751512653,18345357321004942330,32,1770149335,\N,\N,\N,1770156600,493,518,25,7265,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,1.26094548,0.21359274,0.0,0.0,0,0,0,0.0,4.52177754,23,83,32133,RESOLVED,NODE_RETIRED,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,9769748908914927405,1898753650317691520,7126646923803304031,6,1770155599,\N,\N,\N,1770170100,514,539,25,14501,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,2.5621957,0.22119675,0.0,0.0,0,0,0,3.52396451,0.0,6,45,20486,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,15857878075142076155,17517898595086764977,8802943099476412843,2,1770178206,\N,\N,\N,1770185700,566,591,25,7494,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.07537771,0.062924,0.0,0.0,0,0,0,0.0,2.67962625,2,34,10020,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,16140939578632912798,8261565743500643421,6657612931628613364,1,1770200140,\N,\N,\N,1770207600,639,664,25,7460,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.02207506,0.00956586,0.0,0.0,0,0,0,0.0,16.20674551,1,25,7460,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,10640886481514125795,674616476233649637,7126646923803304031,12,1770205530,\N,\N,\N,1770213000,657,682,25,7470,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,3.93667721,0.25079105,0.0,0.0,0,0,0,6.22956969,0.0,6,32,9571,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,10815395538097120709,16005505665290677213,12304204731793099644,67,1770228042,\N,\N,\N,1770235500,732,757,25,7458,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,2.71676099,0.20540767,0.0,0.0,0,0,0,0.0,5.43345956,29,114,34043,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,17867620834152259437,9866670742674633756,4596333862303511292,5,1770236501,\N,\N,\N,1770243900,760,785,25,7399,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.50814044,0.21617212,0.0,0.0,0,0,0,4.54394748,0.0,5,36,10533,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,4831461767519967029,3977477120732580544,7126646923803304031,37,1770241720,1770241725.0,\N,\N,1770256200,777,802,25,14480,PENETRATED_NO_RESOLUTION,True,APPROACH>CONTACT>PENETRATION>EXPIRE,2.22749025,0.02983986,0.10010111,1.8454039,6979,14327,0,0.17738139,0.0,26,103,37919,RESOLVED,NODE_RETIRED,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,17401257987683025921,6133012828766701322,12304204731793099644,68,1770241720,\N,\N,\N,1770256200,777,802,25,14480,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,2.0257949,0.48506349,0.0,0.0,0,0,0,0.0,2.3113145,4,78,30380,RESOLVED,TIMEOUT,False
